N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
22,0.8,86000,22,0.8,86001,0.0001904141287939222
22,0.8,86000,22,0.8,86002,0.000297754269377596
22,0.8,86000,22,0.8,86003,0.0010765804463283824
22,0.8,86000,22,0.8,86004,0.0005947338818110703
22,0.8,86000,22,0.8,86005,0.001033433526943189
22,0.8,86000,22,0.8,86006,0.00031358800341328876
22,0.8,86000,22,0.8,86007,0.0003689611631794022
22,0.8,86000,22,0.8,86008,0.00088282611326885
22,0.8,86000,22,0.8,86009,0.0010039229625419734
22,0.8,86000,22,0.8,86010,0.0011435642419022364
22,0.8,86000,22,0.8,86011,0.00046532095487674476
22,0.8,86000,22,0.8,86012,0.00047084327149755553
22,0.8,86000,22,0.8,86013,0.00033551087764579964
22,0.8,86000,22,0.8,86014,0.00021844042976435066
22,0.8,86000,22,0.8,86015,0.002479773374962618
22,0.8,86000,22,0.8,86016,0.0004267879267185278
22,0.8,86000,22,0.8,86017,0.0007242883602950627
22,0.8,86000,22,0.8,86018,0.0011740771778743042
22,0.8,86000,22,0.8,86019,0.0006767577688143516
22,0.8,86000,23,0.8,86000,0.0008681458250168692
22,0.8,86000,23,0.8,86001,0.00020025494384897697
22,0.8,86000,23,0.8,86002,0.0016981625166599679
22,0.8,86000,23,0.8,86003,0.001141762119602232
22,0.8,86000,23,0.8,86004,0.00030736367925790524
22,0.8,86000,23,0.8,86005,0.0011816219884596781
22,0.8,86000,23,0.8,86006,0.001388496505170872
22,0.8,86000,23,0.8,86007,0.0008117055826604058
22,0.8,86000,23,0.8,86008,0.0009870228487486375
22,0.8,86000,23,0.8,86009,0.002341196148440035
22,0.8,86000,23,0.8,86010,0.0008662171784448945
22,0.8,86000,23,0.8,86011,0.0004384614765359655
22,0.8,86000,23,0.8,86012,0.00020945002278718598
22,0.8,86000,23,0.8,86013,0.000961705774953328
22,0.8,86000,23,0.8,86014,0.0017760817548387463
22,0.8,86000,23,0.8,86015,0.0013324787985293629
22,0.8,86000,23,0.8,86016,0.0017337139195678464
22,0.8,86000,23,0.8,86017,0.0018506948842515302
22,0.8,86000,23,0.8,86018,0.0012848104695827825
22,0.8,86000,23,0.8,86019,0.001587706407223815
22,0.8,86000,24,0.8,86000,0.001485341826482803
22,0.8,86000,24,0.8,86001,0.002451838488311682
22,0.8,86000,24,0.8,86002,0.0019525899763151533
22,0.8,86000,24,0.8,86003,0.0017522539808473166
22,0.8,86000,24,0.8,86004,0.0012859441830561766
22,0.8,86000,24,0.8,86005,0.0021532606140316213
22,0.8,86000,24,0.8,86006,0.0008879848449254665
22,0.8,86000,24,0.8,86007,0.0019279589083926244
22,0.8,86000,24,0.8,86008,0.0018842862890885083
22,0.8,86000,24,0.8,86009,0.00223658989684302
22,0.8,86000,24,0.8,86010,0.0010487178102822354
22,0.8,86000,24,0.8,86011,0.0023022726222547366
22,0.8,86000,24,0.8,86012,0.0020249727818665
22,0.8,86000,24,0.8,86013,0.002611848530909736
22,0.8,86000,24,0.8,86014,0.0023985926548229725
22,0.8,86000,24,0.8,86015,0.0018044917566907544
22,0.8,86000,24,0.8,86016,0.002953790916316907
22,0.8,86000,24,0.8,86017,0.0025112835778643805
22,0.8,86000,24,0.8,86018,0.0024202016569261596
22,0.8,86000,24,0.8,86019,0.0009345485467395419
22,0.8,86000,28,0.8,86000,0.004181071014895177
22,0.8,86000,28,0.8,86001,0.004873490354877697
22,0.8,86000,28,0.8,86002,0.003311848475342535
22,0.8,86000,28,0.8,86003,0.005163883245270681
22,0.8,86000,28,0.8,86004,0.004683207914707618
22,0.8,86000,28,0.8,86005,0.00491717120647378
22,0.8,86000,28,0.8,86006,0.004466057644161906
22,0.8,86000,28,0.8,86007,0.004736006349540415
22,0.8,86000,28,0.8,86008,0.004377398469877275
22,0.8,86000,28,0.8,86009,0.005125755990535029
22,0.8,86000,28,0.8,86010,0.004518678891831069
22,0.8,86000,28,0.8,86011,0.0038192741465662753
22,0.8,86000,28,0.8,86012,0.003973874749459635
22,0.8,86000,28,0.8,86013,0.004843043687323542
22,0.8,86000,28,0.8,86014,0.004811967502230117
22,0.8,86000,28,0.8,86015,0.0043827091292596605
22,0.8,86000,28,0.8,86016,0.004190318065349157
22,0.8,86000,28,0.8,86017,0.004092028919919697
22,0.8,86000,28,0.8,86018,0.004969045909845814
22,0.8,86000,28,0.8,86019,0.004815999132268791
22,0.8,86001,22,0.8,86002,0.00038995450444882627
22,0.8,86001,22,0.8,86003,0.0011172599942297016
22,0.8,86001,22,0.8,86004,0.000685511580371011
22,0.8,86001,22,0.8,86005,0.0010757859157512822
22,0.8,86001,22,0.8,86006,0.00046250752940937644
22,0.8,86001,22,0.8,86007,0.00030408258907001234
22,0.8,86001,22,0.8,86008,0.0007799982199148527
22,0.8,86001,22,0.8,86009,0.0009920624110409634
22,0.8,86001,22,0.8,86010,0.001168679372107933
22,0.8,86001,22,0.8,86011,0.0006109327699614857
22,0.8,86001,22,0.8,86012,0.0005215786790947391
22,0.8,86001,22,0.8,86013,0.00038261251356688016
22,0.8,86001,22,0.8,86014,0.0003428226862707746
22,0.8,86001,22,0.8,86015,0.0024667810369952458
22,0.8,86001,22,0.8,86016,0.0005531102730841675
22,0.8,86001,22,0.8,86017,0.0009037035705803356
22,0.8,86001,22,0.8,86018,0.0012152259708548892
22,0.8,86001,22,0.8,86019,0.0007920484228978284
22,0.8,86001,23,0.8,86000,0.0008224380710190744
22,0.8,86001,23,0.8,86001,0.00030730261796856577
22,0.8,86001,23,0.8,86002,0.0016117702316646564
22,0.8,86001,23,0.8,86003,0.0012399998241791868
22,0.8,86001,23,0.8,86004,0.0004065631787376482
22,0.8,86001,23,0.8,86005,0.0011230624538109094
22,0.8,86001,23,0.8,86006,0.001419720557103672
22,0.8,86001,23,0.8,86007,0.000725790620410007
22,0.8,86001,23,0.8,86008,0.000925195408247431
22,0.8,86001,23,0.8,86009,0.0023773528481163698
22,0.8,86001,23,0.8,86010,0.0008939937121106224
22,0.8,86001,23,0.8,86011,0.0002717815323709046
22,0.8,86001,23,0.8,86012,5.211858319339904e-05
22,0.8,86001,23,0.8,86013,0.000995008555130172
22,0.8,86001,23,0.8,86014,0.001843128746233699
22,0.8,86001,23,0.8,86015,0.0014327333788976815
22,0.8,86001,23,0.8,86016,0.0017515883781404691
22,0.8,86001,23,0.8,86017,0.0019512451876991031
22,0.8,86001,23,0.8,86018,0.0013021619769816456
22,0.8,86001,23,0.8,86019,0.0015878894878441918
22,0.8,86001,24,0.8,86000,0.0014792817018991146
22,0.8,86001,24,0.8,86001,0.0024114714268566725
22,0.8,86001,24,0.8,86002,0.0019503463443982852
22,0.8,86001,24,0.8,86003,0.0017025271931909564
22,0.8,86001,24,0.8,86004,0.0012226114131761003
