N,n,seed_a,seed_b,d_l2
22,0.8,80000,80001,0.0032477619775104364
22,0.8,80000,80002,0.0010856847766407998
22,0.8,80000,80003,0.0007401759115400582
22,0.8,80000,80004,0.0018419342507202392
22,0.8,80000,80005,0.002980642277220761
22,0.8,80000,80006,0.0019313132967412477
22,0.8,80000,80007,0.0029648137542948095
22,0.8,80000,80008,0.0031853476758968036
22,0.8,80000,80009,0.003132950711644808
22,0.8,80000,80010,0.0005881586644505178
22,0.8,80000,80011,0.0005582070786207831
22,0.8,80000,80012,0.0009314554879556562
22,0.8,80000,80013,0.003677981461675103
22,0.8,80000,80014,0.0032555664916367466
22,0.8,80000,80015,0.0004116223972163038
22,0.8,80000,80016,0.0008293075227634209
22,0.8,80000,80017,0.000644764449328237
22,0.8,80000,80018,0.0025862229991372955
22,0.8,80000,80019,0.00215565504795108
22,0.8,80001,80002,0.0021835211602684087
22,0.8,80001,80003,0.003394622589882875
22,0.8,80001,80004,0.00142595471190144
22,0.8,80001,80005,0.0006728233873946021
22,0.8,80001,80006,0.0013866852937493986
22,0.8,80001,80007,0.0009275797597069448
22,0.8,80001,80008,0.0011157057161214985
22,0.8,80001,80009,0.0008312480448944534
22,0.8,80001,80010,0.0033118400195387525
22,0.8,80001,80011,0.003623915169619803
22,0.8,80001,80012,0.0023223396854023404
22,0.8,80001,80013,0.0008422194404065933
22,0.8,80001,80014,0.0004930138997379288
22,0.8,80001,80015,0.0029594935289136795
22,0.8,80001,80016,0.0038308511115444956
22,0.8,80001,80017,0.0030378570588837093
22,0.8,80001,80018,0.0007231823447201299
22,0.8,80001,80019,0.0012037803606011967
22,0.8,80002,80003,0.0012826964836727293
22,0.8,80002,80004,0.0007720440236087198
22,0.8,80002,80005,0.0019918892471119647
22,0.8,80002,80006,0.0009586461883557597
22,0.8,80002,80007,0.002030164710352693
22,0.8,80002,80008,0.0022854251277136923
22,0.8,80002,80009,0.0021798634987592346
22,0.8,80002,80010,0.0011676047834133687
22,0.8,80002,80011,0.001454730889636512
22,0.8,80002,80012,0.00021376544708762317
22,0.8,80002,80013,0.002687139264729002
22,0.8,80002,80014,0.0022440553662713882
22,0.8,80002,80015,0.0007853308081907351
22,0.8,80002,80016,0.0016737501992595885
22,0.8,80002,80017,0.0009134763788171564
22,0.8,80002,80018,0.0015586425187182089
22,0.8,80002,80019,0.0011861344315317773
22,0.8,80003,80004,0.0019936686852545615
22,0.8,80003,80005,0.0032660597684856366
22,0.8,80003,80006,0.002237827497270616
22,0.8,80003,80007,0.003299500702365908
22,0.8,80003,80008,0.0035597358071099965
22,0.8,80003,80009,0.003450726918045172
22,0.8,80003,80010,0.00022209854614611932
22,0.8,80003,80011,0.0004291845828778803
22,0.8,80003,80012,0.001225032463215607
22,0.8,80003,80013,0.0039556216163636505
22,0.8,80003,80014,0.003503029928228758
22,0.8,80003,80015,0.0006023987628547188
22,0.8,80003,80016,0.00048357045267402056
22,0.8,80003,80017,0.00040165596377035975
22,0.8,80003,80018,0.002816305607091395
22,0.8,80003,80019,0.0024273297777841
22,0.8,80004,80005,0.0013048007572762236
22,0.8,80004,80006,0.0004886581842355819
22,0.8,80004,80007,0.0013893158710109334
22,0.8,80004,80008,0.0016838444415910783
22,0.8,80004,80009,0.0015139064442411133
22,0.8,80004,80010,0.0019076459574260006
22,0.8,80004,80011,0.0022071377642123875
22,0.8,80004,80012,0.0009170192391297844
22,0.8,80004,80013,0.0019752939430978085
22,0.8,80004,80014,0.0015184716194019778
22,0.8,80004,80015,0.0015391334248832456
22,0.8,80004,80016,0.0024162295061045456
22,0.8,80004,80017,0.0016393340692687538
22,0.8,80004,80018,0.0008347695042679875
22,0.8,80004,80019,0.0005796706095510942
22,0.8,80005,80006,0.0010566340574148607
22,0.8,80005,80007,0.0002967866788041551
22,0.8,80005,80008,0.0005086524925648389
22,0.8,80005,80009,0.00028333192079958843
22,0.8,80005,80010,0.0031575147705146596
22,0.8,80005,80011,0.0034263866222608757
22,0.8,80005,80012,0.0020852908597979326
22,0.8,80005,80013,0.0007020190457166151
22,0.8,80005,80014,0.00033439023814441353
22,0.8,80005,80015,0.0027548756179464912
22,0.8,80005,80016,0.0036586540307709647
22,0.8,80005,80017,0.0028990030187373743
22,0.8,80005,80018,0.0004884408748159149
22,0.8,80005,80019,0.0009115254436086293
22,0.8,80006,80007,0.0010917527758416078
22,0.8,80006,80008,0.0013331874779574108
22,0.8,80006,80009,0.0012379173386420379
22,0.8,80006,80010,0.0021159506162363897
22,0.8,80006,80011,0.0023777568442352954
22,0.8,80006,80012,0.0010400631690974825
22,0.8,80006,80013,0.0017576534744643975
22,0.8,80006,80014,0.0013366012596441555
22,0.8,80006,80015,0.001709920150414371
22,0.8,80006,80016,0.002614610599487725
22,0.8,80006,80017,0.001865909317908919
22,0.8,80006,80018,0.0006895836492967633
