N,n,seed_a,seed_b,d_l2
23,0.8,98000,98001,0.0024135894955777245
23,0.8,98000,98002,0.00031019652705828655
23,0.8,98000,98003,0.001957711914986185
23,0.8,98000,98004,0.0007878654411713899
23,0.8,98000,98005,0.00017856293787808528
23,0.8,98000,98006,0.00032901414162678406
23,0.8,98000,98007,0.001359085281873472
23,0.8,98000,98008,0.0008320173997376617
23,0.8,98000,98009,0.0023043109625017267
23,0.8,98000,98010,0.0008562971451139399
23,0.8,98000,98011,0.00046788690818175954
23,0.8,98000,98012,0.0014458034643750166
23,0.8,98000,98013,0.0010147087737713211
23,0.8,98000,98014,0.00024517198728028273
23,0.8,98000,98015,0.0009405150991492564
23,0.8,98000,98016,0.0014106759229383435
23,0.8,98000,98017,0.0007054302379498744
23,0.8,98000,98018,0.0011650058307587966
23,0.8,98000,98019,0.001216061022258504
23,0.8,98001,98002,0.0023078348287651654
23,0.8,98001,98003,0.004308728992253003
23,0.8,98001,98004,0.001628325841206019
23,0.8,98001,98005,0.0023051833706349005
23,0.8,98001,98006,0.0022470743899036766
23,0.8,98001,98007,0.0037642405058402845
23,0.8,98001,98008,0.0016359993876612715
23,0.8,98001,98009,0.00018480784381842512
23,0.8,98001,98010,0.001578557991198118
23,0.8,98001,98011,0.0019600866451268103
23,0.8,98001,98012,0.0010129158362304888
23,0.8,98001,98013,0.001638939308594697
23,0.8,98001,98014,0.002483454953749272
23,0.8,98001,98015,0.0016353570943947152
23,0.8,98001,98016,0.0038094129398778837
23,0.8,98001,98017,0.0019666792705779574
23,0.8,98001,98018,0.0012952138733026935
23,0.8,98001,98019,0.0013310619827006968
23,0.8,98002,98003,0.0021764342125949
23,0.8,98002,98004,0.000719520606216794
23,0.8,98002,98005,0.00041000187359604366
23,0.8,98002,98006,0.0001572583011183314
23,0.8,98002,98007,0.0014748224688500397
23,0.8,98002,98008,0.0006748614494438806
23,0.8,98002,98009,0.0022174133794493883
23,0.8,98002,98010,0.0008346411128372975
23,0.8,98002,98011,0.0004440102398319533
23,0.8,98002,98012,0.0013523805217701614
23,0.8,98002,98013,0.0007842388714399056
23,0.8,98002,98014,0.00020432647313676594
23,0.8,98002,98015,0.00099771160306725
23,0.8,98002,98016,0.001595133087254609
23,0.8,98002,98017,0.0004760344447705596
23,0.8,98002,98018,0.0010215686971400033
23,0.8,98002,98019,0.001041924864149776
23,0.8,98003,98004,0.0027121186664388207
23,0.8,98003,98005,0.0020303451620909078
23,0.8,98003,98006,0.002208233765479986
23,0.8,98003,98007,0.0009543285504643715
23,0.8,98003,98008,0.0027868484672269795
23,0.8,98003,98009,0.004179995903580928
23,0.8,98003,98010,0.002744117069733019
23,0.8,98003,98011,0.002401065260234402
23,0.8,98003,98012,0.00334495516305055
23,0.8,98003,98013,0.002951749437388587
23,0.8,98003,98014,0.0019904083847656156
23,0.8,98003,98015,0.0027121983274056064
23,0.8,98003,98016,0.0006231331459026465
23,0.8,98003,98017,0.0025894856226831254
23,0.8,98003,98018,0.0031130725622044594
23,0.8,98003,98019,0.003163086860065021
23,0.8,98004,98005,0.0006876719325832677
23,0.8,98004,98006,0.0006544781008296318
23,0.8,98004,98007,0.0021389507150225856
23,0.8,98004,98008,0.0002383413503367429
23,0.8,98004,98009,0.0015225239650284808
23,0.8,98004,98010,0.00019147432801426111
23,0.8,98004,98011,0.00035839778627908616
23,0.8,98004,98012,0.0006715765440003247
