N,n,seed_a,seed_b,d_l2
20,0.7,90000,90001,0.0001583715840498104
20,0.7,90000,90002,0.0005622111746663249
20,0.7,90000,90003,0.0008082727767004129
20,0.7,90000,90004,0.0010681922388306021
20,0.7,90000,90005,0.0008224659993816124
20,0.7,90000,90006,0.0005835920427695808
20,0.7,90000,90007,0.002119098827475225
20,0.7,90000,90008,0.00030615448623379357
20,0.7,90000,90009,0.0015949975438234697
20,0.7,90000,90010,0.00026140916369486435
20,0.7,90000,90011,0.0009902849252016138
20,0.7,90000,90012,0.0005878356957689037
20,0.7,90000,90013,0.00021601963373340282
20,0.7,90000,90014,0.0004553712994056742
20,0.7,90000,90015,0.0011418240318136804
20,0.7,90000,90016,0.000552122262751671
20,0.7,90000,90017,0.001789430487821325
20,0.7,90000,90018,0.0016416937145217608
20,0.7,90000,90019,0.0007600089174750776
20,0.7,90001,90002,0.0006798648519527692
20,0.7,90001,90003,0.0009531148079821761
20,0.7,90001,90004,0.0012118945290289123
20,0.7,90001,90005,0.0009683532154469827
20,0.7,90001,90006,0.0007193239386981011
20,0.7,90001,90007,0.0022652682325023485
20,0.7,90001,90008,0.0004251290391444309
20,0.7,90001,90009,0.0017287573369117637
20,0.7,90001,90010,0.00026832157335107204
20,0.7,90001,90011,0.0010916909878437527
20,0.7,90001,90012,0.0007293985418281258
20,0.7,90001,90013,0.0003558615795980585
20,0.7,90001,90014,0.00030964818327667
20,0.7,90001,90015,0.0012872053513717015
20,0.7,90001,90016,0.0006896387306506226
20,0.7,90001,90017,0.0019320704995533324
20,0.7,90001,90018,0.0017825618373260388
20,0.7,90001,90019,0.0008938760423401939
20,0.7,90002,90003,0.0004197654083540635
20,0.7,90002,90004,0.0006090406018601848
20,0.7,90002,90005,0.0004570151852820215
20,0.7,90002,90006,0.00017995162696358605
20,0.7,90002,90007,0.0016583302608927039
20,0.7,90002,90008,0.00026653738388935716
20,0.7,90002,90009,0.0010613323716256963
20,0.7,90002,90010,0.0004903574622407613
20,0.7,90002,90011,0.0004435730589300366
20,0.7,90002,90012,0.0003652380000850836
20,0.7,90002,90013,0.00036875438608730335
20,0.7,90002,90014,0.0009809753353174093
20,0.7,90002,90015,0.0008017619766020915
20,0.7,90002,90016,0.0005369321502456818
20,0.7,90002,90017,0.0012993987391970473
20,0.7,90002,90018,0.0011371792847665616
20,0.7,90002,90019,0.0003424328470356575
20,0.7,90003,90004,0.0002717293081650687
20,0.7,90003,90005,6.224835097083801e-05
20,0.7,90003,90006,0.00026621344760166223
20,0.7,90003,90007,0.0013130109508915214
20,0.7,90003,90008,0.00057422979895416
20,0.7,90003,90009,0.0008409847554556909
20,0.7,90003,90010,0.000833675735343048
20,0.7,90003,90011,0.0005871727585123795
20,0.7,90003,90012,0.0002788865745927945
20,0.7,90003,90013,0.0006107183770845167
20,0.7,90003,90014,0.0012523737499965705
20,0.7,90003,90015,0.00040939896037865236
20,0.7,90003,90016,0.0004296015583962964
20,0.7,90003,90017,0.0009881328053976826
20,0.7,90003,90018,0.000854015449060481
20,0.7,90003,90019,0.0001667265692093661
20,0.7,90004,90005,0.00027650568627700064
20,0.7,90004,90006,0.0005006518187701872
20,0.7,90004,90007,0.0010607416785070206
20,0.7,90004,90008,0.0008145749757222078
20,0.7,90004,90009,0.0005809571687713745
20,0.7,90004,90010,0.0010722267550998886
20,0.7,90004,90011,0.0005794212965807409
20,0.7,90004,90012,0.0005381073980797447
20,0.7,90004,90013,0.000866737556898326
20,0.7,90004,90014,0.0015147015600387378
20,0.7,90004,90015,0.00035551631219387807
20,0.7,90004,90016,0.0006879707353942343
20,0.7,90004,90017,0.0007233824827931467
20,0.7,90004,90018,0.0005836609619533034
20,0.7,90004,90019,0.0003643405084248703
20,0.7,90005,90006,0.0002979862539042332
20,0.7,90005,90007,0.001299319881078363
20,0.7,90005,90008,0.0005966663013147363
20,0.7,90005,90009,0.0008525489845892107
20,0.7,90005,90010,0.0008592940602079246
20,0.7,90005,90011,0.000632578265313617
20,0.7,90005,90012,0.00027786249391753364
20,0.7,90005,90013,0.0006287421235817137
20,0.7,90005,90014,0.0012662974735651476
20,0.7,90005,90015,0.00037755503869016653
20,0.7,90005,90016,0.0004155741285376894
20,0.7,90005,90017,0.0009820938251106643
20,0.7,90005,90018,0.0008523382510364402
20,0.7,90005,90019,0.0001993563524528691
20,0.7,90006,90007,0.0015577233869370532
20,0.7,90006,90008,0.00032004093862279923
20,0.7,90006,90009,0.0010173143806189175
20,0.7,90006,90010,0.0005748167847747674
20,0.7,90006,90011,0.0005257074205206011
20,0.7,90006,90012,0.00021064582256634853
20,0.7,90006,90013,0.0003792016584783408
20,0.7,90006,90014,0.0010228302146675415
20,0.7,90006,90015,0.0006511014393215329
20,0.7,90006,90016,0.00038968745681527
20,0.7,90006,90017,0.0012152426587932277
20,0.7,90006,90018,0.00106559706109567
20,0.7,90006,90019,0.0002075012165742291
20,0.7,90007,90008,0.0018714187880889937
20,0.7,90007,90009,0.0007315240785250316
20,0.7,90007,90010,0.0021269340117815315
20,0.7,90007,90011,0.0014664526323993098
20,0.7,90007,90012,0.0015556245826644395
20,0.7,90007,90013,0.0019189775866225577
20,0.7,90007,90014,0.0025636588455409397
20,0.7,90007,90015,0.0010432706284694262
20,0.7,90007,90016,0.0016604012373906709
20,0.7,90007,90017,0.0003860150654328116
20,0.7,90007,90018,0.0005671176850039127
20,0.7,90007,90019,0.001392329495681496
20,0.7,90008,90009,0.001312177135934474
20,0.7,90008,90010,0.000278929715219986
20,0.7,90008,90011,0.0007008155035670389
20,0.7,90008,90012,0.0003879052904209607
20,0.7,90008,90013,0.00012888924514529846
20,0.7,90008,90014,0.000727742184481895
20,0.7,90008,90015,0.0009326996678925433
20,0.7,90008,90016,0.0004696725408821116
20,0.7,90008,90017,0.0015254764086630637
20,0.7,90008,90018,0.0013715633741427657
20,0.7,90008,90019,0.0005036313321730841
20,0.7,90009,90010,0.001545335714795685
20,0.7,90009,90011,0.0007702379992052966
20,0.7,90009,90012,0.0010938204629520768
20,0.7,90009,90013,0.001388771426856424
20,0.7,90009,90014,0.002032672510048239
20,0.7,90009,90015,0.0007855258846190747
20,0.7,90009,90016,0.0012624546478515772
20,0.7,90009,90017,0.0003611588357422033
20,0.7,90009,90018,0.0002087546808977871
20,0.7,90009,90019,0.0008827607646056158
20,0.7,90010,90011,0.0008678786863437277
20,0.7,90010,90012,0.0006354554259727961
20,0.7,90010,90013,0.0002806245410855351
20,0.7,90010,90014,0.0005204953445288686
20,0.7,90010,90015,0.0011876127019788763
20,0.7,90010,90016,0.0006739946963853655
20,0.7,90010,90017,0.0017763571781960925
20,0.7,90010,90018,0.001621141571450956
20,0.7,90010,90019,0.0007445912311690202
20,0.7,90011,90012,0.0007097876828280717
20,0.7,90011,90013,0.0008077352905516029
20,0.7,90011,90014,0.0013797732412478766
20,0.7,90011,90015,0.000884402346902625
20,0.7,90011,90016,0.0009087673194663141
20,0.7,90011,90017,0.001085756939453673
20,0.7,90011,90018,0.0009095135408921949
20,0.7,90011,90019,0.0005321331775734775
20,0.7,90012,90013,0.00039548981739981017
20,0.7,90012,90014,0.001017175403310636
20,0.7,90012,90015,0.0005624885784408397
20,0.7,90012,90016,0.00021913054027004203
20,0.7,90012,90017,0.0012378467485269049
20,0.7,90012,90018,0.001109728754429635
20,0.7,90012,90019,0.00023827723731073712
20,0.7,90013,90014,0.0006554000474997875
20,0.7,90013,90015,0.0009509713454774376
20,0.7,90013,90016,0.0004191178681813213
20,0.7,90013,90017,0.0015844569584070815
20,0.7,90013,90018,0.0014372801561437782
20,0.7,90013,90019,0.0005524712998681695
20,0.7,90014,90015,0.0015684312872774055
20,0.7,90014,90016,0.0009505597471468481
20,0.7,90014,90017,0.002234179135211797
20,0.7,90014,90018,0.002087750586513363
20,0.7,90014,90019,0.0011882536912606139
20,0.7,90015,90016,0.000643297238001278
20,0.7,90015,90017,0.0007822718176276356
20,0.7,90015,90018,0.0007175077571926059
20,0.7,90015,90019,0.0004820403849704838
20,0.7,90016,90017,0.0013712809117352434
20,0.7,90016,90018,0.0012571020007721948
20,0.7,90016,90019,0.0004304612119675053
20,0.7,90017,90018,0.00019492145324624164
20,0.7,90017,90019,0.0010550596418826086
20,0.7,90018,90019,0.0009205435215046808
