N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
22,0.7,82000,22,0.7,82001,0.0002921587179403776
22,0.7,82000,22,0.7,82002,0.0010306860242842986
22,0.7,82000,22,0.7,82003,0.0010076366273326634
22,0.7,82000,22,0.7,82004,0.0002363126307624191
22,0.7,82000,22,0.7,82005,0.0015607412113101187
22,0.7,82000,22,0.7,82006,0.0005081665367554945
22,0.7,82000,22,0.7,82007,0.0013461049893984083
22,0.7,82000,22,0.7,82008,0.00010359143400035184
22,0.7,82000,22,0.7,82009,0.0001420938707007487
22,0.7,82000,22,0.7,82010,0.0003333597645863414
22,0.7,82000,22,0.7,82011,0.0003689017916532088
22,0.7,82000,22,0.7,82012,0.0004532288909112363
22,0.7,82000,22,0.7,82013,0.00023117594503592774
22,0.7,82000,22,0.7,82014,0.0005771319532717857
22,0.7,82000,22,0.7,82015,0.001381798752916869
22,0.7,82000,22,0.7,82016,0.0003248117365735702
22,0.7,82000,22,0.7,82017,0.0021113528835397253
22,0.7,82000,22,0.7,82018,0.000803932784278267
22,0.7,82000,22,0.7,82019,0.00048536144286821217
22,0.7,82000,23,0.7,82000,0.0007413230690392598
22,0.7,82000,23,0.7,82001,0.00023895737155096592
22,0.7,82000,23,0.7,82002,0.0004922498198650429
22,0.7,82000,23,0.7,82003,0.00036657551359833824
22,0.7,82000,23,0.7,82004,0.0003033476416815726
22,0.7,82000,23,0.7,82005,0.00042087851230635084
22,0.7,82000,23,0.7,82006,0.0004377136429407082
22,0.7,82000,23,0.7,82007,0.0005520732918648161
22,0.7,82000,23,0.7,82008,0.0005472397437511773
22,0.7,82000,23,0.7,82009,0.0005979140782014208
22,0.7,82000,23,0.7,82010,0.0003822691832696909
22,0.7,82000,23,0.7,82011,0.0002821594133695852
22,0.7,82000,23,0.7,82012,0.000470052987673502
22,0.7,82000,23,0.7,82013,0.00025267443879184616
22,0.7,82000,23,0.7,82014,0.0005264714308921192
22,0.7,82000,23,0.7,82015,0.0005893735698812133
