seed_a,seed_b,d_l2
72001,72002,0.003262273521973725
72001,72003,0.0038195587262661117
72001,72004,0.0031468602254655347
72002,72003,0.0003651262257942798
72002,72004,0.0010813601846165217
72002,72000,0.0323693649420325
72002,72001,0.029880085962819932
72002,72002,0.026520038752242504
72002,72003,0.030990681041634775
72002,72004,0.03256873368609156
72002,72000,0.017340125630773716
72002,72001,0.01622814886802778
72002,72002,0.016515284271073474
72002,72003,0.016076126665045362
72002,72004,0.015420964102246654
72002,72000,0.012840603255189063
72002,72001,0.011812204699633518
72002,72002,0.01300389828296629
72002,72003,0.012151734902642248
72002,72004,0.013075997600526
72002,72000,0.008750021085309886
72002,72001,0.008494984447966578
72002,72002,0.007854421848423325
72002,72003,0.007914776044294485
72002,72004,0.009858778233072556
72002,72000,0.014787162070425566
72002,72001,0.014527121460235937
72002,72002,0.014734578113588394
72002,72003,0.015132939614538588
72002,72004,0.014920222183115171
72002,72000,0.00335199458915529
72002,72001,0.003388340699795982
72002,72002,0.003342864334802183
72002,72003,0.0037736948772794897
72002,72004,0.003210732304812157
72003,72004,0.0007286194136139938
72003,72000,0.03250274786854049
72003,72001,0.029996435226234533
72003,72002,0.02663765884095536
72003,72003,0.03112270102018333
72003,72004,0.032706148967330775
72003,72000,0.01744775408598981
72003,72001,0.016316504185517243
72003,72002,0.016623769441609867
72003,72003,0.016182609271264768
72003,72004,0.015521174556441423
72003,72000,0.012501294126905727
72003,72001,0.01148070597008795
72003,72002,0.01266299041769529
72003,72003,0.011820044773945139
72003,72004,0.01273765513512892
72003,72000,0.008834738902660387
72003,72001,0.008577316451444139
72003,72002,0.007887800572846477
72003,72003,0.007964766671529322
72003,72004,0.009960747653944044
72003,72000,0.014437278172494518
72003,72001,0.014178685213927959
72003,72002,0.0143848628919392
72003,72003,0.0147811409954804
72003,72004,0.014569513484309547
72003,72000,0.0033848275869949357
72003,72001,0.003429274555258116
72003,72002,0.0033123599704918227
72003,72003,0.0038286490968120887
72003,72004,0.0031896086200525245
72004,72000,0.03273635381719506
72004,72001,0.03020004242915313
72004,72002,0.026840975345388384
72004,72003,0.031354871185952475
72004,72004,0.032948455025630805
72004,72000,0.017638981613799128
72004,72001,0.016469552348376555
72004,72002,0.01681045348346019
72004,72003,0.016371027275978417
72004,72004,0.015696374843243665
72004,72000,0.011781295479187139
72004,72001,0.010766358606038843
72004,72002,0.011940747740368676
72004,72003,0.011108082659727058
72004,72004,0.012019284796303912
72004,72000,0.008997522377743539
72004,72001,0.008731514615816548
72004,72002,0.00795859334331413
72004,72003,0.00806608800682918
72004,72004,0.010151337906894618
72004,72000,0.013712861313418907
72004,72001,0.013454562064216594
72004,72002,0.0136603038824048
72004,72003,0.014055155849716288
72004,72004,0.013843943991559299
72004,72000,0.003512725096530637
72004,72001,0.00356656043477161
72004,72002,0.0033124891146285662
72004,72003,0.0039784704611451555
72004,72004,0.0032160437656428074
72000,72001,0.002979837178129471
72000,72002,0.006039874679704817
72000,72003,0.0014469523364183056
72000,72004,0.0006311558328713848
72000,72000,0.015184428792558888
72000,72001,0.01648039452492329
72000,72002,0.016017143742549096
72000,72003,0.01646914308769003
72000,72004,0.01716968205009584
72000,72000,0.03682093055726024
72000,72001,0.03601995441182643
72000,72002,0.037147199941869935
72000,72003,0.03589793677259951
72000,72004,0.036782771595556
72000,72000,0.0237913816453461
72000,72001,0.024067215903154776
72000,72002,0.025000854332269368
72000,72003,0.024815057446278425
72000,72004,0.022617620762237632
72000,72000,0.03872507082838151
72000,72001,0.038415348541101506
72000,72002,0.03869492693881289
72000,72003,0.03945731884110873
72000,72004,0.03907720979354723
72000,72000,0.0292382303869697
72000,72001,0.02918142766594048
72000,72002,0.029519898538126508
72000,72003,0.028768147546015824
72000,72004,0.029587329971419822
72001,72002,0.0034424816798134046
72001,72003,0.0018511611034441567
72001,72004,0.0033405767417746717
72001,72000,0.012613858272209085
72001,72001,0.013843734763229755
72001,72002,0.013472426884014036
72001,72003,0.013912212844427967
72001,72004,0.014594950980893187
72001,72000,0.03399693863730071
72001,72001,0.033221482463817946
72001,72002,0.03432306829618297
72001,72003,0.03308656371879398
72001,72004,0.03395418755966459
72001,72000,0.021236358602548407
72001,72001,0.021514926931204187
72001,72002,0.02238858220291089
72001,72003,0.022221261679159082
72001,72004,0.020084532818300627
72001,72000,0.035867474753406556
72001,72001,0.03556162750205617
72001,72002,0.03583856034732451
72001,72003,0.036600586863894335
72001,72004,0.036221505039552335
72001,72000,0.02669784845600478
72001,72001,0.026645407823961936
72001,72002,0.026953679161220247
72001,72003,0.026234753060358718
72001,72004,0.027027294197292936
72002,72003,0.004661531049738216
72002,72004,0.006317959578941721
72002,72000,0.009231706018884955
72002,72001,0.010480682895582297
72002,72002,0.010071332675960505
72002,72003,0.010521716422321825
72002,72004,0.011205997032240489
72002,72000,0.030871688080654682
72002,72001,0.030054498316856956
72002,72002,0.03119796138496907
72002,72003,0.02994304323557418
72002,72004,0.03084292500330649
72002,72000,0.017865384392179683
72002,72001,0.018139156040881833
72002,72002,0.019034888217685286
72002,72003,0.018862060890363967
72002,72004,0.016707419281756328
72002,72000,0.0328064786307072
72002,72001,0.03249376751729689
72002,72002,0.03277501953481803
72002,72003,0.0335336728064483
72002,72004,0.033155199733349745
72002,72000,0.02333474248456547
72002,72001,0.02328076121982743
72002,72002,0.023594438676482924
72002,72003,0.02286913013359547
72002,72004,0.023667101385664358
72003,72004,0.0016704684169098387
72003,72000,0.013788781750448885
72003,72001,0.015088049730927753
72003,72002,0.014630180224049685
72003,72003,0.015072894891858465
72003,72004,0.01577455167680036
72003,72000,0.03549891979610421
72003,72001,0.03469111180981659
72003,72002,0.03582535476763328
72003,72003,0.03457393312245611
72003,72004,0.03546508326441628
72003,72000,0.0224037003473397
72003,72001,0.022681463244572393
72003,72002,0.02361281950080293
72003,72003,0.023427086354355513
72003,72004,0.021230399516414266
72003,72000,0.03741392323213696
72003,72001,0.03710332318345365
72003,72002,0.03738332825430425
72003,72003,0.03814394886102432
72003,72004,0.03776477955813572
72003,72000,0.027854456679919603
72003,72001,0.02779859040203851
72003,72002,0.02813677580704919
72003,72003,0.027386082328544517
72003,72004,0.028203659306885107
72004,72000,0.015412381639138825
72004,72001,0.016724793184891874
72004,72002,0.016249515688383454
72004,72003,0.01669212367836511
72004,72004,0.017397610578598094
72004,72000,0.037154827572649145
72004,72001,0.036347284654051785
72004,72002,0.037481177088137266
72004,72003,0.03622983114255764
72004,72004,0.03712005473216177
72004,72000,0.02401097961404699
72004,72001,0.024289289989557282
72004,72002,0.025234131462622187
72004,72003,0.025043300654832054
72004,72004,0.022832769185486445
72004,72000,0.03906740693855034
72004,72001,0.03875707346778783
72004,72002,0.039036958037493914
72004,72003,0.039797985019960895
72004,72004,0.03941866476043362
72004,72000,0.02945197095320781
72004,72001,0.029395173454714946
72004,72002,0.029741991399387005
72004,72003,0.028982165977545788
72004,72004,0.02980684521250763
72000,72001,0.001477406966996549
72000,72002,0.001015008740155088
72000,72003,0.0013148031448447727
72000,72004,0.002005878187565176
72000,72000,0.022526835999498302
72000,72001,0.021608958366167018
72000,72002,0.02284834060673373
72000,72003,0.021568218525675698
72000,72004,0.02254616447364132
72000,72000,0.008649043522629579
72000,72001,0.00892645859564304
72000,72002,0.009837456697097104
72000,72003,0.009654113611934106
72000,72004,0.00749815283786748
72000,72000,0.02459968883595163
72000,72001,0.024276556163368518
72000,72002,0.02456191930487572
72000,72003,0.025297092299212162
72000,72004,0.024928263056532035
72000,72000,0.014127659129051251
72000,72001,0.014075604315443963
72000,72002,0.014389510247833056
72000,72003,0.013666804498254494
72000,72004,0.014459773243630783
72001,72002,0.0010743744199327955
72001,72003,0.0008970592493422472
72001,72004,0.0010051724513603895
72001,72000,0.021064307622968535
72001,72001,0.020154023243073773
72001,72002,0.021386156247395174
72001,72003,0.02010848271151415
72001,72004,0.021082313524790137
72001,72000,0.00748718862767923
72001,72001,0.007756618407672494
72001,72002,0.008583515633335032
72001,72003,0.008427410782353264
72001,72004,0.006387815684255478
72001,72000,0.0231317603280712
72001,72001,0.022808909569974972
72001,72002,0.023094153322565727
72001,72003,0.02382952724483456
72001,72004,0.02346071837339988
72001,72000,0.012963149558088858
72001,72001,0.012914696957498268
72001,72002,0.013189396696776932
72001,72003,0.012509438684534696
72001,72004,0.013268229077345248
72002,72003,0.000698810225495612
72002,72004,0.0012401369479100902
72002,72000,0.021770325345095588
72002,72001,0.02082936327558492
72002,72002,0.022090616978911213
72002,72003,0.020801654984127536
72002,72004,0.021794724830571224
72002,72000,0.007825191902611384
72002,72001,0.008088757094397287
72002,72002,0.00902838917362857
72002,72003,0.008838266008904971
72002,72004,0.006669833386667386
72002,72000,0.023875835189960715
72002,72001,0.023548976865218927
72002,72002,0.023836649067582528
72002,72003,0.024569533467633475
72002,72004,0.024200868739638587
72002,72000,0.013301435698032391
72002,72001,0.013245611251848569
72002,72002,0.01355974410700361
72002,72003,0.012834064216396386
72002,72004,0.01363177720982137
72003,72004,0.000740537832425803
72003,72000,0.02143024607629329
72003,72001,0.020487878081591967
72003,72002,0.021750106001186438
72003,72003,0.020465037290510375
72003,72004,0.021460488377372588
72003,72000,0.007379274882130543
72003,72001,0.007653227090197988
72003,72002,0.008580059757640446
72003,72003,0.008390633736700811
72003,72004,0.0062286734137867086
72003,72000,0.023534706120014442
72003,72001,0.02320907658501133
72003,72002,0.02349536453381364
72003,72003,0.02422376277808893
72003,72004,0.023857667525064685
72003,72000,0.012859031282740874
72003,72001,0.012806818182296408
72003,72002,0.013122564876603581
72003,72003,0.012398097405176554
72003,72004,0.01319195682373092
72004,72000,0.020713320254946654
72004,72001,0.019767071204327975
72004,72002,0.021032717204972427
72004,72003,0.01974718531117124
72004,72004,0.020745569109701753
72004,72000,0.006701980406391986
72004,72001,0.006971368008574866
72004,72002,0.00787829668521184
72004,72003,0.0076959540545633665
72004,72004,0.0055662443686959225
72004,72000,0.022824221205210406
72004,72001,0.022498005452532912
72004,72002,0.02278458288249931
72004,72003,0.023511367188484223
72004,72004,0.02314590716985568
72004,72000,0.012185093316213902
72004,72001,0.012133486134947392
72004,72002,0.012436920950018837
72004,72003,0.01172551151732571
72004,72004,0.012509320002158557
72000,72001,0.001303572497515822
72000,72002,0.0003290591555017938
72000,72003,0.0010373821584503478
72000,72004,0.0003419568726948885
72000,72000,0.015647174542137668
72000,72001,0.015397570668767726
72000,72002,0.014201991777596961
72000,72003,0.014531866294648825
72000,72004,0.016682406791069745
72000,72000,0.0024423988629007206
72000,72001,0.002092227775734075
72000,72002,0.002379879897929814
72000,72003,0.0030062326048246424
72000,72004,0.0026680499605403665
72000,72000,0.012733432392475218
72000,72001,0.012790583008683801
72000,72002,0.01212099911635579
72000,72003,0.012986708275027629
72000,72004,0.012223564910001636
72001,72002,0.0015320106002784473
72001,72003,0.0005770368013494077
72001,72004,0.0015325606686156605
72001,72000,0.014599018116214767
72001,72001,0.014339431664825694
72001,72002,0.013167090990793549
72001,72003,0.013488604958788982
72001,72004,0.015641938551666568
72001,72000,0.0037261964844997695
72001,72001,0.003382008385348367
72001,72002,0.003661430437699482
72001,72003,0.00424185856569435
72001,72004,0.003925729149166057
72001,72000,0.011649660022836617
72001,72001,0.011702358502955779
72001,72002,0.011042312983660051
72001,72003,0.011895077651771023
72001,72004,0.011144788976841973
72002,72003,0.0013383009596029925
72002,72004,0.0004945429635628539
72002,72000,0.015940010176741088
72002,72001,0.015689166190274974
72002,72002,0.014492733559015546
72002,72003,0.0148216557710625
72002,72004,0.016980401931730924
72002,72000,0.002198313059946154
72002,72001,0.0018561037928604342
72002,72002,0.002133080421179107
72002,72003,0.002725689500856994
72002,72004,0.002399223332261886
72002,72000,0.01296420059483399
72002,72001,0.013021821310524663
72002,72002,0.012351656078014106
72002,72003,0.0132242540298568
72002,72004,0.012451809350949469
72003,72004,0.0011654459258855607
72003,72000,0.014692231987045695
72003,72001,0.014439881157350953
72003,72002,0.013258908834905459
72003,72003,0.013586317759287982
72003,72004,0.015719348580563383
72003,72000,0.003458024332067445
72003,72001,0.0031038777173313533
72003,72002,0.0033977220169916704
72003,72003,0.004041794361559438
72003,72004,0.00369880251429884
72003,72000,0.011890317995005487
72003,72001,0.011943587056675121
72003,72002,0.011280205026422725
72003,72003,0.012124867145432941
72003,72004,0.01138786730457645
72004,72000,0.01574846881881467
72004,72001,0.015501689086727038
72004,72002,0.01430645541668416
72004,72003,0.014638182185384336
72004,72004,0.0167730398044129
72004,72000,0.0023131737256663924
72004,72001,0.0019560400034590022
72004,72002,0.002254556940908155
72004,72003,0.0029259702577584218
72004,72004,0.0025690282734534254
72004,72000,0.012917776291751035
72004,72001,0.012974226642928568
72004,72002,0.012303981207789048
72004,72003,0.01316331537108551
72004,72004,0.012409625681956573
72000,72001,0.00035287233150082056
72000,72002,0.0015082354774709008
72000,72003,0.0011803792959744943
72000,72004,0.0012083058042929482
72000,72000,0.017845357875386183
72000,72001,0.017521458839456227
72000,72002,0.017799108106471284
72000,72003,0.018460094656570235
72000,72004,0.018124106421084443
72000,72000,0.005485923987540146
72000,72001,0.005434557316002092
72000,72002,0.005749684959676818
72000,72003,0.0050292550854060735
72000,72004,0.005815543150255913
72001,72002,0.0013201155892229866
72001,72003,0.0009821033618978476
72001,72004,0.0014891654658039746
72001,72000,0.017607948836586215
72001,72001,0.01728286246833854
72001,72002,0.017561095952553667
72001,72003,0.01821936900537453
72001,72004,0.01788420736605377
72001,72000,0.005223317946553404
72001,72001,0.0051697898858206115
72001,72002,0.005478468361159627
72001,72003,0.004762741365734169
72001,72004,0.005547202923697847
72002,72003,0.0003946221317394837
72002,72004,0.0026518113164176495
72002,72000,0.016382777820444578
72002,72001,0.016061847700731637
72002,72002,0.0163369076069396
72002,72003,0.016992900594878332
72002,72004,0.016659690055029406
72002,72000,0.0045085070536762945
72002,72001,0.004474687022609416
72002,72002,0.0046554428865247495
72002,72003,0.004100207581727682
72002,72004,0.004745229936837641
72003,72004,0.0023589237476023183
72003,72000,0.016720381936398517
72003,72001,0.016398775395091155
72003,72002,0.016674015716411517
72003,72003,0.017328315843625246
72003,72004,0.016995688159765755
72003,72000,0.004583571403306243
72003,72001,0.0045427281169514505
72003,72002,0.0047721954618181114
72003,72003,0.004153833729489591
72003,72004,0.00485390658263756
72004,72000,0.018879187234937585
72004,72001,0.018553311548368114
72004,72002,0.018833688642263324
72004,72003,0.0195069666848269
72004,72004,0.019165239146050582
72004,72000,0.006641236384634427
72004,72001,0.006585774538746573
72004,72002,0.006928867792775366
72004,72003,0.006176195242365506
72004,72004,0.006990034532318959
72000,72001,0.000358688086082699
72000,72002,7.34578011358925e-05
72000,72003,0.0007474804347490251
72000,72004,0.0003722832209841526
72000,72000,0.014868237229659121
72000,72001,0.014931953809107962
72000,72002,0.014253300939411033
72000,72003,0.015143540545279386
72000,72004,0.014350543893034341
72001,72002,0.00030477757709459206
72001,72003,0.001054287825633715
72001,72004,0.000668557227577718
72001,72000,0.014570416290037892
72001,72001,0.014633106975449856
72001,72002,0.013955311120016838
72001,72003,0.014841123738889293
72001,72004,0.014053976800839238
72002,72003,0.0007718114582875946
72002,72004,0.0003876964111827312
72002,72000,0.014816857822822166
72002,72001,0.014880378865799243
72002,72002,0.014201991695310081
72002,72003,0.015092146195851926
72002,72004,0.014299139555424296
72003,72004,0.00038815490000027573
72003,72000,0.01534876705926749
72003,72001,0.01541381857145252
72003,72002,0.01473581694674029
72003,72003,0.01563843841586239
72003,72004,0.014827536589347781
72004,72000,0.015072647732853437
72004,72001,0.015136780610606937
72004,72002,0.014458627315341059
72004,72003,0.015355234705914725
72004,72004,0.014553010597477085
72000,72001,0.00012719428239509813
72000,72002,0.0006235086349861608
72000,72003,0.0005080021823065963
72000,72004,0.0005325852300447851
72001,72002,0.0006847572222122472
72001,72003,0.00042603427333321283
72001,72004,0.0006058850810895249
72002,72003,0.0009658235270204141
72002,72004,0.0001770356892959136
72003,72004,0.000947219319365053
