N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
35,0.85,120017,47245,33920,449748,42233,33916,6.4796082167739595,1.0952536906760735,0.9960629921259843,8.409273035277772,False,0
35,0.85,120018,42743,31832,454320,44448,31829,6.274411281835912,1.0605690781520452,0.9930555555555556,7.277606347346936,False,0
35,0.85,120019,43480,31867,453535,44104,31865,6.861473255773112,1.1598006631645146,0.9878260869565217,7.49590638737665,False,0
36,0.85,120000,34498,27318,476805,51021,27317,6.4531227066936,1.0755204511156,0.9709618874773139,7.890492716630207,False,0
36,0.85,120001,38239,29765,473177,48620,29761,6.654264092200598,1.1090440153667662,0.9942084942084942,8.748420375854915,False,0
36,0.85,120002,37493,29096,473816,49051,29095,6.78916478903306,1.1315274648388434,0.9868913857677902,8.06258967357493,False,0
36,0.85,120003,41245,31496,470077,47363,31493,6.851874815913432,1.141979135985572,0.9925093632958801,7.705056558884978,False,0
36,0.85,120004,35991,28130,475296,50080,28129,6.5962056520979075,1.0993676086829847,0.9835766423357665,7.879240845133995,False,0
36,0.85,120005,39746,30448,471598,48134,30447,6.944592226203797,1.1574320377006329,0.9878048780487805,7.722588177227297,False,0
36,0.85,120006,44982,32738,466370,45629,32737,6.7427899693452105,1.1237983282242017,0.9893992932862191,7.900679232960655,False,0
36,0.85,120007,42738,31664,468535,46180,31661,6.577170824662862,1.0961951374438104,0.975,7.403367395734208,False,0
36,0.85,120008,34494,27400,476796,50955,27399,6.273720440969025,1.0456200734948375,0.979890310786106,8.066551874389322,False,0
36,0.85,120009,38234,29642,473178,49355,29640,6.603899642720161,1.10064994045336,0.9875444839857651,7.831883418453752,False,0
36,0.85,120010,41241,31199,470123,47066,31196,6.435140332220984,1.0725233887034973,0.9718804920913884,7.529763705486896,False,0
36,0.85,120011,39745,30477,471581,47776,30476,6.563676272354534,1.0939460453924224,0.9851851851851852,7.774192952420915,False,0
36,0.85,120012,41242,31426,470070,46398,31424,6.464313648474768,1.077385608079128,0.9892086330935251,7.93646716627749,False,0
36,0.85,120013,35994,28616,475355,49855,28614,6.654928822755041,1.1091548037925067,0.98046875,8.196141303762019,False,0
36,0.85,120014,37491,29276,473734,48501,29274,6.537320780561041,1.0895534634268402,0.9948364888123924,7.495022215626313,False,0
36,0.85,120015,39741,30507,471522,47214,30505,6.496823804062236,1.082803967343706,0.9893048128342246,7.746227918581966,False,0
36,0.85,120016,38995,29865,472317,48289,29862,6.364088922819964,1.0606814871366608,0.994328922495274,8.136084539855938,False,0
36,0.85,120017,32995,26570,478301,51720,26569,6.4421355483473945,1.0736892580578992,0.9853747714808044,7.910210711561252,False,0
36,0.85,120018,44230,32429,467084,45348,32427,6.543787720845234,1.090631286807539,0.9782214156079855,7.73811741184796,False,0
36,0.85,120019,33741,27101,477535,50911,27098,6.704910716141459,1.1174851193569098,0.9853479853479854,7.851426225053099,False,0
