N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
10,0.65,110000,10,0.65,110001,0.0012597665634436752
10,0.65,110000,10,0.65,110002,0.00038397250806285237
10,0.65,110000,10,0.65,110003,0.0018038618423705936
10,0.65,110000,10,0.65,110004,0.0015019728226145137
10,0.65,110000,10,0.65,110005,0.0006897905032629068
10,0.65,110000,10,0.65,110006,0.0011535686744216104
10,0.65,110000,10,0.65,110007,0.0014657438874153884
10,0.65,110000,10,0.65,110008,0.0005133274078311041
10,0.65,110000,10,0.65,110009,0.0004246046752248259
10,0.65,110000,10,0.65,110010,0.0022563328193848015
10,0.65,110000,10,0.65,110011,0.0007673848730571914
10,0.65,110000,10,0.65,110012,0.0006225921809468476
10,0.65,110000,10,0.65,110013,0.001315756199245304
10,0.65,110000,10,0.65,110014,0.0010445805314542695
10,0.65,110000,10,0.65,110015,0.001481026943740051
10,0.65,110000,10,0.65,110016,0.0009264764388631831
10,0.65,110000,10,0.65,110017,0.0010857924014153716
10,0.65,110000,10,0.65,110018,0.00019974338640377514
10,0.65,110000,10,0.65,110019,0.001395516672884681
10,0.65,110000,11,0.65,110000,0.002922061669786774
10,0.65,110000,11,0.65,110001,0.0036346018563575932
10,0.65,110000,11,0.65,110002,0.0012419815891257467
10,0.65,110000,11,0.65,110003,0.003429347491331503
10,0.65,110000,11,0.65,110004,0.0022627044087686413
10,0.65,110000,11,0.65,110005,0.0009129501342704669
10,0.65,110000,11,0.65,110006,0.002577757772025653
10,0.65,110000,11,0.65,110007,0.0012124749177210422
10,0.65,110000,11,0.65,110008,0.004153202546308229
10,0.65,110000,11,0.65,110009,0.003482831065842219
10,0.65,110000,11,0.65,110010,0.0019286080595198726
10,0.65,110000,11,0.65,110011,0.002071184986504505
10,0.65,110000,11,0.65,110012,0.0038320358233602525
10,0.65,110000,11,0.65,110013,0.003457212276247728
10,0.65,110000,11,0.65,110014,0.0016643813357589625
10,0.65,110000,11,0.65,110015,0.0019436462298872495
10,0.65,110000,11,0.65,110016,0.003157310624467456
10,0.65,110000,11,0.65,110017,0.0027341622577613184
10,0.65,110000,11,0.65,110018,0.002641668332770039
10,0.65,110000,11,0.65,110019,0.00047032980310309993
10,0.65,110000,12,0.65,110000,0.0018641729453860664
10,0.65,110000,12,0.65,110001,0.003088676794841818
10,0.65,110000,12,0.65,110002,0.00464080801532358
10,0.65,110000,12,0.65,110003,0.0028330275151115854
10,0.65,110000,12,0.65,110004,0.004482035677394545
10,0.65,110000,12,0.65,110005,0.003982945320330599
10,0.65,110000,12,0.65,110006,0.0038899081843415456
10,0.65,110000,12,0.65,110007,0.0038312634625343074
10,0.65,110000,12,0.65,110008,0.0034820672375513585
10,0.65,110000,12,0.65,110009,0.0038459451502756304
10,0.65,110000,12,0.65,110010,0.0045929205727122495
10,0.65,110000,12,0.65,110011,0.004807924557517964
10,0.65,110000,12,0.65,110012,0.004726954740628749
10,0.65,110000,12,0.65,110013,0.0033287127407060977
10,0.65,110000,12,0.65,110014,0.002813520693233281
10,0.65,110000,12,0.65,110015,0.00435747113058278
10,0.65,110000,12,0.65,110016,0.0023328221067927743
10,0.65,110000,12,0.65,110017,0.0032536646960004715
10,0.65,110000,12,0.65,110018,0.003123651753483314
10,0.65,110000,12,0.65,110019,0.004407423568600908
10,0.65,110001,10,0.65,110002,0.000923629740972918
10,0.65,110001,10,0.65,110003,0.0005668974724451363
10,0.65,110001,10,0.65,110004,0.002627351892481299
10,0.65,110001,10,0.65,110005,0.0019220638765031221
10,0.65,110001,10,0.65,110006,0.0023667988555607688
10,0.65,110001,10,0.65,110007,0.002540219736585973
10,0.65,110001,10,0.65,110008,0.0016741210618197464
10,0.65,110001,10,0.65,110009,0.0013118270582923093
10,0.65,110001,10,0.65,110010,0.0034611793894282488
10,0.65,110001,10,0.65,110011,0.0018520472133529413
10,0.65,110001,10,0.65,110012,0.0013303826098511578
10,0.65,110001,10,0.65,110013,0.0024349808346333717
10,0.65,110001,10,0.65,110014,0.0016443251186925455
10,0.65,110001,10,0.65,110015,0.0026544485893547284
10,0.65,110001,10,0.65,110016,0.0004294323880929511
10,0.65,110001,10,0.65,110017,0.0012709281197864448
10,0.65,110001,10,0.65,110018,0.0012328715263778209
10,0.65,110001,10,0.65,110019,0.0023940796446260703
10,0.65,110001,11,0.65,110000,0.004036301982091152
10,0.65,110001,11,0.65,110001,0.004728403953641395
10,0.65,110001,11,0.65,110002,0.0018288363407494852
10,0.65,110001,11,0.65,110003,0.004538026574768988
10,0.65,110001,11,0.65,110004,0.0030601359274096515
10,0.65,110001,11,0.65,110005,0.0016002623436822269
10,0.65,110001,11,0.65,110006,0.0036629151937747693
10,0.65,110001,11,0.65,110007,0.002080026682693813
10,0.65,110001,11,0.65,110008,0.005257310642556026
10,0.65,110001,11,0.65,110009,0.00454451678609732
10,0.65,110001,11,0.65,110010,0.0029052799280720027
10,0.65,110001,11,0.65,110011,0.002721606475330042
10,0.65,110001,11,0.65,110012,0.004924436275127871
10,0.65,110001,11,0.65,110013,0.004448605958067652
10,0.65,110001,11,0.65,110014,0.0025882566534913293
10,0.65,110001,11,0.65,110015,0.0029070955904747144
10,0.65,110001,11,0.65,110016,0.0042356348836203326
10,0.65,110001,11,0.65,110017,0.0038439107417838395
10,0.65,110001,11,0.65,110018,0.003640078522465454
10,0.65,110001,11,0.65,110019,0.0012387070333020472
10,0.65,110001,12,0.65,110000,0.0028480761578248553
10,0.65,110001,12,0.65,110001,0.004045059292282243
10,0.65,110001,12,0.65,110002,0.005748179180228625
10,0.65,110001,12,0.65,110003,0.003808925521650144
10,0.65,110001,12,0.65,110004,0.005553484343158099
10,0.65,110001,12,0.65,110005,0.004939377846826845
10,0.65,110001,12,0.65,110006,0.004898056862222962
10,0.65,110001,12,0.65,110007,0.004905276668611314
10,0.65,110001,12,0.65,110008,0.004533866224038461
10,0.65,110001,12,0.65,110009,0.004791020273362013
10,0.65,110001,12,0.65,110010,0.005678627230685578
10,0.65,110001,12,0.65,110011,0.005872075751043591
10,0.65,110001,12,0.65,110012,0.0058100589817385645
10,0.65,110001,12,0.65,110013,0.004268998103706438
10,0.65,110001,12,0.65,110014,0.0037011392044679118
10,0.65,110001,12,0.65,110015,0.005388378926198614
10,0.65,110001,12,0.65,110016,0.003054991826120903
10,0.65,110001,12,0.65,110017,0.004141565657330868
10,0.65,110001,12,0.65,110018,0.0041083749398992744
10,0.65,110001,12,0.65,110019,0.0054084566964834446
10,0.65,110002,10,0.65,110003,0.0014615411503924698
10,0.65,110002,10,0.65,110004,0.001759913642936702
10,0.65,110002,10,0.65,110005,0.0010024680699709408
10,0.65,110002,10,0.65,110006,0.0014598527343907051
10,0.65,110002,10,0.65,110007,0.0016945105357577673
10,0.65,110002,10,0.65,110008,0.0007745432944412448
10,0.65,110002,10,0.65,110009,0.00044623811202630404
10,0.65,110002,10,0.65,110010,0.002559708316200501
10,0.65,110002,10,0.65,110011,0.0009873231682995648
10,0.65,110002,10,0.65,110012,0.0006234231883105383
10,0.65,110002,10,0.65,110013,0.0015560125447720706
10,0.65,110002,10,0.65,110014,0.0010320107266348353
10,0.65,110002,10,0.65,110015,0.0017616545121955168
10,0.65,110002,10,0.65,110016,0.0005642296166070826
10,0.65,110002,10,0.65,110017,0.0009213560493589092
10,0.65,110002,10,0.65,110018,0.0003782718512689321
10,0.65,110002,10,0.65,110019,0.0015790515559924462
10,0.65,110002,11,0.65,110000,0.0031788897118512206
10,0.65,110002,11,0.65,110001,0.003889618939210019
10,0.65,110002,11,0.65,110002,0.0012347470061481037
10,0.65,110002,11,0.65,110003,0.0036921771195965757
10,0.65,110002,11,0.65,110004,0.0023914298989817146
10,0.65,110002,11,0.65,110005,0.0009511091771689633
10,0.65,110002,11,0.65,110006,0.002821124610047908
10,0.65,110002,11,0.65,110007,0.0013389092264316086
10,0.65,110002,11,0.65,110008,0.0044163400361857804
10,0.65,110002,11,0.65,110009,0.0037218530429773966
10,0.65,110002,11,0.65,110010,0.0021194805153618716
10,0.65,110002,11,0.65,110011,0.002132705639922353
10,0.65,110002,11,0.65,110012,0.004087580977330344
10,0.65,110002,11,0.65,110013,0.003677677846899597
10,0.65,110002,11,0.65,110014,0.0018272864834757983
10,0.65,110002,11,0.65,110015,0.0021291086193410977
10,0.65,110002,11,0.65,110016,0.003405201067529672
10,0.65,110002,11,0.65,110017,0.002993764584708707
10,0.65,110002,11,0.65,110018,0.002851625592751745
10,0.65,110002,11,0.65,110019,0.00041981983427480754
10,0.65,110002,12,0.65,110000,0.0020478659807689095
10,0.65,110002,12,0.65,110001,0.003284869559839035
10,0.65,110002,12,0.65,110002,0.004909984242446133
10,0.65,110002,12,0.65,110003,0.0030301033272724103
10,0.65,110002,12,0.65,110004,0.004737198125746287
10,0.65,110002,12,0.65,110005,0.004194153322283574
10,0.65,110002,12,0.65,110006,0.004119640089188925
10,0.65,110002,12,0.65,110007,0.004083303306571109
10,0.65,110002,12,0.65,110008,0.003722763598621908
10,0.65,110002,12,0.65,110009,0.004049741376653157
10,0.65,110002,12,0.65,110010,0.0048526530269605
10,0.65,110002,12,0.65,110011,0.005061531642660098
10,0.65,110002,12,0.65,110012,0.004986868127160577
10,0.65,110002,12,0.65,110013,0.0035250391970864732
10,0.65,110002,12,0.65,110014,0.0029795138661650087
10,0.65,110002,12,0.65,110015,0.004596775370126514
10,0.65,110002,12,0.65,110016,0.0024390940229878835
10,0.65,110002,12,0.65,110017,0.00342942156337621
10,0.65,110002,12,0.65,110018,0.003329350709730566
10,0.65,110002,12,0.65,110019,0.004638287806524488
10,0.65,110003,10,0.65,110004,0.003171258300325781
10,0.65,110003,10,0.65,110005,0.0024564040898234665
10,0.65,110003,10,0.65,110006,0.0029129916284664353
10,0.65,110003,10,0.65,110007,0.003079998869888247
10,0.65,110003,10,0.65,110008,0.0022209311460117333
10,0.65,110003,10,0.65,110009,0.0018432515942444392
10,0.65,110003,10,0.65,110010,0.004006590349095193
10,0.65,110003,10,0.65,110011,0.0023976770247273456
10,0.65,110003,10,0.65,110012,0.0018681625805363068
10,0.65,110003,10,0.65,110013,0.0029700167150478645
10,0.65,110003,10,0.65,110014,0.0021434989126616222
10,0.65,110003,10,0.65,110015,0.0031985919789729754
10,0.65,110003,10,0.65,110016,0.0009175833230673663
10,0.65,110003,10,0.65,110017,0.001732227161276846
10,0.65,110003,10,0.65,110018,0.0017893236305205605
10,0.65,110003,10,0.65,110019,0.0029191635757539135
10,0.65,110003,11,0.65,110000,0.004570412635296289
10,0.65,110003,11,0.65,110001,0.00526147987352326
10,0.65,110003,11,0.65,110002,0.0023010067228941954
10,0.65,110003,11,0.65,110003,0.0050744381851604336
10,0.65,110003,11,0.65,110004,0.003548225292222755
10,0.65,110003,11,0.65,110005,0.002121745052966202
10,0.65,110003,11,0.65,110006,0.004194503128833414
10,0.65,110003,11,0.65,110007,0.002603333807429201
10,0.65,110003,11,0.65,110008,0.005792152268741247
10,0.65,110003,11,0.65,110009,0.005069769274560012
10,0.65,110003,11,0.65,110010,0.0034267587044573833
10,0.65,110003,11,0.65,110011,0.0031804017316176647
10,0.65,110003,11,0.65,110012,0.0054558072248078494
10,0.65,110003,11,0.65,110013,0.00497036758020891
10,0.65,110003,11,0.65,110014,0.0031034692437325235
10,0.65,110003,11,0.65,110015,0.003426418264471058
10,0.65,110003,11,0.65,110016,0.004769176090278825
10,0.65,110003,11,0.65,110017,0.004382560429264956
10,0.65,110003,11,0.65,110018,0.004160370253852636
10,0.65,110003,11,0.65,110019,0.0017614096834539228
10,0.65,110003,12,0.65,110000,0.0033587212261153012
10,0.65,110003,12,0.65,110001,0.004555123691596953
10,0.65,110003,12,0.65,110002,0.0062864628654316045
10,0.65,110003,12,0.65,110003,0.004320966642498703
10,0.65,110003,12,0.65,110004,0.0060857936281506625
10,0.65,110003,12,0.65,110005,0.005450880305512368
10,0.65,110003,12,0.65,110006,0.005421421665035858
10,0.65,110003,12,0.65,110007,0.005438844479850086
10,0.65,110003,12,0.65,110008,0.00506308119957784
10,0.65,110003,12,0.65,110009,0.00529967626242596
10,0.65,110003,12,0.65,110010,0.006211786883230285
10,0.65,110003,12,0.65,110011,0.006402004450075504
10,0.65,110003,12,0.65,110012,0.006343219405323348
10,0.65,110003,12,0.65,110013,0.004778268788607493
10,0.65,110003,12,0.65,110014,0.004197783755227096
10,0.65,110003,12,0.65,110015,0.005911847976593007
10,0.65,110003,12,0.65,110016,0.0035336492887421893
10,0.65,110003,12,0.65,110017,0.004639740872871087
10,0.65,110003,12,0.65,110018,0.004619527189501473
10,0.65,110003,12,0.65,110019,0.005930163942354764
10,0.65,110004,10,0.65,110005,0.0009690171080975652
10,0.65,110004,10,0.65,110006,0.00047539205783129877
10,0.65,110004,10,0.65,110007,0.0001903120248879726
10,0.65,110004,10,0.65,110008,0.0009986586489560457
10,0.65,110004,10,0.65,110009,0.00135142567525066
10,0.65,110004,10,0.65,110010,0.00089693265117794
10,0.65,110004,10,0.65,110011,0.0007789282234001488
10,0.65,110004,10,0.65,110012,0.0013280081753796586
10,0.65,110004,10,0.65,110013,0.0002760902404463016
10,0.65,110004,10,0.65,110014,0.001220896757913093
10,0.65,110004,10,0.65,110015,0.00020681928894553117
10,0.65,110004,10,0.65,110016,0.002278031822598533
10,0.65,110004,10,0.65,110017,0.0016812383024808121
10,0.65,110004,10,0.65,110018,0.0014456690336344777
10,0.65,110004,10,0.65,110019,0.0004345905379311792
10,0.65,110004,11,0.65,110000,0.001429274863278785
10,0.65,110004,11,0.65,110001,0.002137980283486878
10,0.65,110004,11,0.65,110002,0.001213680260170908
10,0.65,110004,11,0.65,110003,0.0019371934995250685
10,0.65,110004,11,0.65,110004,0.001157820641320759
10,0.65,110004,11,0.65,110005,0.0011775066098874032
10,0.65,110004,11,0.65,110006,0.0010811375605024598
10,0.65,110004,11,0.65,110007,0.0007502708614127668
