N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
22,0.8,113000,86886,43457,225675,20574,43456,5.157796835750075,1.0996459801986167,0.9829424307036247,4.486041488148456,False,0
22,0.8,113001,96628,45779,215965,17903,45779,5.089318247171429,1.0850462960586282,0.9751693002257337,5.317728417728809,False,0
22,0.8,113002,73445,41780,239155,21721,41777,5.293996774648526,1.1286839047393569,0.9672897196261683,5.6756819071124065,False,0
22,0.8,113003,61459,36548,251154,26992,36546,5.244406417195378,1.118111205006015,0.9737991266375546,4.720825562315973,False,0
22,0.8,113004,50984,33052,261602,30601,33051,5.172459489352141,1.1027720684502513,0.9751693002257337,5.128587051176044,False,0
22,0.8,113005,84655,43310,227932,20593,43310,5.130353153871853,1.0937949675627443,0.9864253393665159,5.264430397711116,False,0
22,0.8,113006,80919,42591,231664,20753,42589,5.1529142827387036,1.098605016398948,0.9649122807017544,4.818632921655765,False,0
22,0.8,113007,71199,40534,241414,23131,40530,5.200154935826821,1.1086767574784415,0.975,5.377221909867084,False,0
22,0.8,113008,68941,38576,243637,25054,38576,0.5504310747607295,0.11735229944337609,0.9883720930232558,5.1903149411093175,False,0
22,0.8,113009,81657,42131,230938,21280,42130,0.041152267563439905,0.00877369292418314,0.9632183908045977,5.531770106245823,False,0
22,0.8,113010,80930,41896,231698,21892,41891,0.8370530758156627,0.17846031539156637,0.9752252252252253,5.31343579770412,False,0
22,0.8,113011,81671,42152,230916,21340,42151,0.2913458715339633,0.06211514851829062,0.980349344978166,4.960204916757911,False,0
22,0.8,113012,67457,39792,245130,23913,39786,5.189081805856328,1.1063159582364337,0.9655913978494624,4.962486850103434,False,0
22,0.8,113013,77931,40433,234684,23210,40431,4.9651123894793825,1.0585655182231208,0.9812206572769953,5.2714554758627985,False,0
22,0.8,113014,62971,38684,249671,24667,38684,4.9879955981145345,1.0634442346966502,0.973741794310722,4.783346881768744,False,0
22,0.8,113015,68950,38853,243634,25107,38853,5.113164989229413,1.090130438548138,0.9645232815964523,5.022262872851036,False,0
22,0.8,113016,67440,39238,245129,24286,39237,5.1193256689269795,1.0914438998728966,0.9885844748858448,5.221831864922962,False,0
22,0.8,113017,77926,42264,234671,21801,42264,0.19331849062385928,0.04121564068579216,0.9612068965517241,4.718792381568852,False,0
22,0.8,113018,68206,37813,244404,25867,37811,4.96651910349481,1.0588654306589176,0.9791183294663574,5.2057585339930545,False,0
22,0.8,113019,63707,38393,248885,25234,38390,5.143327990104744,1.0965612119421935,0.9594594594594594,5.287222310233244,False,0
24,0.8,113000,39736,29988,301317,39743,29986,5.329223523403753,1.0878231964646936,0.9778672032193159,4.763128209054827,False,0
24,0.8,113001,38982,29385,302073,40224,29384,5.288611493231679,1.0795333005196854,0.983402489626556,5.430453744666264,False,0
24,0.8,113002,41986,30724,299111,38502,30722,5.1925721105891025,1.0599293436291672,0.984,5.081275015817602,False,0
24,0.8,113003,43481,31255,297656,37846,31255,5.533660086368937,1.1295536351341158,0.9872068230277186,5.78543779920868,False,0
24,0.8,113004,32992,26077,308058,43271,26076,5.498296538195975,1.1223350810909416,0.9705263157894737,5.338442337268483,False,0
24,0.8,113005,42739,30790,298416,38998,30789,5.500098237250103,1.1227028513703305,0.9727095516569201,4.990526847920369,False,0
