N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
14,0.75,102000,14,0.75,102001,0.0012440116954501104
14,0.75,102000,14,0.75,102002,0.0016131688194355894
14,0.75,102000,14,0.75,102003,0.0021424774346970096
14,0.75,102000,14,0.75,102004,0.0017866601986510752
14,0.75,102000,14,0.75,102005,0.0013048894007626035
14,0.75,102000,14,0.75,102006,0.0018453731329521618
14,0.75,102000,14,0.75,102007,0.0014315004261441844
14,0.75,102000,14,0.75,102008,0.0013266328511314443
14,0.75,102000,14,0.75,102009,0.0010389792418636229
14,0.75,102000,18,0.75,102000,0.006459791568449844
14,0.75,102000,18,0.75,102001,0.007288336574475108
14,0.75,102000,18,0.75,102002,0.006504791443470233
14,0.75,102000,18,0.75,102003,0.0073370554046661525
14,0.75,102000,18,0.75,102004,0.006081470146316323
14,0.75,102000,18,0.75,102005,0.006324058841014523
14,0.75,102000,18,0.75,102006,0.0066763911779831415
14,0.75,102000,18,0.75,102007,0.007270345984960739
14,0.75,102000,18,0.75,102008,0.005351739892782478
14,0.75,102000,18,0.75,102009,0.00865870175722695
14,0.75,102000,22,0.75,102000,0.009122785089490387
14,0.75,102000,22,0.75,102001,0.009981157695616522
14,0.75,102000,22,0.75,102002,0.008179165490972242
14,0.75,102000,22,0.75,102003,0.009296235669794888
14,0.75,102000,22,0.75,102004,0.009193666058242539
14,0.75,102000,22,0.75,102005,0.009609710759469165
14,0.75,102000,22,0.75,102006,0.009549441800045211
14,0.75,102000,22,0.75,102007,0.008875343797962358
14,0.75,102000,22,0.75,102008,0.009098928373928058
14,0.75,102000,22,0.75,102009,0.00654689608590084
14,0.75,102001,14,0.75,102002,0.0005268142858834176
14,0.75,102001,14,0.75,102003,0.001399916061405125
14,0.75,102001,14,0.75,102004,0.0008227245815600104
14,0.75,102001,14,0.75,102005,0.0008584038570414018
14,0.75,102001,14,0.75,102006,0.0008140025487878052
14,0.75,102001,14,0.75,102007,0.0002764228229559521
14,0.75,102001,14,0.75,102008,0.0005913384518264563
14,0.75,102001,14,0.75,102009,0.00024149813901794978
14,0.75,102001,18,0.75,102000,0.005875964524552444
14,0.75,102001,18,0.75,102001,0.0066062144430497115
14,0.75,102001,18,0.75,102002,0.005902621099270125
14,0.75,102001,18,0.75,102003,0.006813395029975488
14,0.75,102001,18,0.75,102004,0.00551250483786291
14,0.75,102001,18,0.75,102005,0.0057765838576172915
14,0.75,102001,18,0.75,102006,0.006024810584515412
14,0.75,102001,18,0.75,102007,0.006675663951838338
14,0.75,102001,18,0.75,102008,0.004894705985253743
14,0.75,102001,18,0.75,102009,0.007867469895703838
14,0.75,102001,22,0.75,102000,0.008455135599438833
14,0.75,102001,22,0.75,102001,0.009212080929816676
14,0.75,102001,22,0.75,102002,0.007617859915270613
14,0.75,102001,22,0.75,102003,0.008605496784062344
14,0.75,102001,22,0.75,102004,0.00851741517237949
14,0.75,102001,22,0.75,102005,0.008874552992759197
14,0.75,102001,22,0.75,102006,0.008916117119305662
14,0.75,102001,22,0.75,102007,0.00824723706948605
14,0.75,102001,22,0.75,102008,0.008455630383103856
14,0.75,102001,22,0.75,102009,0.006099671791577526
14,0.75,102002,14,0.75,102003,0.0009229082886357424
14,0.75,102002,14,0.75,102004,0.00031654995825634066
14,0.75,102002,14,0.75,102005,0.0006926069387808282
14,0.75,102002,14,0.75,102006,0.0002909135815697311
14,0.75,102002,14,0.75,102007,0.00028975244393288443
14,0.75,102002,14,0.75,102008,0.00041091513105989095
14,0.75,102002,14,0.75,102009,0.0006565124218814339
14,0.75,102002,18,0.75,102000,0.00536826505802921
14,0.75,102002,18,0.75,102001,0.006086286930900858
14,0.75,102002,18,0.75,102002,0.00539217695664354
14,0.75,102002,18,0.75,102003,0.006314023169810885
14,0.75,102002,18,0.75,102004,0.005006806739720972
14,0.75,102002,18,0.75,102005,0.005274375189941049
14,0.75,102002,18,0.75,102006,0.005508019789497333
14,0.75,102002,18,0.75,102007,0.006165386996673774
14,0.75,102002,18,0.75,102008,0.0044112331316825135
14,0.75,102002,18,0.75,102009,0.007342699760630477
14,0.75,102002,22,0.75,102000,0.007939562109526847
14,0.75,102002,22,0.75,102001,0.00869078803077876
14,0.75,102002,22,0.75,102002,0.007114601501563345
14,0.75,102002,22,0.75,102003,0.008088125319510874
14,0.75,102002,22,0.75,102004,0.008002910278002425
14,0.75,102002,22,0.75,102005,0.00835470501754949
14,0.75,102002,22,0.75,102006,0.008409228725618632
14,0.75,102002,22,0.75,102007,0.007735822547012147
14,0.75,102002,22,0.75,102008,0.00794485189777871
14,0.75,102002,22,0.75,102009,0.00561466743541946
14,0.75,102003,14,0.75,102004,0.0006447611390085806
14,0.75,102003,14,0.75,102005,0.0009197837238434472
14,0.75,102003,14,0.75,102006,0.0006875737014656303
14,0.75,102003,14,0.75,102007,0.0011650313409771722
14,0.75,102003,14,0.75,102008,0.0009245975336773314
14,0.75,102003,14,0.75,102009,0.0014314361104284022
14,0.75,102003,18,0.75,102000,0.004514619144377346
14,0.75,102003,18,0.75,102001,0.005266596723767012
14,0.75,102003,18,0.75,102002,0.004548100168635669
14,0.75,102003,18,0.75,102003,0.00547168371722988
14,0.75,102003,18,0.75,102004,0.004142553426313955
14,0.75,102003,18,0.75,102005,0.00441814328940653
14,0.75,102003,18,0.75,102006,0.004669596510217715
14,0.75,102003,18,0.75,102007,0.005327227525244562
14,0.75,102003,18,0.75,102008,0.0035344396245373575
14,0.75,102003,18,0.75,102009,0.006581737741878014
14,0.75,102003,22,0.75,102000,0.0071496180069636536
14,0.75,102003,22,0.75,102001,0.007939954287872197
14,0.75,102003,22,0.75,102002,0.0062943784234825014
14,0.75,102003,22,0.75,102003,0.007306752848146792
14,0.75,102003,22,0.75,102004,0.007224033007732587
14,0.75,102003,22,0.75,102005,0.007588320003383778
14,0.75,102003,22,0.75,102006,0.007636327846189319
14,0.75,102003,22,0.75,102007,0.006936632674543146
14,0.75,102003,22,0.75,102008,0.0071597405584380375
14,0.75,102003,22,0.75,102009,0.00475510365014676
14,0.75,102004,14,0.75,102005,0.0006410461801487782
14,0.75,102004,14,0.75,102006,0.00014182581332503242
14,0.75,102004,14,0.75,102007,0.0005964020821552961
14,0.75,102004,14,0.75,102008,0.00046694472783416697
14,0.75,102004,14,0.75,102009,0.0009202512571294136
14,0.75,102004,18,0.75,102000,0.005058126051576351
14,0.75,102004,18,0.75,102001,0.005783972025454629
14,0.75,102004,18,0.75,102002,0.0050829910456367524
14,0.75,102004,18,0.75,102003,0.006001074791467388
14,0.75,102004,18,0.75,102004,0.004697270788003462
14,0.75,102004,18,0.75,102005,0.004962358559122577
14,0.75,102004,18,0.75,102006,0.005203469903679411
14,0.75,102004,18,0.75,102007,0.005855991475925792
14,0.75,102004,18,0.75,102008,0.004098951800158164
14,0.75,102004,18,0.75,102009,0.007053719870454805
14,0.75,102004,22,0.75,102000,0.007635358244274154
14,0.75,102004,22,0.75,102001,0.008398167223361041
14,0.75,102004,22,0.75,102002,0.006802632967980789
14,0.75,102004,22,0.75,102003,0.007786206230081757
