N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
12,0.65,100000,12,0.65,100001,0.0020675138848989757
12,0.65,100000,12,0.65,100002,0.0015119316807871922
12,0.65,100000,12,0.65,100003,0.0005305673451362835
12,0.65,100000,12,0.65,100004,0.0007386700015717933
12,0.65,100000,12,0.65,100005,0.001134872264922014
12,0.65,100000,12,0.65,100006,0.0016987797982134206
12,0.65,100000,12,0.65,100007,0.0014640463050229772
12,0.65,100000,12,0.65,100008,0.0015957926522454254
12,0.65,100000,12,0.65,100009,0.0022100442441012795
12,0.65,100000,16,0.65,100000,0.004955253837407591
12,0.65,100000,16,0.65,100001,0.00558610295905825
12,0.65,100000,16,0.65,100002,0.005143577090133092
12,0.65,100000,16,0.65,100003,0.004934465817199313
12,0.65,100000,16,0.65,100004,0.004378723183349711
12,0.65,100000,16,0.65,100005,0.005113071786372476
12,0.65,100000,16,0.65,100006,0.00495146423545222
12,0.65,100000,16,0.65,100007,0.004210323721954923
12,0.65,100000,16,0.65,100008,0.004390449853648961
12,0.65,100000,16,0.65,100009,0.004478471870917702
12,0.65,100000,8,0.65,100000,0.004708193916654002
12,0.65,100000,8,0.65,100001,0.005313547054833868
12,0.65,100000,8,0.65,100002,0.005677591405380657
12,0.65,100000,8,0.65,100003,0.004721082006465364
12,0.65,100000,8,0.65,100004,0.005632571088249354
12,0.65,100000,8,0.65,100005,0.006981776200399683
12,0.65,100000,8,0.65,100006,0.004388873588000019
12,0.65,100000,8,0.65,100007,0.005374287885426838
12,0.65,100000,8,0.65,100008,0.004285096339775889
12,0.65,100000,8,0.65,100009,0.006966810417712947
12,0.65,100001,12,0.65,100002,0.0005735575756695915
12,0.65,100001,12,0.65,100003,0.002061927300307193
12,0.65,100001,12,0.65,100004,0.001762478474471164
12,0.65,100001,12,0.65,100005,0.0011442790372727103
12,0.65,100001,12,0.65,100006,0.0004857224964346699
12,0.65,100001,12,0.65,100007,0.0017580560486796118
12,0.65,100001,12,0.65,100008,0.0008780268556232145
12,0.65,100001,12,0.65,100009,0.00041135682915049694
12,0.65,100001,16,0.65,100000,0.00297328537392231
12,0.65,100001,16,0.65,100001,0.003660955697846322
12,0.65,100001,16,0.65,100002,0.0032433031023241837
12,0.65,100001,16,0.65,100003,0.002978098844673484
12,0.65,100001,16,0.65,100004,0.0023552085281346256
12,0.65,100001,16,0.65,100005,0.0031435553238288103
12,0.65,100001,16,0.65,100006,0.0029238016674741243
12,0.65,100001,16,0.65,100007,0.0022159546657942145
12,0.65,100001,16,0.65,100008,0.002407946984861347
12,0.65,100001,16,0.65,100009,0.0024403806419702853
12,0.65,100001,8,0.65,100000,0.006570050132909363
12,0.65,100001,8,0.65,100001,0.007142167184647104
12,0.65,100001,8,0.65,100002,0.007530220217652138
12,0.65,100001,8,0.65,100003,0.006566203978559878
12,0.65,100001,8,0.65,100004,0.007512256358703301
12,0.65,100001,8,0.65,100005,0.00885619308141935
12,0.65,100001,8,0.65,100006,0.006214872021264574
12,0.65,100001,8,0.65,100007,0.0071876373662746774
12,0.65,100001,8,0.65,100008,0.0060336005516683135
12,0.65,100001,8,0.65,100009,0.008850127311569037
12,0.65,100002,12,0.65,100003,0.001509728684563508
12,0.65,100002,12,0.65,100004,0.001308882844009334
12,0.65,100002,12,0.65,100005,0.0006045115402719074
12,0.65,100002,12,0.65,100006,0.00041242811557904504
12,0.65,100002,12,0.65,100007,0.0013171233166473528
12,0.65,100002,12,0.65,100008,0.000737508933569078
12,0.65,100002,12,0.65,100009,0.0008207624838742919
12,0.65,100002,16,0.65,100000,0.003532043775537311
12,0.65,100002,16,0.65,100001,0.004208543061976717
12,0.65,100002,16,0.65,100002,0.0037821007105213605
12,0.65,100002,16,0.65,100003,0.00353025664736834
12,0.65,100002,16,0.65,100004,0.0029189078065891927
12,0.65,100002,16,0.65,100005,0.0036984958993588283
12,0.65,100002,16,0.65,100006,0.003490048498847085
12,0.65,100002,16,0.65,100007,0.002773231575021944
12,0.65,100002,16,0.65,100008,0.0029654910674038414
12,0.65,100002,16,0.65,100009,0.00300713305619239
12,0.65,100002,8,0.65,100000,0.006076244260641059
12,0.65,100002,8,0.65,100001,0.0066628186901132565
12,0.65,100002,8,0.65,100002,0.007041878180506167
12,0.65,100002,8,0.65,100003,0.006081510206359604
12,0.65,100002,8,0.65,100004,0.00701383449242558
12,0.65,100002,8,0.65,100005,0.008359616203797582
12,0.65,100002,8,0.65,100006,0.005733177280743566
12,0.65,100002,8,0.65,100007,0.006713853833333465
12,0.65,100002,8,0.65,100008,0.0055802070254597075
12,0.65,100002,8,0.65,100009,0.00834649891712104
12,0.65,100003,12,0.65,100004,0.0009813613373878137
12,0.65,100003,12,0.65,100005,0.0010223101309551536
12,0.65,100003,12,0.65,100006,0.001790362876671644
12,0.65,100003,12,0.65,100007,0.0011430423282413177
12,0.65,100003,12,0.65,100008,0.001789590107062466
12,0.65,100003,12,0.65,100009,0.002287924482588373
12,0.65,100003,16,0.65,100000,0.005012226740471381
12,0.65,100003,16,0.65,100001,0.005676075976494482
12,0.65,100003,16,0.65,100002,0.005246475710007617
12,0.65,100003,16,0.65,100003,0.005008909657513122
12,0.65,100003,16,0.65,100004,0.004409984731314269
12,0.65,100003,16,0.65,100005,0.005178563182307365
12,0.65,100003,16,0.65,100006,0.004973608811972488
12,0.65,100003,16,0.65,100007,0.0042634814951244765
12,0.65,100003,16,0.65,100008,0.004447523345130222
12,0.65,100003,16,0.65,100009,0.004491902979900449
12,0.65,100003,8,0.65,100000,0.0046882721007015914
12,0.65,100003,8,0.65,100001,0.005310676258080874
12,0.65,100003,8,0.65,100002,0.0056603001336663706
12,0.65,100003,8,0.65,100003,0.004726402016607326
12,0.65,100003,8,0.65,100004,0.005606587847725723
12,0.65,100003,8,0.65,100005,0.006944789655893907
12,0.65,100003,8,0.65,100006,0.004384444034864936
12,0.65,100003,8,0.65,100007,0.005378079603109503
12,0.65,100003,8,0.65,100008,0.004336531321625564
12,0.65,100003,8,0.65,100009,0.00690936933012955
12,0.65,100004,12,0.65,100005,0.0012061662348642917
12,0.65,100004,12,0.65,100006,0.0013607595415345655
12,0.65,100004,12,0.65,100007,0.001805140319338005
12,0.65,100004,12,0.65,100008,0.0011525486086998522
12,0.65,100004,12,0.65,100009,0.0018397971762185504
12,0.65,100004,16,0.65,100000,0.004487426731067937
12,0.65,100004,16,0.65,100001,0.005088238783071689
12,0.65,100004,16,0.65,100002,0.0046499442707423
12,0.65,100004,16,0.65,100003,0.004461009377926282
12,0.65,100004,16,0.65,100004,0.003953676576905854
