N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
24,0.85,104000,24,0.85,104001,0.0006011547977517307
24,0.85,104000,24,0.85,104002,0.0008335306611614858
24,0.85,104000,24,0.85,104003,0.0009405220403369666
24,0.85,104000,24,0.85,104004,0.0002696638425633853
24,0.85,104000,24,0.85,104005,0.0005257487721565117
24,0.85,104000,24,0.85,104006,0.0013026494506683287
24,0.85,104000,24,0.85,104007,0.0005022011693437191
24,0.85,104000,24,0.85,104008,0.0008143134077992038
24,0.85,104000,24,0.85,104009,0.0007990020396432485
24,0.85,104000,28,0.85,104000,0.002099990315792458
24,0.85,104000,28,0.85,104001,0.003687325712105791
24,0.85,104000,28,0.85,104002,0.0026315620133127893
24,0.85,104000,28,0.85,104003,0.0026282665416994698
24,0.85,104000,28,0.85,104004,0.0020010852280521927
24,0.85,104000,28,0.85,104005,0.0018688296218281328
24,0.85,104000,28,0.85,104006,0.0018994414973004488
24,0.85,104000,28,0.85,104007,0.0031383826530409623
24,0.85,104000,28,0.85,104008,0.002785966530878141
24,0.85,104000,28,0.85,104009,0.003662437922592985
24,0.85,104000,32,0.85,104000,0.00704336067752031
24,0.85,104000,32,0.85,104001,0.007555963996434498
24,0.85,104000,32,0.85,104002,0.006270171535092953
24,0.85,104000,32,0.85,104003,0.006285338009862446
24,0.85,104000,32,0.85,104004,0.006544782001788439
24,0.85,104000,32,0.85,104005,0.007259796790211166
24,0.85,104000,32,0.85,104006,0.006397330566744564
24,0.85,104000,32,0.85,104007,0.00844334174817758
24,0.85,104000,32,0.85,104008,0.006563562817678515
24,0.85,104000,32,0.85,104009,0.006725791849459735
24,0.85,104001,24,0.85,104002,0.0004048340573917718
24,0.85,104001,24,0.85,104003,0.00036815712758478885
24,0.85,104001,24,0.85,104004,0.000437252139456815
24,0.85,104001,24,0.85,104005,0.00010897304385533905
24,0.85,104001,24,0.85,104006,0.0007450024650671912
24,0.85,104001,24,0.85,104007,0.0003191710561641701
24,0.85,104001,24,0.85,104008,0.00033940125305585765
24,0.85,104001,24,0.85,104009,0.000314856663331178
24,0.85,104001,28,0.85,104000,0.0016385960004763602
24,0.85,104001,28,0.85,104001,0.003116975785939506
24,0.85,104001,28,0.85,104002,0.0021044636387205977
24,0.85,104001,28,0.85,104003,0.0020872704349736405
24,0.85,104001,28,0.85,104004,0.0014439145830515137
24,0.85,104001,28,0.85,104005,0.001315818151259917
24,0.85,104001,28,0.85,104006,0.0013329541183704865
24,0.85,104001,28,0.85,104007,0.0025690767290604466
24,0.85,104001,28,0.85,104008,0.0022267991163097364
24,0.85,104001,28,0.85,104009,0.00310107451446161
24,0.85,104001,32,0.85,104000,0.00654352471237428
24,0.85,104001,32,0.85,104001,0.007029796392927108
24,0.85,104001,32,0.85,104002,0.005786000488298468
24,0.85,104001,32,0.85,104003,0.005768582898177197
24,0.85,104001,32,0.85,104004,0.00605012313995415
24,0.85,104001,32,0.85,104005,0.006744653411428088
24,0.85,104001,32,0.85,104006,0.005905616059078012
24,0.85,104001,32,0.85,104007,0.007922046908923284
24,0.85,104001,32,0.85,104008,0.00609051164318908
24,0.85,104001,32,0.85,104009,0.006228708863619932
24,0.85,104002,24,0.85,104003,0.0003386363820397798
24,0.85,104002,24,0.85,104004,0.0007706015576639507
24,0.85,104002,24,0.85,104005,0.00042913057272898707
24,0.85,104002,24,0.85,104006,0.000512821141453462
24,0.85,104002,24,0.85,104007,0.00033808455997993286
24,0.85,104002,24,0.85,104008,9.047921226768841e-05
24,0.85,104002,24,0.85,104009,0.00012747294193707465
24,0.85,104002,28,0.85,104000,0.001410462110458695
24,0.85,104002,28,0.85,104001,0.0029033583566591874
24,0.85,104002,28,0.85,104002,0.0018939144681869872
24,0.85,104002,28,0.85,104003,0.0018660779332521145
24,0.85,104002,28,0.85,104004,0.0012971330665153685
24,0.85,104002,28,0.85,104005,0.0012134362275055056
24,0.85,104002,28,0.85,104006,0.0011981755939464566
24,0.85,104002,28,0.85,104007,0.0023516833254861188
24,0.85,104002,28,0.85,104008,0.0020224688489568236
24,0.85,104002,28,0.85,104009,0.002878130371738155
24,0.85,104002,32,0.85,104000,0.0062583356975650616
24,0.85,104002,32,0.85,104001,0.006752658867869652
24,0.85,104002,32,0.85,104002,0.005498022333706265
24,0.85,104002,32,0.85,104003,0.005490990130673494
24,0.85,104002,32,0.85,104004,0.0057623531267001656
24,0.85,104002,32,0.85,104005,0.006458958246525644
24,0.85,104002,32,0.85,104006,0.005611540177362948
24,0.85,104002,32,0.85,104007,0.0076350891680403805
24,0.85,104002,32,0.85,104008,0.005799114186950805
24,0.85,104002,32,0.85,104009,0.005937145019250003
24,0.85,104003,24,0.85,104004,0.0007937795312680079
24,0.85,104003,24,0.85,104005,0.0004260061194576943
24,0.85,104003,24,0.85,104006,0.00041174472101208746
24,0.85,104003,24,0.85,104007,0.0005398334880223022
24,0.85,104003,24,0.85,104008,0.00026890873489476423
24,0.85,104003,24,0.85,104009,0.00024081632032073053
24,0.85,104003,28,0.85,104000,0.001430128225592831
24,0.85,104003,28,0.85,104001,0.002793773456659606
24,0.85,104003,28,0.85,104002,0.00183128873607193
24,0.85,104003,28,0.85,104003,0.0017979160171384093
24,0.85,104003,28,0.85,104004,0.0011667438049046078
24,0.85,104003,28,0.85,104005,0.0010616660826227684
24,0.85,104003,28,0.85,104006,0.001047930699306556
24,0.85,104003,28,0.85,104007,0.0022449755193342186
24,0.85,104003,28,0.85,104008,0.0019235207135628036
24,0.85,104003,28,0.85,104009,0.0027844543778784868
24,0.85,104003,32,0.85,104000,0.006255416075077188
24,0.85,104003,32,0.85,104001,0.0067222971649459964
24,0.85,104003,32,0.85,104002,0.005509758708457367
24,0.85,104003,32,0.85,104003,0.005470674894158859
24,0.85,104003,32,0.85,104004,0.005765705236482415
24,0.85,104003,32,0.85,104005,0.006442322228738684
24,0.85,104003,32,0.85,104006,0.005618663881912014
24,0.85,104003,32,0.85,104007,0.007613985620890817
24,0.85,104003,32,0.85,104008,0.005821021665758768
24,0.85,104003,32,0.85,104009,0.005939258569252866
24,0.85,104004,24,0.85,104005,0.00037998405404799783
24,0.85,104004,24,0.85,104006,0.001177080712565485
24,0.85,104004,24,0.85,104007,0.0004895651701215579
24,0.85,104004,24,0.85,104008,0.0007288131870914467
24,0.85,104004,24,0.85,104009,0.0007088925361608884
24,0.85,104004,28,0.85,104000,0.001977853993946009
24,0.85,104004,28,0.85,104001,0.00352696699032877
24,0.85,104004,28,0.85,104002,0.0024806001781749612
24,0.85,104004,28,0.85,104003,0.002479016140705548
24,0.85,104004,28,0.85,104004,0.0018252474448883175
24,0.85,104004,28,0.85,104005,0.0016805592750144364
24,0.85,104004,28,0.85,104006,0.001719842919633159
24,0.85,104004,28,0.85,104007,0.0029819367340020338
24,0.85,104004,28,0.85,104008,0.002625533757236656
24,0.85,104004,28,0.85,104009,0.0035072581310347578
24,0.85,104004,32,0.85,104000,0.006932224945422334
24,0.85,104004,32,0.85,104001,0.00743374106436236
24,0.85,104004,32,0.85,104002,0.00616500021481625
24,0.85,104004,32,0.85,104003,0.006165647542377099
24,0.85,104004,32,0.85,104004,0.006436589904047075
24,0.85,104004,32,0.85,104005,0.007145111423910657
24,0.85,104004,32,0.85,104006,0.006293212475638136
24,0.85,104004,32,0.85,104007,0.008328398032258206
24,0.85,104004,32,0.85,104008,0.0064636101054672875
24,0.85,104004,32,0.85,104009,0.006618974312668152
24,0.85,104005,24,0.85,104006,0.0008061853740771896
24,0.85,104005,24,0.85,104007,0.0002774439289138262
24,0.85,104005,24,0.85,104008,0.0003701780860361602
24,0.85,104005,24,0.85,104009,0.00034281989522437983
24,0.85,104005,28,0.85,104000,0.0016927425914975063
24,0.85,104005,28,0.85,104001,0.0031862592820738754
24,0.85,104005,28,0.85,104002,0.002168083988987801
24,0.85,104005,28,0.85,104003,0.002153307361606006
24,0.85,104005,28,0.85,104004,0.0015117468535192243
24,0.85,104005,28,0.85,104005,0.0013833964236265508
24,0.85,104005,28,0.85,104006,0.0014016878609631246
24,0.85,104005,28,0.85,104007,0.002637885007114374
24,0.85,104005,28,0.85,104008,0.0022954445213075308
24,0.85,104005,28,0.85,104009,0.003169512645511425
24,0.85,104005,32,0.85,104000,0.0066059074394229115
24,0.85,104005,32,0.85,104001,0.007094878194835203
24,0.85,104005,32,0.85,104002,0.005846361560078419
24,0.85,104005,32,0.85,104003,0.005832849749527328
24,0.85,104005,32,0.85,104004,0.00611187412657889
24,0.85,104005,32,0.85,104005,0.006808238213185049
24,0.85,104005,32,0.85,104006,0.005965961395997029
24,0.85,104005,32,0.85,104007,0.007987093924762436
24,0.85,104005,32,0.85,104008,0.0061496668052500696
24,0.85,104005,32,0.85,104009,0.006290257718015691
24,0.85,104006,24,0.85,104007,0.0008346917486742756
24,0.85,104006,24,0.85,104008,0.0005000266978802272
24,0.85,104006,24,0.85,104009,0.000510223338154824
24,0.85,104006,28,0.85,104000,0.0011335335808710112
24,0.85,104006,28,0.85,104001,0.0024231430431401898
24,0.85,104006,28,0.85,104002,0.0014874620686064653
24,0.85,104006,28,0.85,104003,0.0014361161869788763
24,0.85,104006,28,0.85,104004,0.0008749573364676765
24,0.85,104006,28,0.85,104005,0.0008262722352791692
24,0.85,104006,28,0.85,104006,0.0007662057719297575
24,0.85,104006,28,0.85,104007,0.0018716861996712466
24,0.85,104006,28,0.85,104008,0.0015639197199602754
24,0.85,104006,28,0.85,104009,0.002410223952407718
24,0.85,104006,32,0.85,104000,0.005860251495751102
24,0.85,104006,32,0.85,104001,0.006324312794301727
24,0.85,104006,32,0.85,104002,0.005118803725144161
24,0.85,104006,32,0.85,104003,0.005074837720241695
24,0.85,104006,32,0.85,104004,0.005370903633800567
24,0.85,104006,32,0.85,104005,0.006042901927334373
24,0.85,104006,32,0.85,104006,0.005222490780335791
24,0.85,104006,32,0.85,104007,0.0072121421836333355
24,0.85,104006,32,0.85,104008,0.0054316181397970655
24,0.85,104006,32,0.85,104009,0.005542013248351316
24,0.85,104007,24,0.85,104008,0.00033656393139388065
24,0.85,104007,24,0.85,104009,0.00033513470353538626
24,0.85,104007,28,0.85,104000,0.0016669200900575466
24,0.85,104007,28,0.85,104001,0.0032245620885717093
24,0.85,104007,28,0.85,104002,0.0021861709351341887
24,0.85,104007,28,0.85,104003,0.0021707252731745217
24,0.85,104007,28,0.85,104004,0.0015784355328335954
24,0.85,104007,28,0.85,104005,0.0014715983103333946
24,0.85,104007,28,0.85,104006,0.001479624252362767
24,0.85,104007,28,0.85,104007,0.0026736634924258893
24,0.85,104007,28,0.85,104008,0.0023318638038373235
24,0.85,104007,28,0.85,104009,0.0031973845388920514
24,0.85,104007,32,0.85,104000,0.006565066462393829
24,0.85,104007,32,0.85,104001,0.007071254391874833
24,0.85,104007,32,0.85,104002,0.005797096697996882
24,0.85,104007,32,0.85,104003,0.005804309448260916
24,0.85,104007,32,0.85,104004,0.006067087982573529
24,0.85,104007,32,0.85,104005,0.006774608250984711
24,0.85,104007,32,0.85,104006,0.005917471212786494
24,0.85,104007,32,0.85,104007,0.007954555611667878
24,0.85,104007,32,0.85,104008,0.006093372828084635
24,0.85,104007,32,0.85,104009,0.006244915718364062
24,0.85,104008,24,0.85,104009,5.5772539141894534e-05
24,0.85,104008,28,0.85,104000,0.0014258348877035534
24,0.85,104008,28,0.85,104001,0.0029035249863149986
24,0.85,104008,28,0.85,104002,0.001897884839443385
24,0.85,104008,28,0.85,104003,0.0018707849687485572
24,0.85,104008,28,0.85,104004,0.0012812865082112144
24,0.85,104008,28,0.85,104005,0.0011884633379080558
24,0.85,104008,28,0.85,104006,0.0011777167940853319
24,0.85,104008,28,0.85,104007,0.0023518300451003875
24,0.85,104008,28,0.85,104008,0.002021193654344746
24,0.85,104008,28,0.85,104009,0.002881685432735745
24,0.85,104008,32,0.85,104000,0.006283541437349272
24,0.85,104008,32,0.85,104001,0.0067732996167438435
24,0.85,104008,32,0.85,104002,0.005525379699975742
24,0.85,104008,32,0.85,104003,0.005512724071598653
24,0.85,104008,32,0.85,104004,0.005788649947865398
24,0.85,104008,32,0.85,104005,0.006482537970107027
24,0.85,104008,32,0.85,104006,0.005639291763084064
24,0.85,104008,32,0.85,104007,0.007658699245076629
24,0.85,104008,32,0.85,104008,0.005828404836815155
24,0.85,104008,32,0.85,104009,0.005963930638880837
24,0.85,104009,28,0.85,104000,0.0014625227402669406
24,0.85,104009,28,0.85,104001,0.002921618694070001
24,0.85,104009,28,0.85,104002,0.0019245372250401033
24,0.85,104009,28,0.85,104003,0.0018960957279909978
24,0.85,104009,28,0.85,104004,0.0012992065830740229
24,0.85,104009,28,0.85,104005,0.0012037937292773617
24,0.85,104009,28,0.85,104006,0.001192337232925633
24,0.85,104009,28,0.85,104007,0.0023700162451760773
24,0.85,104009,28,0.85,104008,0.002042322811245137
24,0.85,104009,28,0.85,104009,0.0029023592372840433
24,0.85,104009,32,0.85,104000,0.006315703903391248
24,0.85,104009,32,0.85,104001,0.006801346663759103
24,0.85,104009,32,0.85,104002,0.005559558144988043
24,0.85,104009,32,0.85,104003,0.005542585770011206
24,0.85,104009,32,0.85,104004,0.005821527128015157
24,0.85,104009,32,0.85,104005,0.006512118251496686
24,0.85,104009,32,0.85,104006,0.005671982426376428
24,0.85,104009,32,0.85,104007,0.007687229813470474
24,0.85,104009,32,0.85,104008,0.005863808507905846
24,0.85,104009,32,0.85,104009,0.0059961397548545636
28,0.85,104000,28,0.85,104001,0.0018356724719853289
28,0.85,104000,28,0.85,104002,0.0006607096812960522
28,0.85,104000,28,0.85,104003,0.0007233377502243543
28,0.85,104000,28,0.85,104004,0.0006405187684724076
28,0.85,104000,28,0.85,104005,0.0007196370396015974
28,0.85,104000,28,0.85,104006,0.0007305176476378276
28,0.85,104000,28,0.85,104007,0.0013542301316703705
28,0.85,104000,28,0.85,104008,0.0009561914101792554
28,0.85,104000,28,0.85,104009,0.0017549434684851046
28,0.85,104000,32,0.85,104000,0.0049899053971234125
28,0.85,104000,32,0.85,104001,0.005528222668666076
28,0.85,104000,32,0.85,104002,0.004212213206531668
28,0.85,104000,32,0.85,104003,0.004244163525310057
28,0.85,104000,32,0.85,104004,0.004493759923894764
28,0.85,104000,32,0.85,104005,0.0052297534132641444
28,0.85,104000,32,0.85,104006,0.0043541086451927575
28,0.85,104000,32,0.85,104007,0.006429833383754831
