N,n,seed_a,seed_b,d_l2
32,0.85,104000,104001,0.0008304870425957535
32,0.85,104000,104002,0.0008280638885618832
32,0.85,104000,104003,0.0008448949805205371
32,0.85,104000,104004,0.0005079289953200939
32,0.85,104000,104005,0.0004930586713518809
32,0.85,104000,104006,0.0006754209538918841
32,0.85,104000,104007,0.0015710703972490899
32,0.85,104000,104008,0.0007044590877815571
32,0.85,104000,104009,0.00035244963037147606
32,0.85,104001,104002,0.0015819000054393276
32,0.85,104001,104003,0.001295256555933537
32,0.85,104001,104004,0.0012400636676358427
32,0.85,104001,104005,0.00039621083566255795
32,0.85,104001,104006,0.0013624384601262315
32,0.85,104001,104007,0.0009422002294400481
32,0.85,104001,104008,0.0015278388948056726
32,0.85,104001,104009,0.0010487965282218398
32,0.85,104002,104003,0.000626259040381256
32,0.85,104002,104004,0.0003494980841828066
32,0.85,104002,104005,0.0012187277426030227
32,0.85,104002,104006,0.0003081811555733989
32,0.85,104002,104007,0.002384538285924151
32,0.85,104002,104008,0.00035991880751874965
32,0.85,104002,104009,0.00056846872730656
32,0.85,104003,104004,0.0005154142144544878
32,0.85,104003,104005,0.000994922548756703
32,0.85,104003,104006,0.0004871608220363426
32,0.85,104003,104007,0.0021978184103094477
32,0.85,104003,104008,0.0008884696223849973
32,0.85,104003,104009,0.0005961645567977384
32,0.85,104004,104005,0.0008730736145136444
32,0.85,104004,104006,0.00021496990392917746
32,0.85,104004,104007,0.0020434206808617175
32,0.85,104004,104008,0.0004160307383694448
32,0.85,104004,104009,0.0002347243217646621
32,0.85,104005,104006,0.0009867356864101406
32,0.85,104005,104007,0.001213777742799317
32,0.85,104005,104008,0.001164317910433464
32,0.85,104005,104009,0.0006669673544755611
32,0.85,104006,104007,0.002169359317998858
32,0.85,104006,104008,0.00047988540390526074
32,0.85,104006,104009,0.00034494207506136044
32,0.85,104007,104008,0.002237770090379549
32,0.85,104007,104009,0.0018328262777154805
32,0.85,104008,104009,0.0005529183261497285
