N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
13,0.7,111000,13,0.7,111001,0.0018376780312936286
13,0.7,111000,13,0.7,111002,0.0004984578398020793
13,0.7,111000,13,0.7,111003,0.00047589889017572696
13,0.7,111000,13,0.7,111004,0.0009942812601711865
13,0.7,111000,13,0.7,111005,0.00036109763190227373
13,0.7,111000,13,0.7,111006,0.0011242556389627295
13,0.7,111000,13,0.7,111007,0.000522614662786243
13,0.7,111000,13,0.7,111008,0.001060529305464075
13,0.7,111000,13,0.7,111009,0.00254150391742384
13,0.7,111000,13,0.7,111010,0.0014163057580328193
13,0.7,111000,13,0.7,111011,0.00010128563797485444
13,0.7,111000,13,0.7,111012,0.0010470518059156834
13,0.7,111000,13,0.7,111013,0.00042466199355502136
13,0.7,111000,13,0.7,111014,0.0006589539088085921
13,0.7,111000,13,0.7,111015,0.0002700560045072322
13,0.7,111000,13,0.7,111016,0.0005796895573654116
13,0.7,111000,13,0.7,111017,0.0018709113431838757
13,0.7,111000,13,0.7,111018,0.0003248671568935551
13,0.7,111000,13,0.7,111019,0.0003513491233341546
13,0.7,111000,14,0.7,111000,0.002563445594144943
13,0.7,111000,14,0.7,111001,0.0006994221672731746
13,0.7,111000,14,0.7,111002,0.0007508667815253585
13,0.7,111000,14,0.7,111003,0.0029322036809547934
13,0.7,111000,14,0.7,111004,0.0014168197541555862
13,0.7,111000,14,0.7,111005,0.0011437090441046463
13,0.7,111000,14,0.7,111006,0.001050354771786498
13,0.7,111000,14,0.7,111007,0.0012604166988036743
13,0.7,111000,14,0.7,111008,0.0002174282118240488
13,0.7,111000,14,0.7,111009,0.0012901836111316864
13,0.7,111000,14,0.7,111010,0.0008273004514535204
13,0.7,111000,14,0.7,111011,0.002472975180130479
13,0.7,111000,14,0.7,111012,0.0011510515017331712
13,0.7,111000,14,0.7,111013,0.001208629404556874
13,0.7,111000,14,0.7,111014,0.001863881992440749
13,0.7,111000,14,0.7,111015,0.0015427455819919322
13,0.7,111000,14,0.7,111016,0.0011331150383640327
13,0.7,111000,14,0.7,111017,0.0018802687990107404
13,0.7,111000,14,0.7,111018,0.0007945753275442917
13,0.7,111000,14,0.7,111019,0.001776641921804188
13,0.7,111000,15,0.7,111000,0.002197553897882809
13,0.7,111000,15,0.7,111001,0.0016958238853277538
13,0.7,111000,15,0.7,111002,0.002268205952164238
13,0.7,111000,15,0.7,111003,0.0021139653541696157
13,0.7,111000,15,0.7,111004,0.0022313308570899464
13,0.7,111000,15,0.7,111005,0.0018236613717994008
13,0.7,111000,15,0.7,111006,0.0025913820103371133
13,0.7,111000,15,0.7,111007,0.0034841489471425916
13,0.7,111000,15,0.7,111008,0.002853071335821586
13,0.7,111000,15,0.7,111009,0.0018007775693378067
13,0.7,111000,15,0.7,111010,0.001349390603340821
