N,n,seed_a,seed_b,d_l2
56,0.9,115000,115001,0.0016063013782477362
56,0.9,115000,115002,0.002497218416780685
56,0.9,115000,115003,0.0007429003457494978
56,0.9,115000,115004,0.0007802440228581474
56,0.9,115000,115005,0.0011438984175281739
56,0.9,115000,115006,0.0005236504522612948
56,0.9,115000,115007,0.00062129207346628
56,0.9,115000,115008,0.00179645748162319
56,0.9,115000,115009,0.00259087830010931
56,0.9,115001,115002,0.00089296591782103
56,0.9,115001,115003,0.0020019555166485713
56,0.9,115001,115004,0.0008737793011885483
56,0.9,115001,115005,0.0005786036831704708
56,0.9,115001,115006,0.001363562046899629
56,0.9,115001,115007,0.0009996649436993408
56,0.9,115001,115008,0.0004928986714182168
56,0.9,115001,115009,0.0010219511129793168
56,0.9,115002,115003,0.0028519350376467393
56,0.9,115002,115004,0.001751828107927925
56,0.9,115002,115005,0.0014225246204611836
56,0.9,115002,115006,0.0022269371741244046
56,0.9,115002,115007,0.001889672983637389
56,0.9,115002,115008,0.0009041087100757921
56,0.9,115002,115009,0.00035562587030552793
56,0.9,115003,115004,0.0011439468994046932
56,0.9,115003,115005,0.0016883638939677544
56,0.9,115003,115006,0.0006436736964963669
56,0.9,115003,115007,0.0011709890944979276
56,0.9,115003,115008,0.002312513011592705
56,0.9,115003,115009,0.0030180580892457455
56,0.9,115004,115005,0.0005988993839463352
56,0.9,115004,115006,0.0005057738658621077
56,0.9,115004,115007,0.0003235827386122739
56,0.9,115004,115008,0.0011839864294230554
56,0.9,115004,115009,0.0018901289259719205
56,0.9,115005,115006,0.001065399163118775
56,0.9,115005,115007,0.0005399410711757433
56,0.9,115005,115008,0.0006548943055424702
56,0.9,115005,115009,0.0014636188717292895
56,0.9,115006,115007,0.0005833358528184131
56,0.9,115006,115008,0.0016776664937384338
56,0.9,115006,115009,0.00238176703765114
56,0.9,115007,115008,0.0011888668473195056
56,0.9,115007,115009,0.001974640331030159
56,0.9,115008,115009,0.0008468508996225675
