N,n,seed_a,seed_b,d_l2
34,0.85,120000,120001,0.0006441789608547365
34,0.85,120000,120002,0.00039758030629446107
34,0.85,120000,120003,0.00025884717627264365
34,0.85,120000,120004,0.0005794396150499315
34,0.85,120000,120005,0.0008687431198389497
34,0.85,120000,120006,0.0006008785466477827
34,0.85,120000,120007,0.000850759039342713
34,0.85,120000,120008,0.0015508956227634758
34,0.85,120000,120009,0.0005141693344806337
34,0.85,120000,120010,0.0009500589770126838
34,0.85,120000,120011,0.0012447521921137032
34,0.85,120000,120012,0.0020471833502456595
34,0.85,120000,120013,0.0013554410925168175
34,0.85,120000,120014,0.0009907931489817616
34,0.85,120000,120015,0.0005576904853680697
34,0.85,120000,120016,0.001014645432541981
34,0.85,120000,120017,0.00023166175921672077
34,0.85,120000,120018,0.001214351500760265
34,0.85,120000,120019,0.002354396196213521
34,0.85,120001,120002,0.00098197021703771
34,0.85,120001,120003,0.00042078143520881734
34,0.85,120001,120004,0.00024030251826893378
34,0.85,120001,120005,0.0012602701680895453
34,0.85,120001,120006,0.0003324312043739261
34,0.85,120001,120007,0.00022429667949761125
34,0.85,120001,120008,0.0010593025796382747
34,0.85,120001,120009,0.0004798618612404495
34,0.85,120001,120010,0.0004953339458065518
34,0.85,120001,120011,0.0006355599892068483
34,0.85,120001,120012,0.0025062735855134162
34,0.85,120001,120013,0.0008473210854696631
34,0.85,120001,120014,0.0013830743856869654
34,0.85,120001,120015,0.00018812880042584398
34,0.85,120001,120016,0.0014424282976950697
34,0.85,120001,120017,0.0005606767778639563
34,0.85,120001,120018,0.0006705388871372945
34,0.85,120001,120019,0.0027816138801469215
34,0.85,120002,120003,0.0005805484673060113
34,0.85,120002,120004,0.0008675585987687116
34,0.85,120002,120005,0.0009349072061165324
34,0.85,120002,120006,0.0008573565840151309
34,0.85,120002,120007,0.0011713665038773577
34,0.85,120002,120008,0.0017531596492400784
34,0.85,120002,120009,0.0007086670832585397
34,0.85,120002,120010,0.001166746641770613
34,0.85,120002,120011,0.0015315609083561602
34,0.85,120002,120012,0.0019987167919062205
34,0.85,120002,120013,0.0015842815020473233
34,0.85,120002,120014,0.001083645659225267
34,0.85,120002,120015,0.0008854944578090702
34,0.85,120002,120016,0.001093631091182118
34,0.85,120002,120017,0.000561982705257135
34,0.85,120002,120018,0.001464303765981223
34,0.85,120002,120019,0.0023460985657136396
34,0.85,120003,120004,0.00033883079080494955
34,0.85,120003,120005,0.000985948603974004
34,0.85,120003,120006,0.00040348588530985047
34,0.85,120003,120007,0.0006144055772381587
34,0.85,120003,120008,0.0013399514400456883
34,0.85,120003,120009,0.0003726698595250964
34,0.85,120003,120010,0.0007273730146064445
34,0.85,120003,120011,0.001000706233220894
34,0.85,120003,120012,0.0022184971629771047
34,0.85,120003,120013,0.0011391770363320696
34,0.85,120003,120014,0.001127394077673876
34,0.85,120003,120015,0.0003423055810044256
34,0.85,120003,120016,0.0011746999265887421
34,0.85,120003,120017,0.00022919416509877894
34,0.85,120003,120018,0.000985064817005214
34,0.85,120003,120019,0.0025205838050529747
34,0.85,120004,120005,0.0012875647764882796
34,0.85,120004,120006,0.00017135236671790403
34,0.85,120004,120007,0.00034338709080299626
34,0.85,120004,120008,0.0010186890152854902
34,0.85,120004,120009,0.00029680367731995517
34,0.85,120004,120010,0.0004247694655605415
34,0.85,120004,120011,0.000679261048760798
34,0.85,120004,120012,0.002535094214287616
34,0.85,120004,120013,0.0008112434656762866
34,0.85,120004,120014,0.0014266994919729828
34,0.85,120004,120015,0.000305404724787912
34,0.85,120004,120016,0.0014814955075201238
34,0.85,120004,120017,0.0005399397435606625
34,0.85,120004,120018,0.0006527050352844961
34,0.85,120004,120019,0.0028262451919270934
34,0.85,120005,120006,0.001381136402752477
34,0.85,120005,120007,0.0014415634469417122
34,0.85,120005,120008,0.002283734609969645
34,0.85,120005,120009,0.001341025949138045
34,0.85,120005,120010,0.0016625940783790833
34,0.85,120005,120011,0.001841615638902266
34,0.85,120005,120012,0.0012647649252987966
34,0.85,120005,120013,0.0020813266672938223
34,0.85,120005,120014,0.0002518982857616535
34,0.85,120005,120015,0.001105252832183585
34,0.85,120005,120016,0.0003652895805725527
34,0.85,120005,120017,0.0007698995077139227
34,0.85,120005,120018,0.0019045266854420303
34,0.85,120005,120019,0.0015800309890375453
34,0.85,120006,120007,0.00041926749560039045
34,0.85,120006,120008,0.0009525413639512247
34,0.85,120006,120009,0.0001853235834105379
34,0.85,120006,120010,0.0003797740752661062
34,0.85,120006,120011,0.0007107318473856988
34,0.85,120006,120012,0.0026152921031271435
34,0.85,120006,120013,0.0007558232093004162
34,0.85,120006,120014,0.0015159317602076458
34,0.85,120006,120015,0.0004146106157422068
34,0.85,120006,120016,0.0015605454858279664
34,0.85,120006,120017,0.0006226260400799191
34,0.85,120006,120018,0.0006264264377466704
34,0.85,120006,120019,0.002911580000137957
34,0.85,120007,120008,0.000899805676592005
34,0.85,120007,120009,0.0005973471766316691
34,0.85,120007,120010,0.0004103298694465757
34,0.85,120007,120011,0.00042322844185287937
34,0.85,120007,120012,0.0026916203515065665
34,0.85,120007,120013,0.0006881400104682833
34,0.85,120007,120014,0.001567442637767703
34,0.85,120007,120015,0.00035513627105172944
34,0.85,120007,120016,0.001634855225492261
34,0.85,120007,120017,0.0007632379786606087
34,0.85,120007,120018,0.0005001981227585247
34,0.85,120007,120019,0.0029619365471402525
34,0.85,120008,120009,0.0010657794484072527
34,0.85,120008,120010,0.000631971128543518
34,0.85,120008,120011,0.0006015241633036871
34,0.85,120008,120012,0.003539760357350515
34,0.85,120008,120013,0.00022683724992474553
34,0.85,120008,120014,0.002427493637873112
34,0.85,120008,120015,0.0011959923779370934
34,0.85,120008,120016,0.002485142159588581
34,0.85,120008,120017,0.0015507181882718345
34,0.85,120008,120018,0.0004096774246699966
34,0.85,120008,120019,0.003830763560624575
34,0.85,120009,120010,0.0005075873420368322
34,0.85,120009,120011,0.0008836271623862854
34,0.85,120009,120012,0.002553227372308195
34,0.85,120009,120013,0.0008857706557379083
34,0.85,120009,120014,0.001481129037794796
34,0.85,120009,120015,0.0005140254286397488
34,0.85,120009,120016,0.0015170922123498188
34,0.85,120009,120017,0.0005929637467782261
34,0.85,120009,120018,0.0007771176465401074
34,0.85,120009,120019,0.0028620088704117952
34,0.85,120010,120011,0.0004572250360463678
34,0.85,120010,120012,0.002919239529472272
34,0.85,120010,120013,0.0004551203797227669
34,0.85,120010,120014,0.0018167926669821713
34,0.85,120010,120015,0.0006034585637473095
34,0.85,120010,120016,0.0018768474341944068
34,0.85,120010,120017,0.0009350175146711505
34,0.85,120010,120018,0.00032065609562761536
34,0.85,120010,120019,0.003221076576914395
34,0.85,120011,120012,0.003095419000126472
34,0.85,120011,120013,0.0004231760323179459
34,0.85,120011,120014,0.001974389978643614
34,0.85,120011,120015,0.0007656790056509689
34,0.85,120011,120016,0.002046996718304682
34,0.85,120011,120017,0.0011665957103613141
34,0.85,120011,120018,0.0002574351385037027
34,0.85,120011,120019,0.0033626018385248917
34,0.85,120012,120013,0.0033354359509045737
34,0.85,120012,120014,0.001129739291913561
34,0.85,120012,120015,0.002358846067082151
34,0.85,120012,120016,0.0010880987209940123
34,0.85,120012,120017,0.0020023105090434304
34,0.85,120012,120018,0.003162038688239118
34,0.85,120012,120019,0.00042821247713324185
34,0.85,120013,120014,0.002218391517780148
34,0.85,120013,120015,0.0009922561986212136
34,0.85,120013,120016,0.0022751822376041357
34,0.85,120013,120017,0.0013459373498938122
34,0.85,120013,120018,0.00020223837268113222
34,0.85,120013,120019,0.0036193274386937106
34,0.85,120014,120015,0.0012418617962398789
34,0.85,120014,120016,0.00014701656275473282
34,0.85,120014,120017,0.0009053503651565341
34,0.85,120014,120018,0.0020429265477772754
34,0.85,120014,120019,0.0014054528808677901
34,0.85,120015,120016,0.0013100484972458411
34,0.85,120015,120017,0.00044190923316682443
34,0.85,120015,120018,0.0008124636324690106
34,0.85,120015,120019,0.002644382286594042
34,0.85,120016,120017,0.0009548241404261325
34,0.85,120016,120018,0.0021047417418921543
34,0.85,120016,120019,0.0013541449019989025
34,0.85,120017,120018,0.0011814392748945351
34,0.85,120017,120019,0.002300134710933094
34,0.85,120018,120019,0.0034437437067094696
