N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
11,0.65,110005,35233,24402,121300,31017,24401,0.0879639648395725,0.026522133313170628,0.9038461538461539,1.6999607325558492,False,0
11,0.65,110006,34485,25424,122040,29913,25423,0.01109854631987079,0.003346337623762832,0.9250645994832042,1.761734780097726,False,0
11,0.65,110007,35983,25859,120560,29412,25858,0.2888742910526635,0.0870988759092368,0.9518987341772152,1.9116008647429776,False,0
11,0.65,110008,23996,19544,132501,35635,19542,0.23445885836611993,0.07069200563413626,0.9407407407407408,1.7856341023702689,False,0
11,0.65,110009,29985,23297,126525,32237,23296,0.26069011603518966,0.07860102740390325,0.9343434343434344,1.7698034770111255,False,0
11,0.65,110010,35247,25663,121270,29846,25659,0.18662383954449932,0.056269204791326806,0.966183574879227,1.876067967901595,False,0
11,0.65,110011,31497,23560,125011,31816,23559,0.17128391445281235,0.05164404335121009,0.9471153846153846,1.8702636329125388,False,0
11,0.65,110012,24747,19815,131791,35734,19813,0.1359862961430614,0.0410014109942444,0.9326424870466321,1.9981252160533804,False,0
11,0.65,110013,25493,20360,131034,34686,20359,0.14488969381296937,0.04368588639700888,0.9228723404255319,2.0523249327751287,False,0
11,0.65,110014,35238,25377,121280,29876,25375,0.11456265204813905,0.03454193925742889,0.94579945799458,2.194495112899984,False,0
11,0.65,110015,34488,25097,122052,30216,25096,0.17079618821864465,0.051496988358560335,0.9105882352941177,1.7234735634004021,False,0
11,0.65,110016,29240,22626,127310,32610,22624,0.1381483507311936,0.04165329498016266,0.949468085106383,1.8659637380157859,False,0
11,0.65,110017,32240,23651,124316,31607,23650,0.006298563206283346,0.0018990882612345218,0.9284064665127021,1.7346607378239374,False,0
11,0.65,110018,32994,24983,123555,30306,24982,0.009659978699175686,0.002912593166181017,0.948051948051948,2.208169848602405,False,0
11,0.65,110019,43475,29515,113059,25575,29515,0.23386234354990393,0.07051214964983842,0.9264705882352942,1.787463958895329,False,0
12,0.65,110000,31492,23581,139273,36418,23581,1.0177679787930087,0.2938043082643625,0.9293361884368309,1.7227637956800892,False,0
12,0.65,110001,25497,20771,145283,39653,20771,1.2970419518628435,0.3744237600291252,0.9607843137254902,2.2914977684162294,False,0
12,0.65,110002,23246,19312,147532,40908,19311,0.4633312950759574,0.13375222396804096,0.9423076923076923,2.2018211517965995,False,0
12,0.65,110003,25492,20778,145309,39523,20776,0.6130785823104703,0.1769805422656721,0.9247572815533981,2.053351008882795,False,0
12,0.65,110004,22494,18832,148278,41817,18832,1.2401721462694022,0.35800686124505765,0.9365853658536586,2.1062607617762286,False,0
12,0.65,110005,23995,19762,146787,40472,19760,1.3135908878241074,0.37920102634514397,0.9489559164733179,1.9865251632497292,False,0
12,0.65,110006,23999,19748,146774,40512,19747,0.49802300293089924,0.14376685740239023,0.9513274336283186,1.9656479520985037,False,0
12,0.65,110007,26242,21090,144539,39268,21090,1.1151871419558623,0.32192679830251325,0.9316037735849056,2.013017799014013,False,0
12,0.65,110008,28499,22441,142262,38064,22440,0.24960263075856715,0.07205407302944876,0.9237668161434978,1.828100825318184,False,0
12,0.65,110009,23993,19638,146796,41179,19638,0.7929344446869988,0.2289004575448826,0.9425837320574163,2.127450681066093,False,0
12,0.65,110010,22498,18781,148278,41697,18781,0.5679279224613324,0.1639466694566776,0.9097222222222222,1.8432859703880264,False,0
12,0.65,110011,20250,17264,150509,42673,17262,1.1608187759098998,0.3350995163759763,0.9483568075117371,2.143791648419868,False,0
12,0.65,110012,23245,19317,147542,40683,19317,1.9950280247265377,0.575914983558357,0.941834451901566,1.7148096720915762,False,0
12,0.65,110013,23247,19107,147539,41170,19107,1.0544941887353914,0.30440625186263714,0.941320293398533,1.9485744282009247,False,0
12,0.65,110014,26999,21490,143778,38682,21489,1.5136666565930217,0.436957925823671,0.9393939393939394,1.9160907883746885,False,0
12,0.65,110015,20248,17109,150499,43259,17107,1.304634829116316,0.3766156348922332,0.9097387173396675,1.701594319733613,False,0
12,0.65,110016,26987,21205,143781,39192,21203,0.9804552942341479,0.28303306402723954,0.9416058394160584,2.192635703608172,False,0
12,0.65,110017,23999,19739,146748,40450,19738,0.8859405657419238,0.25574901205855455,0.943127962085308,1.8950294405497903,False,0
12,0.65,110018,26242,21218,144520,39420,21218,1.5546879558279756,0.44879975490157537,0.9297820823244553,1.920025132998469,False,0
12,0.65,110019,18752,16125,152012,44067,16124,0.5292900037470882,0.1527928630713797,0.955456570155902,1.7493314534111033,False,0
