N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
40,0.9,115000,40,0.9,115001,0.00015376398828900438
40,0.9,115000,40,0.9,115002,0.00021917478069037241
40,0.9,115000,40,0.9,115003,0.00044249532956663093
40,0.9,115000,40,0.9,115004,0.0002685812727502778
40,0.9,115000,40,0.9,115005,0.0011955764776875569
40,0.9,115000,40,0.9,115006,0.00013243320344632418
40,0.9,115000,40,0.9,115007,0.00020313049575345837
40,0.9,115000,40,0.9,115008,0.0009114152642028306
40,0.9,115000,40,0.9,115009,0.00026180981264512876
40,0.9,115000,56,0.9,115000,0.008306563210628433
40,0.9,115000,56,0.9,115001,0.009567689371998134
40,0.9,115000,56,0.9,115002,0.010312055725332702
40,0.9,115000,56,0.9,115003,0.007730007146867703
40,0.9,115000,56,0.9,115004,0.008802585082585298
40,0.9,115000,56,0.9,115005,0.009293521679103346
40,0.9,115000,56,0.9,115006,0.008314214753425034
40,0.9,115000,56,0.9,115007,0.008788550155738189
40,0.9,115000,56,0.9,115008,0.00987453016330066
40,0.9,115000,56,0.9,115009,0.010503667161362472
40,0.9,115000,72,0.9,115000,0.012344587114858696
40,0.9,115000,72,0.9,115001,0.012269744706904543
40,0.9,115000,72,0.9,115002,0.013253494473991701
40,0.9,115000,72,0.9,115003,0.012409738681271815
40,0.9,115000,72,0.9,115004,0.011741315455198128
40,0.9,115000,72,0.9,115005,0.012660640048363273
40,0.9,115000,72,0.9,115006,0.012307917287739625
40,0.9,115000,72,0.9,115007,0.011415921610145326
40,0.9,115000,72,0.9,115008,0.01123597140079798
40,0.9,115000,72,0.9,115009,0.012132879657313604
40,0.9,115001,40,0.9,115002,0.00036574507782254637
40,0.9,115001,40,0.9,115003,0.0004102618096674749
40,0.9,115001,40,0.9,115004,0.00026750999728193637
40,0.9,115001,40,0.9,115005,0.0013017335006108035
40,0.9,115001,40,0.9,115006,0.0002683011231946742
40,0.9,115001,40,0.9,115007,0.00033106917529079997
40,0.9,115001,40,0.9,115008,0.0008381678522377228
40,0.9,115001,40,0.9,115009,0.00039599243938732157
40,0.9,115001,56,0.9,115000,0.008392282718681246
40,0.9,115001,56,0.9,115001,0.009653883210778433
40,0.9,115001,56,0.9,115002,0.010397895704708702
40,0.9,115001,56,0.9,115003,0.007810585268298622
40,0.9,115001,56,0.9,115004,0.008887014555468514
40,0.9,115001,56,0.9,115005,0.009381960997217399
40,0.9,115001,56,0.9,115006,0.008397460641659402
40,0.9,115001,56,0.9,115007,0.008875839113000815
40,0.9,115001,56,0.9,115008,0.009964055103647474
40,0.9,115001,56,0.9,115009,0.010592117049180408
40,0.9,115001,72,0.9,115000,0.012441137327483736
40,0.9,115001,72,0.9,115001,0.012369166950097692
40,0.9,115001,72,0.9,115002,0.013349659701496092
40,0.9,115001,72,0.9,115003,0.012508087696600933
40,0.9,115001,72,0.9,115004,0.011836481367419906
40,0.9,115001,72,0.9,115005,0.012760220124380101
40,0.9,115001,72,0.9,115006,0.012404414184166853
40,0.9,115001,72,0.9,115007,0.011517127227251798
40,0.9,115001,72,0.9,115008,0.011340428139108943
40,0.9,115001,72,0.9,115009,0.012231504504245393
40,0.9,115002,40,0.9,115003,0.000527704205297697
40,0.9,115002,40,0.9,115004,0.0003566365237888729
40,0.9,115002,40,0.9,115005,0.0010838053795143548
40,0.9,115002,40,0.9,115006,0.00011468772213648449
40,0.9,115002,40,0.9,115007,9.116431428016737e-05
40,0.9,115002,40,0.9,115008,0.001015644580421543
40,0.9,115002,40,0.9,115009,0.00012465881522105693
40,0.9,115002,56,0.9,115000,0.00818338906558845
40,0.9,115002,56,0.9,115001,0.009451506924588049
40,0.9,115002,56,0.9,115002,0.010199820338625445
40,0.9,115002,56,0.9,115003,0.007616865765292599
40,0.9,115002,56,0.9,115004,0.00868605080852107
40,0.9,115002,56,0.9,115005,0.00917067911046764
40,0.9,115002,56,0.9,115006,0.008198726685170566
40,0.9,115002,56,0.9,115007,0.008666203342520967
40,0.9,115002,56,0.9,115008,0.00975212270740673
40,0.9,115002,56,0.9,115009,0.010386615034142732
40,0.9,115002,72,0.9,115000,0.012218697350253903
40,0.9,115002,72,0.9,115001,0.012138287116596536
40,0.9,115002,72,0.9,115002,0.013131584212320153
40,0.9,115002,72,0.9,115003,0.012280107234798693
40,0.9,115002,72,0.9,115004,0.011614261780895554
40,0.9,115002,72,0.9,115005,0.012530266169092
40,0.9,115002,72,0.9,115006,0.012181340056689815
40,0.9,115002,72,0.9,115007,0.011276850587960748
40,0.9,115002,72,0.9,115008,0.0110891817731547
40,0.9,115002,72,0.9,115009,0.012001545291083743
40,0.9,115003,40,0.9,115004,0.00019097198838650812
40,0.9,115003,40,0.9,115005,0.0015998319235873187
40,0.9,115003,40,0.9,115006,0.00048791372950674497
40,0.9,115003,40,0.9,115007,0.00047577208426009425
40,0.9,115003,40,0.9,115008,0.0004927024706444211
40,0.9,115003,40,0.9,115009,0.0006066809219355142
40,0.9,115003,56,0.9,115000,0.008645964825009986
40,0.9,115003,56,0.9,115001,0.009934852067327603
40,0.9,115003,56,0.9,115002,0.010690257585145817
40,0.9,115003,56,0.9,115003,0.00808060068715975
40,0.9,115003,56,0.9,115004,0.009160412675059144
40,0.9,115003,56,0.9,115005,0.009647548369589035
40,0.9,115003,56,0.9,115006,0.008669930148271814
40,0.9,115003,56,0.9,115007,0.00913879293125613
40,0.9,115003,56,0.9,115008,0.01023474386942557
40,0.9,115003,56,0.9,115009,0.010877074825170524
40,0.9,115003,72,0.9,115000,0.012720720998668326
40,0.9,115003,72,0.9,115001,0.01263906335311668
40,0.9,115003,72,0.9,115002,0.013639742345978097
40,0.9,115003,72,0.9,115003,0.012780637144862859
40,0.9,115003,72,0.9,115004,0.012108812190903194
40,0.9,115003,72,0.9,115005,0.013033534443132799
40,0.9,115003,72,0.9,115006,0.012681875863222196
40,0.9,115003,72,0.9,115007,0.011766519249003595
40,0.9,115003,72,0.9,115008,0.011572195066631423
40,0.9,115003,72,0.9,115009,0.012499448283153015
40,0.9,115004,40,0.9,115005,0.0014187778146532621
40,0.9,115004,40,0.9,115006,0.00031131368206051285
40,0.9,115004,40,0.9,115007,0.00029914254363214225
40,0.9,115004,40,0.9,115008,0.0006684310076547201
40,0.9,115004,40,0.9,115009,0.00042442538067860407
40,0.9,115004,56,0.9,115000,0.008484449169452866
40,0.9,115004,56,0.9,115001,0.009764651420994383
40,0.9,115004,56,0.9,115002,0.010516868354527488
40,0.9,115004,56,0.9,115003,0.007916717379417964
40,0.9,115004,56,0.9,115004,0.008993501720075278
40,0.9,115004,56,0.9,115005,0.009480861573318991
40,0.9,115004,56,0.9,115006,0.008503914572194836
40,0.9,115004,56,0.9,115007,0.008973548701851995
40,0.9,115004,56,0.9,115008,0.010065701775242535
40,0.9,115004,56,0.9,115009,0.010704424010709992
40,0.9,115004,72,0.9,115000,0.01254586243742279
40,0.9,115004,72,0.9,115001,0.012465425606514263
40,0.9,115004,72,0.9,115002,0.013461890792785779
40,0.9,115004,72,0.9,115003,0.012606574854708851
40,0.9,115004,72,0.9,115004,0.0119360175149158
40,0.9,115004,72,0.9,115005,0.0128587667087245
40,0.9,115004,72,0.9,115006,0.012507197058327934
40,0.9,115004,72,0.9,115007,0.011598078118491286
40,0.9,115004,72,0.9,115008,0.01140754401567281
40,0.9,115004,72,0.9,115009,0.01232645247347128
40,0.9,115005,40,0.9,115006,0.0011166633228803455
40,0.9,115005,40,0.9,115007,0.0011306957652861133
40,0.9,115005,40,0.9,115008,0.002084453138521036
40,0.9,115005,40,0.9,115009,0.0010007544815471535
40,0.9,115005,56,0.9,115000,0.007182888130806449
40,0.9,115005,56,0.9,115001,0.008407679526037683
40,0.9,115005,56,0.9,115002,0.009142042214740843
40,0.9,115005,56,0.9,115003,0.006605048526321476
40,0.9,115005,56,0.9,115004,0.0076574931291749845
40,0.9,115005,56,0.9,115005,0.008143820022928586
40,0.9,115005,56,0.9,115006,0.0071751420985335474
40,0.9,115005,56,0.9,115007,0.00764647640025717
40,0.9,115005,56,0.9,115008,0.008715314180830436
40,0.9,115005,56,0.9,115009,0.00933292517856787
40,0.9,115005,72,0.9,115000,0.011159833796318464
40,0.9,115005,72,0.9,115001,0.011087645488071552
40,0.9,115005,72,0.9,115002,0.012063434893623715
40,0.9,115005,72,0.9,115003,0.011227545188882646
40,0.9,115005,72,0.9,115004,0.010565553043417717
40,0.9,115005,72,0.9,115005,0.011475923597247289
40,0.9,115005,72,0.9,115006,0.011125065205136326
40,0.9,115005,72,0.9,115007,0.010250330155853856
40,0.9,115005,72,0.9,115008,0.010084139061827915
40,0.9,115005,72,0.9,115009,0.010954137554583479
40,0.9,115006,40,0.9,115007,0.00010595252527156328
40,0.9,115006,40,0.9,115008,0.0009734920605211518
40,0.9,115006,40,0.9,115009,0.00016346540951259864
40,0.9,115006,56,0.9,115000,0.008209990727559366
40,0.9,115006,56,0.9,115001,0.009478559876471712
40,0.9,115006,56,0.9,115002,0.010226650610045816
40,0.9,115006,56,0.9,115003,0.007638166377513464
40,0.9,115006,56,0.9,115004,0.0087112312534121
40,0.9,115006,56,0.9,115005,0.0091998800525881
40,0.9,115006,56,0.9,115006,0.008222716661015263
40,0.9,115006,56,0.9,115007,0.008694244223529662
40,0.9,115006,56,0.9,115008,0.009782445609359026
40,0.9,115006,56,0.9,115009,0.010415935610621548
40,0.9,115006,72,0.9,115000,0.01225618176645069
40,0.9,115006,72,0.9,115001,0.012178831636242967
40,0.9,115006,72,0.9,115002,0.013169223930810721
40,0.9,115006,72,0.9,115003,0.012319576677920304
40,0.9,115006,72,0.9,115004,0.011650607695105791
40,0.9,115006,72,0.9,115005,0.012571088030833361
40,0.9,115006,72,0.9,115006,0.012219077022570472
40,0.9,115006,72,0.9,115007,0.01131900020235449
40,0.9,115006,72,0.9,115008,0.011135006686714783
40,0.9,115006,72,0.9,115009,0.012041309793375497
40,0.9,115007,40,0.9,115008,0.0009596494064390017
40,0.9,115007,40,0.9,115009,0.00013964840940669412
40,0.9,115007,56,0.9,115000,0.00820802780572931
40,0.9,115007,56,0.9,115001,0.009482306998185181
40,0.9,115007,56,0.9,115002,0.010233076307190012
40,0.9,115007,56,0.9,115003,0.007641906201425501
40,0.9,115007,56,0.9,115004,0.0087141375644677
40,0.9,115007,56,0.9,115005,0.009199264213290934
40,0.9,115007,56,0.9,115006,0.00822590833501435
40,0.9,115007,56,0.9,115007,0.008693656357695012
40,0.9,115007,56,0.9,115008,0.009782237090413494
40,0.9,115007,56,0.9,115009,0.010419522567859212
40,0.9,115007,72,0.9,115000,0.012255679004510687
40,0.9,115007,72,0.9,115001,0.012174756518513572
40,0.9,115007,72,0.9,115002,0.013171136755153854
40,0.9,115007,72,0.9,115003,0.012316275104833432
40,0.9,115007,72,0.9,115004,0.011647994042276701
40,0.9,115007,72,0.9,115005,0.012567695235970061
40,0.9,115007,72,0.9,115006,0.012217539427524652
40,0.9,115007,72,0.9,115007,0.011309488689799094
40,0.9,115007,72,0.9,115008,0.011120250443204603
40,0.9,115007,72,0.9,115009,0.01203668518124069
40,0.9,115008,40,0.9,115009,0.0010891216746024082
40,0.9,115008,56,0.9,115000,0.009091741971553973
40,0.9,115008,56,0.9,115001,0.010394994857910898
40,0.9,115008,56,0.9,115002,0.011154913058789524
40,0.9,115008,56,0.9,115003,0.008528463416158668
40,0.9,115008,56,0.9,115004,0.009614816117239836
40,0.9,115008,56,0.9,115005,0.010102467110775991
40,0.9,115008,56,0.9,115006,0.00912262888301433
