N,n,seed_a,seed_b,d_l2
40,0.9,115000,115001,0.00015376398828900438
40,0.9,115000,115002,0.00021917478069037241
40,0.9,115000,115003,0.00044249532956663093
40,0.9,115000,115004,0.0002685812727502778
40,0.9,115000,115005,0.0011955764776875569
40,0.9,115000,115006,0.00013243320344632418
40,0.9,115000,115007,0.00020313049575345837
40,0.9,115000,115008,0.0009114152642028306
40,0.9,115000,115009,0.00026180981264512876
40,0.9,115001,115002,0.00036574507782254637
40,0.9,115001,115003,0.0004102618096674749
40,0.9,115001,115004,0.00026750999728193637
40,0.9,115001,115005,0.0013017335006108035
40,0.9,115001,115006,0.0002683011231946742
40,0.9,115001,115007,0.00033106917529079997
40,0.9,115001,115008,0.0008381678522377228
40,0.9,115001,115009,0.00039599243938732157
40,0.9,115002,115003,0.000527704205297697
40,0.9,115002,115004,0.0003566365237888729
40,0.9,115002,115005,0.0010838053795143548
40,0.9,115002,115006,0.00011468772213648449
40,0.9,115002,115007,9.116431428016737e-05
40,0.9,115002,115008,0.001015644580421543
40,0.9,115002,115009,0.00012465881522105693
40,0.9,115003,115004,0.00019097198838650812
40,0.9,115003,115005,0.0015998319235873187
40,0.9,115003,115006,0.00048791372950674497
40,0.9,115003,115007,0.00047577208426009425
40,0.9,115003,115008,0.0004927024706444211
40,0.9,115003,115009,0.0006066809219355142
40,0.9,115004,115005,0.0014187778146532621
40,0.9,115004,115006,0.00031131368206051285
40,0.9,115004,115007,0.00029914254363214225
40,0.9,115004,115008,0.0006684310076547201
40,0.9,115004,115009,0.00042442538067860407
40,0.9,115005,115006,0.0011166633228803455
40,0.9,115005,115007,0.0011306957652861133
40,0.9,115005,115008,0.002084453138521036
40,0.9,115005,115009,0.0010007544815471535
40,0.9,115006,115007,0.00010595252527156328
40,0.9,115006,115008,0.0009734920605211518
40,0.9,115006,115009,0.00016346540951259864
40,0.9,115007,115008,0.0009596494064390017
40,0.9,115007,115009,0.00013964840940669412
40,0.9,115008,115009,0.0010891216746024082
