N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
16,0.75,112000,72671,38747,154782,18808,38745,0.15884403264994632,0.03971100816248658,0.9656019656019657,3.5293118662646874,False,0
16,0.75,112001,65947,37255,161519,20156,37250,1.1816622254105973,0.2954155563526493,0.9523809523809523,3.2041902207290693,False,0
16,0.75,112002,67452,37227,160013,20503,37226,1.459653744243169,0.36491343606079224,0.9484777517564403,3.3874165892288226,False,0
16,0.75,112003,53224,33261,174228,24367,33260,0.09754053740066936,0.02438513435016734,0.9627791563275434,3.445927221616462,False,0
16,0.75,112004,70422,36945,156999,20859,36942,0.13013436328798308,0.03253359082199577,0.9579207920792079,3.697958186238424,False,0
16,0.75,112005,73440,38907,154053,18685,38907,4.3961681542320505,1.0990420385580126,0.9629629629629629,3.6221742928802065,False,0
16,0.75,112006,72699,40646,154770,17192,40642,2.2747755657624493,0.5686938914406123,0.9781553398058253,3.748980968858976,False,0
16,0.75,112007,62955,35509,164536,22150,35508,3.123710718577611,0.7809276796444028,0.9569620253164557,3.6500839522141892,False,0
16,0.75,112008,68190,38615,159243,18838,38615,4.141990074168551,1.0354975185421378,0.9771573604060914,3.946851878262892,False,0
16,0.75,112009,70436,38441,157063,19168,38440,4.35302529591545,1.0882563239788625,0.95662100456621,3.1251701726686174,False,0
16,0.75,112010,62954,35978,164542,21769,35977,2.0033760401951084,0.5008440100487771,0.98,3.7581143226789937,False,0
16,0.75,112011,62960,37607,164511,20119,37605,0.9624565021583339,0.24061412553958347,0.9842105263157894,3.726144368865496,False,0
16,0.75,112012,73434,39354,154050,18595,39353,0.3527809441654662,0.08819523604136655,0.9672544080604534,3.8113964094773936,False,0
16,0.75,112013,61461,35899,166032,22044,35897,3.0259808622214335,0.7564952155553584,0.9604651162790697,3.3578700585149637,False,0
16,0.75,112014,71171,38074,156227,19164,38074,0.6148385077882476,0.1537096269470619,0.9596977329974811,3.6264508799280604,False,0
16,0.75,112015,71172,38051,156321,19505,38050,2.1749830235508316,0.5437457558877079,0.9610705596107056,3.591336609619003,False,0
16,0.75,112016,68930,38233,158544,19585,38230,4.554297640542698,1.1385744101356745,0.9597989949748744,3.4589005639267687,False,0
16,0.75,112017,75681,40043,151781,17668,40043,0.8808061638872955,0.22020154097182387,0.9787234042553191,3.2748963718279858,False,0
