N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
40,0.9,115000,538658,58997,27376,1,58997,7.040448053605402,1.1131925798746156,1.0,13.785218232771417,False,0
40,0.9,115001,546190,59302,20008,2,59302,7.169453799600673,1.1335901793043255,0.997624703087886,13.544514069381444,False,0
40,0.9,115002,545255,58714,20711,0,58714,6.780938260361587,1.072160478786124,1.0,14.413400822565226,False,0
40,0.9,115003,540121,58593,25922,8,58593,6.851766744288962,1.0833594454074804,0.9876543209876543,13.145098773210753,False,0
40,0.9,115004,547564,58602,18494,1,58602,6.9785038578990655,1.1033983425616531,0.9977628635346756,13.024176073792052,False,0
40,0.9,115005,546047,58817,19994,4,58817,7.054248484668361,1.1153746196171699,0.9950738916256158,13.720861272874908,False,0
40,0.9,115006,544546,58856,21501,1,58856,6.9312417863452165,1.0959255529092524,1.0,13.615538063566403,False,0
40,0.9,115007,546046,58671,20016,4,58671,6.827867561521591,1.0795806528194036,1.0,12.765300619096015,False,0
40,0.9,115008,554824,58387,11109,0,58387,6.965760852307455,1.1013834964663658,0.9974554707379135,14.523644349905434,False,0
40,0.9,115009,557126,58471,8884,0,58471,6.807535318630649,1.0763658429456464,1.0,13.580426573767058,False,0
56,0.9,115000,54726,38211,739322,43320,38211,8.354713217605346,1.116445515179676,0.9982935153583617,13.323901025022769,False,0
56,0.9,115001,56225,38605,737681,42947,38603,7.949233279028649,1.0622609792023852,0.9945848375451264,13.991668214914249,False,0
56,0.9,115002,59222,40233,734814,41074,40230,8.129483541402696,1.0863479336909492,0.9945054945054945,13.783141893483805,False,0
56,0.9,115003,65217,40579,728709,40752,40578,8.087457753062981,1.0807320014989388,0.994413407821229,15.309220296141914,False,0
56,0.9,115004,60722,40909,733099,40502,40909,8.04988594315194,1.0757112572100775,0.9948186528497409,13.371673808898423,False,0
56,0.9,115005,56979,40255,737179,41499,40251,8.31559634236059,1.1112183028508527,0.9967105263157895,13.751141162628956,False,0
56,0.9,115006,65219,41321,728791,40495,41318,7.976894473873026,1.06595736184583,0.9982547993019197,13.953316896472788,False,0
56,0.9,115007,56226,39365,737905,42758,39363,8.130260830075056,1.0864518032588988,0.9916107382550335,13.03477894426702,False,0
56,0.9,115008,50247,36364,743662,45027,36356,8.858228695261642,1.1837306011199507,0.9934102141680395,13.51349578702281,False,0
56,0.9,115009,47985,35202,746005,46054,35201,8.287652914735965,1.107484205265729,0.9910071942446043,14.592167658540438,False,0
72,0.9,115000,25498,22282,996462,81998,22281,9.322463571868056,1.0986628681720778,0.9961290322580645,13.37417282136791,False,0
72,0.9,115001,22500,19895,999551,84535,19894,9.41099757527816,1.1090967005348906,0.9956958393113343,14.899133391288295,False,0
72,0.9,115002,22498,19962,999369,84379,19962,9.464581831837036,1.1154116657311608,0.9973190348525469,13.286698631804494,False,0
72,0.9,115003,23250,20639,998736,83777,20638,9.373044069854465,1.1046238370257415,0.9958563535911602,14.309550879729594,False,0
72,0.9,115004,26996,23338,994917,80572,23336,9.6289755718974,1.134785653794711,0.9961038961038962,13.512397499087303,False,0
72,0.9,115005,22499,20006,999521,85089,20004,9.249858860309473,1.0901063208572166,0.9986111111111111,14.58179140674237,False,0
72,0.9,115006,26249,22954,995768,81249,22952,9.11596042812037,1.074326239292023,0.998639455782313,14.671960937109016,False,0
72,0.9,115007,25501,22286,996630,81916,22284,9.148780281892293,1.0781940961519692,0.9986282578875172,14.471109762088934,False,0
72,0.9,115008,22498,20019,999375,84208,17329,9.25457095448525,1.09066164648143,0.9922879177377892,13.605854162174587,False,0
72,0.9,115009,23249,20551,998821,84106,20551,9.349004538897484,1.1017907511330371,0.9986013986013986,14.49033427220599,False,0
