N,n,seed_a,seed_b,d_l2
14,0.7,101000,101001,0.0017639929553025905
14,0.7,101000,101002,0.0013103316127666448
14,0.7,101000,101003,0.0010016948894812233
14,0.7,101000,101004,0.0018426773791959305
14,0.7,101000,101005,0.0006430279966542231
14,0.7,101000,101006,0.0007375939911170601
14,0.7,101000,101007,0.0017285379888729892
14,0.7,101000,101008,0.0007255061702217384
14,0.7,101000,101009,0.002097525895468753
14,0.7,101001,101002,0.0006815630145615831
14,0.7,101001,101003,0.0010070605171065142
14,0.7,101001,101004,0.0006914654579100951
14,0.7,101001,101005,0.001125459382284908
14,0.7,101001,101006,0.002316695008201837
14,0.7,101001,101007,0.00036992104637709444
14,0.7,101001,101008,0.001086377253173107
14,0.7,101001,101009,0.000387068587297263
14,0.7,101002,101003,0.00037946123734538645
14,0.7,101002,101004,0.0006231442614335779
14,0.7,101002,101005,0.0007667017109726567
14,0.7,101002,101006,0.0017347541779495425
14,0.7,101002,101007,0.000911140328481828
14,0.7,101002,101008,0.0006871657669820345
14,0.7,101002,101009,0.0010168210585077512
14,0.7,101003,101004,0.0009576187463755997
14,0.7,101003,101005,0.0005819632125777535
14,0.7,101003,101006,0.0013713671363617982
14,0.7,101003,101007,0.0011640502059758282
14,0.7,101003,101008,0.000465728035503742
14,0.7,101003,101009,0.0013593735286207991
14,0.7,101004,101005,0.0012893907079459955
14,0.7,101004,101006,0.002264419842682445
14,0.7,101004,101007,0.0010142707165017022
14,0.7,101004,101008,0.0012714179318291958
14,0.7,101004,101009,0.0007982344772897237
14,0.7,101005,101006,0.0012795275962367307
14,0.7,101005,101007,0.0010957276775588332
14,0.7,101005,101008,0.0002404238848451715
14,0.7,101005,101009,0.0014566043312568922
14,0.7,101006,101007,0.0023545014375885853
14,0.7,101006,101008,0.0012753724949956349
14,0.7,101006,101009,0.0026706042646854273
14,0.7,101007,101008,0.0010921359522063198
14,0.7,101007,101009,0.0005153945154364947
14,0.7,101008,101009,0.001445320088007037
