N,n,seed_a,seed_b,d_l2
23,0.8,122000,122001,0.00046501895352503864
23,0.8,122000,122002,0.0013423608928694278
23,0.8,122000,122003,0.0006930979011797705
23,0.8,122000,122004,0.0001836307059287476
23,0.8,122000,122005,0.0011868934068070926
23,0.8,122000,122006,0.00042495018659397953
23,0.8,122000,122007,0.0008968766179115399
23,0.8,122000,122008,0.0002505704966946429
23,0.8,122000,122009,0.0005999909741062262
23,0.8,122000,122010,0.0014719387057517677
23,0.8,122000,122011,0.00030153446170184207
23,0.8,122000,122012,0.0009594479777511347
23,0.8,122000,122013,0.0010032340218533128
23,0.8,122000,122014,0.0011416441938487565
23,0.8,122000,122015,0.0004608123982573272
23,0.8,122000,122016,0.0012078858085436562
23,0.8,122000,122017,0.0006638813501258218
23,0.8,122000,122018,0.00018298592535335323
23,0.8,122000,122019,0.0008305231096161153
23,0.8,122001,122002,0.000966204035915498
23,0.8,122001,122003,0.0008934947231980343
23,0.8,122001,122004,0.00045763622677564414
23,0.8,122001,122005,0.0014685977050337728
23,0.8,122001,122006,0.00021371287816273932
23,0.8,122001,122007,0.0012435785081882293
23,0.8,122001,122008,0.0005205346381917646
23,0.8,122001,122009,0.00026646289286752864
23,0.8,122001,122010,0.00108565484414578
23,0.8,122001,122011,0.0007375068549959866
23,0.8,122001,122012,0.0005918376316374587
23,0.8,122001,122013,0.0006238283251886171
23,0.8,122001,122014,0.0007567129435265143
23,0.8,122001,122015,0.0004971916322730794
23,0.8,122001,122016,0.0009672317635891647
23,0.8,122001,122017,0.001058952828255336
23,0.8,122001,122018,0.0005205224834514109
23,0.8,122001,122019,0.0005529448988905688
23,0.8,122002,122003,0.001764304151788717
23,0.8,122002,122004,0.0013667720864479571
23,0.8,122002,122005,0.0024225801484563728
23,0.8,122002,122006,0.0010327839756001042
23,0.8,122002,122007,0.002181471543701545
23,0.8,122002,122008,0.0014671042986821104
23,0.8,122002,122009,0.0008458155372136558
23,0.8,122002,122010,0.0007364925854270561
23,0.8,122002,122011,0.001618442654871293
23,0.8,122002,122012,0.00040257461345141217
23,0.8,122002,122013,0.0005979758515872557
23,0.8,122002,122014,0.0005252949725738218
23,0.8,122002,122015,0.0013966218300307566
23,0.8,122002,122016,0.0004880840595925465
23,0.8,122002,122017,0.001974720801787063
23,0.8,122002,122018,0.0014358477678383685
23,0.8,122002,122019,0.0006160613530238702
23,0.8,122003,122004,0.000537028748661956
23,0.8,122003,122005,0.0007701937915180915
23,0.8,122003,122006,0.0007511256854478328
23,0.8,122003,122007,0.0005663401228227711
23,0.8,122003,122008,0.0005003278381261993
23,0.8,122003,122009,0.0009312544673177098
23,0.8,122003,122010,0.0015933245189227374
23,0.8,122003,122011,0.0006009242688666262
23,0.8,122003,122012,0.0013761880690714666
23,0.8,122003,122013,0.0012438345414060117
23,0.8,122003,122014,0.00137810439187254
23,0.8,122003,122015,0.0004178157341869756
23,0.8,122003,122016,0.0017360044099645861
23,0.8,122003,122017,0.0008450479659901061
23,0.8,122003,122018,0.0005288306174280259
23,0.8,122003,122019,0.0012497894774837527
23,0.8,122004,122005,0.0010979409406328083
23,0.8,122004,122006,0.0003623928694431168
23,0.8,122004,122007,0.0008262479452879182
23,0.8,122004,122008,0.00015787259331185145
23,0.8,122004,122009,0.0005696076515284357
23,0.8,122004,122010,0.0014051208267650656
23,0.8,122004,122011,0.00033649163180167853
23,0.8,122004,122012,0.0009729627468474443
23,0.8,122004,122013,0.0009567912146547065
23,0.8,122004,122014,0.0010995386837406116
23,0.8,122004,122015,0.00029493954370343484
23,0.8,122004,122016,0.0012831829005708663
23,0.8,122004,122017,0.0007111464352826289
23,0.8,122004,122018,0.00011289707416125967
23,0.8,122004,122019,0.0008576291611011172
23,0.8,122005,122006,0.0014004235872192609
23,0.8,122005,122007,0.0003939921765583776
23,0.8,122005,122008,0.0009847319880797545
23,0.8,122005,122009,0.0015973802503077943
23,0.8,122005,122010,0.0023017222432752025
23,0.8,122005,122011,0.0009921167502584434
23,0.8,122005,122012,0.0020326364747867295
23,0.8,122005,122013,0.001941086892462394
23,0.8,122005,122014,0.0020814110136853584
23,0.8,122005,122015,0.0010411094819200112
23,0.8,122005,122016,0.0023717397557275455
23,0.8,122005,122017,0.0008202918373933252
23,0.8,122005,122018,0.0010460416939450073
23,0.8,122005,122019,0.001921667726810507
23,0.8,122006,122007,0.0011557590808120661
23,0.8,122006,122008,0.0004633454643474514
23,0.8,122006,122009,0.00022245149548546651
23,0.8,122006,122010,0.0010556768648586781
23,0.8,122006,122011,0.0006673400322202651
23,0.8,122006,122012,0.0006397210056096427
23,0.8,122006,122013,0.0006005012544375985
23,0.8,122006,122014,0.0007414967858311095
23,0.8,122006,122015,0.0003875525262675228
23,0.8,122006,122016,0.0010214315079735802
23,0.8,122006,122017,0.0010482864863475487
23,0.8,122006,122018,0.00044296526586494884
23,0.8,122006,122019,0.000556868046292664
23,0.8,122007,122008,0.0007279645882861709
23,0.8,122007,122009,0.0013507618682239914
23,0.8,122007,122010,0.002110859360114772
23,0.8,122007,122011,0.0006622716509949295
23,0.8,122007,122012,0.0017847308649747598
23,0.8,122007,122013,0.0017230738137117376
23,0.8,122007,122014,0.0018614627521847487
23,0.8,122007,122015,0.0008361156646840273
23,0.8,122007,122016,0.002076833604473343
23,0.8,122007,122017,0.000573970958405939
23,0.8,122007,122018,0.0007584210513183465
23,0.8,122007,122019,0.0016431834604371065
23,0.8,122008,122009,0.0006604379509494785
23,0.8,122008,122010,0.0014952422397926449
23,0.8,122008,122011,0.0003109328576186397
23,0.8,122008,122012,0.0010764159328641657
23,0.8,122008,122013,0.001057732944591266
23,0.8,122008,122014,0.0011990970035537056
23,0.8,122008,122015,0.00028852266008933143
23,0.8,122008,122016,0.0013886643093781311
23,0.8,122008,122017,0.0006120653109332476
23,0.8,122008,122018,0.00011706469552214993
23,0.8,122008,122019,0.0009587689444794874
23,0.8,122009,122010,0.0008887386041258754
23,0.8,122009,122011,0.0008473929072907762
23,0.8,122009,122012,0.0004614264753582022
23,0.8,122009,122013,0.0004333653404985263
23,0.8,122009,122014,0.0005609355000270606
23,0.8,122009,122015,0.0005706150326741828
23,0.8,122009,122016,0.000861969552816655
23,0.8,122009,122017,0.001231447115715509
23,0.8,122009,122018,0.0006351850615543013
23,0.8,122009,122019,0.0003745914045097728
23,0.8,122010,122011,0.0017064399374860375
23,0.8,122010,122012,0.0007255235974427349
23,0.8,122010,122013,0.0004886537230363806
23,0.8,122010,122014,0.0003711813466331811
23,0.8,122010,122015,0.0012977985174197825
23,0.8,122010,122016,0.0010954862979944719
23,0.8,122010,122017,0.002097866207497662
23,0.8,122010,122018,0.001482865694710961
23,0.8,122010,122019,0.0008655438520280433
23,0.8,122011,122012,0.001235327598048402
23,0.8,122011,122013,0.0012571871488287834
23,0.8,122011,122014,0.0013928177061718503
23,0.8,122011,122015,0.0005617837237336763
23,0.8,122011,122016,0.001452061650871826
23,0.8,122011,122017,0.0004574435576624116
23,0.8,122011,122018,0.000259332098735863
23,0.8,122011,122019,0.001068321874584182
23,0.8,122012,122013,0.0003391314526897093
23,0.8,122012,122014,0.0003713035541695955
23,0.8,122012,122015,0.0010076448617597315
23,0.8,122012,122016,0.0005268382433782693
23,0.8,122012,122017,0.0016024271104947108
23,0.8,122012,122018,0.0010431909472029606
23,0.8,122012,122019,0.0003207907759980594
23,0.8,122013,122014,0.00015755284366908957
23,0.8,122013,122015,0.0009049339997576109
23,0.8,122013,122016,0.0008250564611229302
23,0.8,122013,122017,0.0016449197469936415
23,0.8,122013,122018,0.0010381823147945913
23,0.8,122013,122019,0.0004740650432587239
23,0.8,122014,122015,0.0010455505556111254
23,0.8,122014,122016,0.0008046857846248144
23,0.8,122014,122017,0.001784044341744216
23,0.8,122014,122018,0.0011773742158592
23,0.8,122014,122019,0.0005215223854329936
23,0.8,122015,122016,0.0014015475775859976
23,0.8,122015,122017,0.0008715819474570166
23,0.8,122015,122018,0.0003333758647311032
23,0.8,122015,122019,0.0009242275597425759
23,0.8,122016,122017,0.0018044080651649244
23,0.8,122016,122018,0.0013317783289633182
23,0.8,122016,122019,0.0005258462743977855
23,0.8,122017,122018,0.0006304092562873201
23,0.8,122017,122019,0.0014609773813444764
23,0.8,122018,122019,0.0009116524835835832
