N,n,seed_a,seed_b,d_l2
8,0.65,100000,100001,0.0006864373717367502
8,0.65,100000,100002,0.0009743616781083774
8,0.65,100000,100003,0.00030595915194277777
8,0.65,100000,100004,0.000951882698322436
8,0.65,100000,100005,0.002299260209629609
8,0.65,100000,100006,0.00046423605022025984
8,0.65,100000,100007,0.0008096420611835702
8,0.65,100000,100008,0.0011178617467323048
8,0.65,100000,100009,0.002343677993306868
8,0.65,100001,100002,0.0004713523713672396
8,0.65,100001,100003,0.0005978206642392793
8,0.65,100001,100004,0.0006446704575871102
8,0.65,100001,100005,0.0018225810487725808
8,0.65,100001,100006,0.0009344133633085429
8,0.65,100001,100007,0.0001811790966686762
8,0.65,100001,100008,0.0013015286913888664
8,0.65,100001,100009,0.001958091317960478
8,0.65,100002,100003,0.0009953418982330048
8,0.65,100002,100004,0.000288601594459032
8,0.65,100002,100005,0.001370815878472452
8,0.65,100002,100006,0.001334739617543648
8,0.65,100002,100007,0.0005335070739288822
8,0.65,100002,100008,0.0017619571561667475
8,0.65,100002,100009,0.001492192817089573
8,0.65,100003,100004,0.0010472143677511853
8,0.65,100003,100005,0.0023598435322365065
8,0.65,100003,100006,0.0003770239043041247
8,0.65,100003,100007,0.0006780093176988989
8,0.65,100003,100008,0.0008786318679152833
8,0.65,100003,100009,0.002450566132796195
8,0.65,100004,100005,0.001356304092586382
8,0.65,100004,100006,0.0013697074608411048
8,0.65,100004,100007,0.0007534606619594521
8,0.65,100004,100008,0.0018807369604909945
8,0.65,100004,100009,0.0014114116577689522
8,0.65,100005,100006,0.0026952603099387263
8,0.65,100005,100007,0.0018385679180300213
8,0.65,100005,100008,0.003114268870229021
8,0.65,100005,100009,0.0003823652380306873
8,0.65,100006,100007,0.0010085841158197226
8,0.65,100006,100008,0.0007221527292075277
8,0.65,100006,100009,0.0027670365893700385
8,0.65,100007,100008,0.0012809731092412809
8,0.65,100007,100009,0.0020003021772956775
8,0.65,100008,100009,0.003252674382763472
