N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
8,0.65,100000,84599,36290,29157,3914,36289,1.304112293281037,0.46107332300388043,0.9275862068965517,1.9904396248621083,False,0
8,0.65,100001,93606,37653,20194,2679,37653,1.3262532053974605,0.46890131755346964,0.9354838709677419,2.1967729580602633,False,0
8,0.65,100002,92067,36875,21673,3196,36875,0.7072538770168896,0.25005200622955953,0.9343065693430657,1.9393314651028877,False,0
8,0.65,100003,86096,36100,27665,4307,36100,1.130436096331695,0.3996695147070954,0.962457337883959,2.103362148265216,False,0
8,0.65,100004,89858,37054,23935,3356,37053,0.8143908944988169,0.2879306620183458,0.9571984435797666,2.429602455632336,False,0
8,0.65,100005,106280,39758,7477,679,39758,1.2898260199216007,0.4560223626187094,0.920863309352518,1.9173475259410373,False,0
8,0.65,100006,91339,37470,22416,2617,37470,0.85111066933043,0.3009130629118842,0.9391891891891891,1.6592570986188284,False,0
8,0.65,100007,101825,38729,11975,1626,38729,0.9983037892251181,0.3529536895226534,0.9377289377289377,2.247655790615627,False,0
8,0.65,100008,96588,38598,17196,1751,38598,1.2952801533284277,0.4579506899774411,0.9545454545454546,2.2338329105410937,False,0
8,0.65,100009,95852,38165,17944,2169,38165,1.5160183959709077,0.5359934440972907,0.9429530201342282,1.8064028654185362,False,0
12,0.65,100000,29994,23678,140766,36225,23678,1.8643121692463809,0.5381805663839466,0.9154589371980676,2.0896963247020106,False,0
12,0.65,100001,23251,19277,147518,41034,19276,1.0505850214402805,0.3032777724675674,0.9552572706935123,2.051461816934356,False,0
12,0.65,100002,24746,20288,146020,39865,20287,0.28066848808146705,0.08102201357344015,0.930715935334873,1.989587949930203,False,0
12,0.65,100003,24743,19835,146022,40422,19835,2.962336557357621,0.855152904410346,0.9213973799126638,1.5856080536692954,False,0
12,0.65,100004,28494,22338,142270,37947,22337,2.235492861905872,0.645331202796421,0.9334916864608076,2.041783971986368,False,0
12,0.65,100005,22497,18702,148270,41744,18699,3.29939169352356,0.9524523412089213,0.9485294117647058,2.2224114616026975,False,0
12,0.65,100006,23244,19162,147533,40991,19162,1.2182155814606603,0.3516685469436544,0.9399538106235565,2.002233120402259,False,0
12,0.65,100007,20246,17132,150516,43113,17130,1.6790247019423028,0.4846926818212099,0.9425837320574163,2.042160360170518,False,0
12,0.65,100008,28496,22758,142298,37604,22754,0.3086422884612666,0.08909735416320722,0.9318734793187348,2.0466331731915917,False,0
12,0.65,100009,21000,17599,149791,43157,17598,1.2653385066975498,0.36527176372891473,0.930952380952381,1.9855632236570018,False,0
16,0.65,100000,15750,14417,212010,65835,14417,4.503613096341027,1.1259032740852568,0.9393414211438474,2.0580360271094658,False,0
16,0.65,100001,14250,13218,213521,67457,13218,4.385111916023289,1.0962779790058224,0.948339483394834,2.0831708870703576,False,0
16,0.65,100002,15750,14377,212053,65470,14377,4.432098719108103,1.1080246797770257,0.9380530973451328,1.942778795494861,False,0
16,0.65,100003,15751,14369,212056,65847,14369,4.28887658890708,1.07221914722677,0.9744897959183674,1.9980577028206186,False,0
16,0.65,100004,16499,14942,211267,65803,14942,0.5633906893791677,0.14084767234479192,0.9312714776632303,1.8291047602336672,False,0
16,0.65,100005,15001,13844,212798,66668,13844,4.692082586092494,1.1730206465231234,0.9632224168126094,2.0084045144079594,False,0
16,0.65,100006,14250,13193,213533,67026,13193,3.0790611845233578,0.7697652961308394,0.9500959692898272,2.4312362852563143,False,0
16,0.65,100007,14998,13865,212814,66692,13865,4.463196006876294,1.1157990017190735,0.9366197183098591,1.9428077194008644,False,0
16,0.65,100008,17250,15655,210538,64912,15654,0.3917146483046723,0.09792866207616807,0.9330985915492958,1.9427762905169423,False,0
16,0.65,100009,15750,14415,212005,65855,14415,4.3391097927711195,1.0847774481927799,0.9382504288164666,1.876506318129905,False,0
