N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
12,0.7,101000,12,0.7,101001,0.0015344986409805562
12,0.7,101000,12,0.7,101002,0.0007018000295240272
12,0.7,101000,12,0.7,101003,0.0015979652135085089
12,0.7,101000,12,0.7,101004,0.0009792746218552123
12,0.7,101000,12,0.7,101005,0.0015242960593504066
12,0.7,101000,12,0.7,101006,0.0017196394399441976
12,0.7,101000,12,0.7,101007,0.00015170225882696998
12,0.7,101000,12,0.7,101008,0.0023404015025826432
12,0.7,101000,12,0.7,101009,0.0006583864483975109
12,0.7,101000,14,0.7,101000,0.0027684462332727543
12,0.7,101000,14,0.7,101001,0.003512615571922143
12,0.7,101000,14,0.7,101002,0.0028635365509935055
12,0.7,101000,14,0.7,101003,0.002650490199101474
12,0.7,101000,14,0.7,101004,0.0030170379988742812
12,0.7,101000,14,0.7,101005,0.0029811696319872265
12,0.7,101000,14,0.7,101006,0.00228010841894476
12,0.7,101000,14,0.7,101007,0.0037532419253981063
12,0.7,101000,14,0.7,101008,0.002948522850017358
12,0.7,101000,14,0.7,101009,0.0037728285078571138
12,0.7,101000,16,0.7,101000,0.0035472394976107653
12,0.7,101000,16,0.7,101001,0.005018465422255639
12,0.7,101000,16,0.7,101002,0.004756136914649769
12,0.7,101000,16,0.7,101003,0.003653059493553137
12,0.7,101000,16,0.7,101004,0.004220442035215953
12,0.7,101000,16,0.7,101005,0.004654980277437093
12,0.7,101000,16,0.7,101006,0.00447537748391076
12,0.7,101000,16,0.7,101007,0.00486840306824772
12,0.7,101000,16,0.7,101008,0.003922966511943707
12,0.7,101000,16,0.7,101009,0.004006833936838721
12,0.7,101001,12,0.7,101002,0.002207169111528671
12,0.7,101001,12,0.7,101003,0.0003284428338927471
12,0.7,101001,12,0.7,101004,0.0021997431958774003
12,0.7,101001,12,0.7,101005,0.00022661470426964999
12,0.7,101001,12,0.7,101006,0.0002010954411104038
12,0.7,101001,12,0.7,101007,0.0016301975054233996
12,0.7,101001,12,0.7,101008,0.0009174251767871399
12,0.7,101001,12,0.7,101009,0.0012828463680371553
12,0.7,101001,14,0.7,101000,0.0039116440526840044
12,0.7,101001,14,0.7,101001,0.004964244516264787
12,0.7,101001,14,0.7,101002,0.00429688039168788
12,0.7,101001,14,0.7,101003,0.004032521859897024
12,0.7,101001,14,0.7,101004,0.004517538365203578
12,0.7,101001,14,0.7,101005,0.004277213467425806
12,0.7,101001,14,0.7,101006,0.0032795568725610164
12,0.7,101001,14,0.7,101007,0.005171863153441854
12,0.7,101001,14,0.7,101008,0.004250676291910006
12,0.7,101001,14,0.7,101009,0.0052488060184892405
12,0.7,101001,16,0.7,101000,0.004870387294145805
12,0.7,101001,16,0.7,101001,0.006415941838368034
12,0.7,101001,16,0.7,101002,0.006198173020190785
12,0.7,101001,16,0.7,101003,0.0049455875873872495
12,0.7,101001,16,0.7,101004,0.005615792599996835
12,0.7,101001,16,0.7,101005,0.005947105896134994
12,0.7,101001,16,0.7,101006,0.005834420861346914
12,0.7,101001,16,0.7,101007,0.006239608538195408
12,0.7,101001,16,0.7,101008,0.005141840297318852
12,0.7,101001,16,0.7,101009,0.005275275480021041
12,0.7,101002,12,0.7,101003,0.0022335419796171772
12,0.7,101002,12,0.7,101004,0.0006626582691961707
12,0.7,101002,12,0.7,101005,0.0021931516918688274
12,0.7,101002,12,0.7,101006,0.0023902678324364346
12,0.7,101002,12,0.7,101007,0.0006226876480015246
12,0.7,101002,12,0.7,101008,0.002963758336483237
12,0.7,101002,12,0.7,101009,0.0010950577763348234
12,0.7,101002,14,0.7,101000,0.002242925763402716
12,0.7,101002,14,0.7,101001,0.0028238832391081566
12,0.7,101002,14,0.7,101002,0.0021795125526780108
12,0.7,101002,14,0.7,101003,0.0019847469730785764
12,0.7,101002,14,0.7,101004,0.002331416222603477
12,0.7,101002,14,0.7,101005,0.00236311711824939
12,0.7,101002,14,0.7,101006,0.0018630259641871333
12,0.7,101002,14,0.7,101007,0.003074849894012688
12,0.7,101002,14,0.7,101008,0.002319203718134179
12,0.7,101002,14,0.7,101009,0.0030838417483897164
12,0.7,101002,16,0.7,101000,0.002915096487042906
12,0.7,101002,16,0.7,101001,0.004360964094452503
12,0.7,101002,16,0.7,101002,0.00408211113933394
12,0.7,101002,16,0.7,101003,0.003028126971007317
12,0.7,101002,16,0.7,101004,0.003555882362630815
12,0.7,101002,16,0.7,101005,0.004035260459125723
12,0.7,101002,16,0.7,101006,0.0038312657226082392
12,0.7,101002,16,0.7,101007,0.00421963458435108
12,0.7,101002,16,0.7,101008,0.0033336385028341956
12,0.7,101002,16,0.7,101009,0.003395861927992514
12,0.7,101003,12,0.7,101004,0.002128782546754995
12,0.7,101003,12,0.7,101005,0.00027556661513374633
12,0.7,101003,12,0.7,101006,0.00037964055537651197
12,0.7,101003,12,0.7,101007,0.0017022715497116397
12,0.7,101003,12,0.7,101008,0.0007453718529106116
12,0.7,101003,12,0.7,101009,0.0012128609883035337
12,0.7,101003,14,0.7,101000,0.00376987469129769
12,0.7,101003,14,0.7,101001,0.00492095199435582
12,0.7,101003,14,0.7,101002,0.004249798682686858
12,0.7,101003,14,0.7,101003,0.003967044130403508
12,0.7,101003,14,0.7,101004,0.004504658543744008
12,0.7,101003,14,0.7,101005,0.0041739619479955765
12,0.7,101003,14,0.7,101006,0.0031202633013843717
12,0.7,101003,14,0.7,101007,0.005109287209374321
12,0.7,101003,14,0.7,101008,0.004154078032594236
12,0.7,101003,14,0.7,101009,0.005216272016388198
12,0.7,101003,16,0.7,101000,0.004769153144040417
12,0.7,101003,16,0.7,101001,0.006336102453241222
12,0.7,101003,16,0.7,101002,0.006140035405361577
12,0.7,101003,16,0.7,101003,0.004835786785115142
12,0.7,101003,16,0.7,101004,0.00553859861766549
12,0.7,101003,16,0.7,101005,0.005830441425705036
12,0.7,101003,16,0.7,101006,0.00574070341892621
12,0.7,101003,16,0.7,101007,0.0061494810445172346
12,0.7,101003,16,0.7,101008,0.00500754688023506
12,0.7,101003,16,0.7,101009,0.005153637075785672
12,0.7,101004,12,0.7,101005,0.002152425995432728
12,0.7,101004,12,0.7,101006,0.0023747198130415416
12,0.7,101004,12,0.7,101007,0.0009745365983714226
12,0.7,101004,12,0.7,101008,0.00279818819732693
12,0.7,101004,12,0.7,101009,0.0009241014700221476
12,0.7,101004,14,0.7,101000,0.0018148397725937157
12,0.7,101004,14,0.7,101001,0.0028006337119242455
12,0.7,101004,14,0.7,101002,0.0021271971894641765
12,0.7,101004,14,0.7,101003,0.001846083816712724
12,0.7,101004,14,0.7,101004,0.002425276369959789
12,0.7,101004,14,0.7,101005,0.002095390347446842
12,0.7,101004,14,0.7,101006,0.0013077339697371278
12,0.7,101004,14,0.7,101007,0.0029875912943098603
12,0.7,101004,14,0.7,101008,0.002068802876936386
12,0.7,101004,14,0.7,101009,0.0031042489299339345
12,0.7,101004,16,0.7,101000,0.0026887362801633298
12,0.7,101004,16,0.7,101001,0.004245854409505118
12,0.7,101004,16,0.7,101002,0.004028977622591932
12,0.7,101004,16,0.7,101003,0.002772622345058244
12,0.7,101004,16,0.7,101004,0.0034309921847035614
12,0.7,101004,16,0.7,101005,0.0037979718018134757
12,0.7,101004,16,0.7,101006,0.0036622513523528175
12,0.7,101004,16,0.7,101007,0.004069323224118168
12,0.7,101004,16,0.7,101008,0.0030115165325737244
12,0.7,101004,16,0.7,101009,0.0031196708904057584
12,0.7,101005,12,0.7,101006,0.00033972642118117614
12,0.7,101005,12,0.7,101007,0.001634304957875673
12,0.7,101005,12,0.7,101008,0.00088789595746755
12,0.7,101005,12,0.7,101009,0.0012318849200615184
12,0.7,101005,14,0.7,101000,0.0038334488031536466
12,0.7,101005,14,0.7,101001,0.004923488388335536
12,0.7,101005,14,0.7,101002,0.004257624270679573
12,0.7,101005,14,0.7,101003,0.003990797045385192
12,0.7,101005,14,0.7,101004,0.004478426575969916
12,0.7,101005,14,0.7,101005,0.004212251483658422
12,0.7,101005,14,0.7,101006,0.003209960542686462
12,0.7,101005,14,0.7,101007,0.005121796414861602
12,0.7,101005,14,0.7,101008,0.0041972876410502884
12,0.7,101005,14,0.7,101009,0.005206363249500067
12,0.7,101005,16,0.7,101000,0.004799670293964868
12,0.7,101005,16,0.7,101001,0.006342409837979871
12,0.7,101005,16,0.7,101002,0.0061370284637780005
12,0.7,101005,16,0.7,101003,0.004876913041462917
12,0.7,101005,16,0.7,101004,0.005552672442243663
12,0.7,101005,16,0.7,101005,0.005862750382135542
12,0.7,101005,16,0.7,101006,0.0057574649899820645
12,0.7,101005,16,0.7,101007,0.006162826299137326
12,0.7,101005,16,0.7,101008,0.0050602991647557445
12,0.7,101005,16,0.7,101009,0.005195360587173815
12,0.7,101006,12,0.7,101007,0.0018114228121640856
12,0.7,101006,12,0.7,101008,0.0007850024667437056
12,0.7,101006,12,0.7,101009,0.0014561309524555941
12,0.7,101006,14,0.7,101000,0.004076549440128201
12,0.7,101006,14,0.7,101001,0.0051471105478397014
12,0.7,101006,14,0.7,101002,0.004478083187519255
12,0.7,101006,14,0.7,101003,0.004210931478178252
12,0.7,101006,14,0.7,101004,0.0047024019756415295
12,0.7,101006,14,0.7,101005,0.004451513892031664
12,0.7,101006,14,0.7,101006,0.0034348782656172723
12,0.7,101006,14,0.7,101007,0.005353253185978947
12,0.7,101006,14,0.7,101008,0.004425215556064994
12,0.7,101006,14,0.7,101009,0.005433090926811432
12,0.7,101006,16,0.7,101000,0.005046244198726998
12,0.7,101006,16,0.7,101001,0.0065979845060596815
12,0.7,101006,16,0.7,101002,0.006381988245606371
12,0.7,101006,16,0.7,101003,0.0051201031249881535
12,0.7,101006,16,0.7,101004,0.005796886910156043
12,0.7,101006,16,0.7,101005,0.006122992251811176
12,0.7,101006,16,0.7,101006,0.006013711406638428
12,0.7,101006,16,0.7,101007,0.006420165369126385
12,0.7,101006,16,0.7,101008,0.00531171614664976
12,0.7,101006,16,0.7,101009,0.005447945244672056
12,0.7,101007,12,0.7,101008,0.0024444348711034976
12,0.7,101007,12,0.7,101009,0.0007551314845985384
12,0.7,101007,14,0.7,101000,0.00275491441788604
12,0.7,101007,14,0.7,101001,0.0034441852062781
12,0.7,101007,14,0.7,101002,0.0027971393822720497
12,0.7,101007,14,0.7,101003,0.0025921985595991157
12,0.7,101007,14,0.7,101004,0.002944068477516139
12,0.7,101007,14,0.7,101005,0.002944824704894097
12,0.7,101007,14,0.7,101006,0.0022767430262539945
12,0.7,101007,14,0.7,101007,0.0036933471751187945
12,0.7,101007,14,0.7,101008,0.0029044359863902125
12,0.7,101007,14,0.7,101009,0.003703095815947186
12,0.7,101007,16,0.7,101000,0.0035087997383450127
12,0.7,101007,16,0.7,101001,0.004972345027174783
12,0.7,101007,16,0.7,101002,0.004699011614116438
12,0.7,101007,16,0.7,101003,0.003616452718574601
12,0.7,101007,16,0.7,101004,0.004169821000040391
12,0.7,101007,16,0.7,101005,0.004625545479363225
12,0.7,101007,16,0.7,101006,0.004435589604480429
12,0.7,101007,16,0.7,101007,0.004826789216834825
12,0.7,101007,16,0.7,101008,0.003899206907063818
12,0.7,101007,16,0.7,101009,0.003977193889389244
12,0.7,101008,12,0.7,101009,0.00190817530766074
12,0.7,101008,14,0.7,101000,0.004327658232001166
12,0.7,101008,14,0.7,101001,0.005592806639504104
12,0.7,101008,14,0.7,101002,0.004920023985539955
12,0.7,101008,14,0.7,101003,0.004620281621135883
12,0.7,101008,14,0.7,101004,0.005203841417245824
