N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
20,0.8,103000,160969,52959,123211,5296,52955,1.0647911582313043,0.2380945411645931,0.9741176470588235,4.2945105960720324,False,0
20,0.8,103001,169891,53702,114199,3732,53701,0.1587356347046192,0.03549436696511033,0.9758454106280193,4.949602225158495,False,0
20,0.8,103002,164706,54539,119421,3350,54538,1.1763819987660853,0.26304701167480404,0.9794871794871794,5.5509768956369685,False,0
20,0.8,103003,157968,52498,126156,5717,52497,4.713211526340895,1.0539061365233782,0.9777777777777777,5.362132255213748,False,0
20,0.8,103004,141467,49764,142659,7954,49761,4.981855036588326,1.1139766515861198,0.9764705882352941,4.6817015252059235,False,0
20,0.8,103005,132521,48951,151583,8818,48950,4.825754729746555,1.0790715618454423,0.9766899766899767,4.9032965116694935,False,0
20,0.8,103006,188569,54142,95563,3641,54141,4.7293030040230715,1.0575043003189548,0.9927360774818402,5.088530229372049,False,0
20,0.8,103007,158646,52247,125491,5532,52246,5.117603640193548,1.1443309621373148,0.9839449541284404,4.588251068567808,False,0
20,0.8,103008,139944,49576,144119,8128,49575,4.734113230776782,1.0585798997198035,0.9786223277909739,4.72758797002563,False,0
20,0.8,103009,138513,49608,145618,8489,49608,5.136299428306037,1.1485114674485606,0.9669211195928753,5.5123383458579625,False,0
24,0.8,103000,41984,30323,299117,38986,30321,5.363101365596379,1.0947384820445656,0.9878048780487805,5.057751409862289,False,0
24,0.8,103001,40493,30233,300632,39097,30231,5.392415866626975,1.1007222795103366,0.9874213836477987,5.298630380159051,False,0
24,0.8,103002,41984,30957,299135,37982,30955,5.491831891224531,1.1210154905536693,0.9918367346938776,5.068850003690747,False,0
24,0.8,103003,37493,28808,303644,40630,28806,5.240687507723442,1.0697508579417092,0.9766949152542372,5.267969821676261,False,0
24,0.8,103004,47980,33410,293177,35589,33408,5.35728177556267,1.0935505632033344,0.9820717131474104,5.0825891377758206,False,0
24,0.8,103005,38992,29337,302129,40065,29337,5.196659439489747,1.060763666147293,0.9762376237623762,5.045740235026806,False,0
24,0.8,103006,47980,32787,293178,36754,32786,5.443041707043787,1.1110562359120666,0.9821782178217822,4.888930345118128,False,0
24,0.8,103007,41231,29056,299864,40575,29054,5.35429796316989,1.0929414950491259,0.9903100775193798,5.12589146633897,False,0
24,0.8,103008,44977,32412,296122,37017,32411,5.4432382269455815,1.1110963503690414,0.9831932773109243,5.766221252844783,False,0
24,0.8,103009,42738,30856,298392,38649,30855,0.09776990795774852,0.01995719889128004,0.9682539682539683,5.148825415036495,False,0
28,0.8,103000,21000,18134,377125,62444,18133,5.833386886488848,1.102406500205347,0.9694915254237289,5.141127793871645,False,0
28,0.8,103001,19499,17196,378670,63941,17195,5.968438503859,1.1279288568995236,0.9670710571923743,4.637133889776816,False,0
28,0.8,103002,23246,19873,374802,60839,19871,5.921271359618805,1.119015104491476,0.9857904085257548,5.443505279017847,False,0
28,0.8,103003,25494,21661,372651,59252,21659,5.9383651595280575,1.1222455290286888,0.9795158286778398,5.6679443559162745,False,0
28,0.8,103004,23246,20062,374921,60953,20061,5.768168344751647,1.0900813543262813,0.9876325088339223,5.327206245170288,False,0
28,0.8,103005,23252,19703,374859,60901,19701,5.936893978676845,1.121967501981124,0.982174688057041,5.318906572145932,False,0
28,0.8,103006,23997,20625,374106,60596,20624,5.714867464791987,1.0800084348238408,0.973404255319149,5.193004899611904,False,0
28,0.8,103007,26249,22078,371797,59065,22075,5.85726562580824,1.1069191577668365,0.9694244604316546,5.1420332214715145,False,0
28,0.8,103008,27748,23030,370459,58237,23029,5.7663533243875875,1.08973834771858,0.9693877551020408,4.926807822100414,False,0
28,0.8,103009,24748,21025,373368,59828,21024,5.911505206807488,1.1171694750911474,0.9681050656660413,5.120700402814315,False,0
