N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
23,0.8,77000,45729,32187,281108,34370,32183,5.260739877837962,1.0969400931340698,0.9676025917926566,5.422784606354702,True,20
23,0.8,77001,45732,31546,281154,35125,31545,5.471420261281302,1.1408699898410777,0.9713024282560706,5.249916385318447,True,20
23,0.8,77002,61446,37038,265427,29417,37038,0.040189478211613214,0.008380085500554102,0.967391304347826,5.179861307653786,True,20
23,0.8,77003,54721,35413,272123,31718,35413,5.278682784922486,1.1006814478912799,0.9810126582278481,4.724837265449557,True,20
23,0.8,77004,55462,34964,271407,31519,34963,0.1400141304516781,0.02919496437084249,0.9704016913319239,5.191492885603759,True,20
23,0.8,77005,56215,36002,270693,30357,36002,2.247634277693926,0.4686641444279455,0.9773242630385488,5.107784073370592,True,20
23,0.8,77006,59208,36231,267649,30046,36227,5.318762102072009,1.1090385632225204,0.9895397489539749,5.046527421487104,True,20
23,0.8,77007,52474,34369,274361,32381,34367,5.195235511212628,1.0832814885090085,0.98,5.394044029068696,True,20
23,0.8,77008,44983,31621,281825,34931,31619,5.26779200887939,1.0984105641060269,0.9680851063829787,4.922150561983209,True,20
23,0.8,77009,54719,35317,272131,31249,35315,5.182213705680852,1.0805662543585852,0.981859410430839,5.843325439866365,True,20
23,0.8,77010,53214,34977,273641,31488,34974,5.222155042873939,1.0888945988800576,0.9814432989690721,5.03492301308245,True,20
23,0.8,77011,55481,35858,271428,30874,35855,5.237578559288138,1.092110624367864,0.978494623655914,5.427415705823381,True,20
23,0.8,77012,47985,32954,278856,33699,32948,5.506134754767531,1.1481084621096467,0.9767932489451476,4.909313478036271,True,20
23,0.8,77013,57718,36642,269107,29671,36642,5.34138501353361,1.1137557663502011,0.9770833333333333,5.234564341196402,True,20
23,0.8,77014,50973,34977,275888,31601,34976,5.1659481761194534,1.077174656992762,0.9688149688149689,4.509715773236151,True,20
23,0.8,77015,62207,38465,264613,27911,38464,5.252939378750761,1.0953135766375492,0.9809322033898306,5.2711661199424595,True,20
23,0.8,77016,47231,32128,279621,34545,32125,5.36002726303606,1.1176429440819102,0.98125,4.735299284787064,True,20
23,0.8,77017,47227,32776,279621,33596,32773,1.6145976464487963,0.33666688218720275,0.9660678642714571,4.956878015770197,True,20
23,0.8,77018,57704,36829,269171,29489,36827,5.038121001709068,1.0505208486200088,0.9690721649484536,5.074475377669669,True,20
23,0.8,77019,62945,36371,263888,30020,36370,5.282020650778188,1.1013774410343826,0.9733333333333334,5.301723231534875,True,20
