seed_a,seed_b,d_l2
74002,74003,0.012617828829872979
74002,74004,0.011931464818456907
74002,74000,0.013280030916295172
74002,74001,0.013526066712290575
74002,74002,0.012191244115856915
74002,74003,0.013281524447724399
74002,74004,0.013893412080536722
74002,74000,0.014232683304092853
74002,74001,0.014489625506167543
74002,74002,0.0140074886486565
74002,74003,0.013868831361243852
74002,74004,0.013659184425384547
74003,74004,0.00037672410128269387
74003,74000,0.0011452755453228898
74003,74001,0.0012653396769776524
74003,74002,0.0011020342088103932
74003,74003,0.0011319476812218364
74003,74004,0.0013080462694578664
74003,74000,0.0035380390189309304
74003,74001,0.002152405935729043
74003,74002,0.004138414621284794
74003,74003,0.002471648010910989
74003,74004,0.0035553008909379276
74003,74000,0.005715380248692715
74003,74001,0.0083385136567048
74003,74002,0.008089086833888318
74003,74003,0.007519841022019008
74003,74004,0.00790356442998415
74003,74000,0.01076980034914847
74003,74001,0.011076640869581949
74003,74002,0.009861948410788463
74003,74003,0.009899329136835293
74003,74004,0.01039971092068319
74003,74000,0.011039378837799367
74003,74001,0.01141830647387608
74003,74002,0.009389420178965456
74003,74003,0.012011117282439665
74003,74004,0.011330536502312364
74003,74000,0.012659898283646866
74003,74001,0.012911541495242504
74003,74002,0.011573721150155258
74003,74003,0.01266018752742354
74003,74004,0.013283724199531693
74003,74000,0.013624112586107077
74003,74001,0.013883066133648666
74003,74002,0.013395047267480356
74003,74003,0.013256612809285336
74003,74004,0.0130484976992546
74004,74000,0.001326461169018207
74004,74001,0.0014948334321171397
74004,74002,0.0012160256814267867
74004,74003,0.001403551712526515
74004,74004,0.0014479601719225297
74004,74000,0.0038989231070498246
74004,74001,0.0025151599761981574
74004,74002,0.0044985286527835806
74004,74003,0.0028367165092946824
74004,74004,0.0039199129401925855
74004,74000,0.006021732877220257
74004,74001,0.008661061524122047
74004,74002,0.008399440411936738
74004,74003,0.007829657008255265
74004,74004,0.008221175506695901
74004,74000,0.011092194556079973
74004,74001,0.011391542005178276
74004,74002,0.0101608189899722
74004,74003,0.010207155955609734
74004,74004,0.010710263186184963
74004,74000,0.01134066942755536
74004,74001,0.011727500705507047
74004,74002,0.009631826831532948
74004,74003,0.012329086848781985
74004,74004,0.011652842392061732
74004,74000,0.012965267046310198
74004,74001,0.013224633577995608
74004,74002,0.011875836997562991
74004,74003,0.012964463507792788
74004,74004,0.013602888427923631
74004,74000,0.013944363937529155
74004,74001,0.014205877737487249
74004,74002,0.013711569399456483
74004,74003,0.013571811245931624
74004,74004,0.013364986672392406
74000,74001,0.00025552682738029487
74000,74002,0.0003069176785082338
74000,74003,0.00038602500408041886
74000,74004,0.00023643160656149404
74000,74000,0.0035446330833211895
74000,74001,0.0019817654980499653
74000,74002,0.004141922843354425
74000,74003,0.0021808341862344133
74000,74004,0.003508508243638032
74000,74000,0.006069938841035364
74000,74001,0.008584912159215502
74000,74002,0.008405154747067425
74000,74003,0.007841664601922387
74000,74004,0.008184184698279534
74000,74000,0.01099225793422822
74000,74001,0.011336054688069194
74000,74002,0.01021805282024646
74000,74003,0.010211418333988241
74000,74004,0.01069353105767841
74000,74000,0.011367928169308884
74000,74001,0.011702647979789857
74000,74002,0.00997497992318143
74000,74003,0.012240106742026625
74000,74004,0.011543444100614421
74000,74000,0.012936330093760898
74000,74001,0.013144811034026397
74000,74002,0.01189020871778749
74000,74003,0.012942762014154792
74000,74004,0.013478213279677088
74000,74000,0.01380309566599753
74000,74001,0.014043134164103589
74000,74002,0.013600571610484566
74000,74003,0.013469898151840099
74000,74004,0.013261007965737748
74001,74002,0.0005209907849133785
74001,74003,0.00024603213649359445
74001,74004,0.0003844272001559846
74001,74000,0.003346018584662425
74001,74001,0.0017815125106586073
74001,74002,0.003939405157712071
74001,74003,0.001959030435309446
74001,74004,0.0033040567800899827
74001,74000,0.005911890488109985
74001,74001,0.008405553639029967
74001,74002,0.008236550918477976
74001,74003,0.007674585136572372
74001,74004,0.008009315604104936
74001,74000,0.010809993093222168
74001,74001,0.011160422588648102
74001,74002,0.010056912712254045
74001,74003,0.010042575292977772
74001,74004,0.0105221256033191
74001,74000,0.011203820949984636
74001,74001,0.011531455558518927
74001,74002,0.009857744325853823
74001,74003,0.012060915040911354
74001,74004,0.011360835218197744
74001,74000,0.012767063131937675
74001,74001,0.012968831136628934
74001,74002,0.01172470205136887
74001,74003,0.012774303724518508
74001,74004,0.01329662014696231
74001,74000,0.013620311856200176
74001,74001,0.013857681616461193
74001,74002,0.013421186203625427
74001,74003,0.013292190207683267
74001,74004,0.013082365251519788
74002,74003,0.0006481816857977978
74002,74004,0.0002706582836190867
74002,74000,0.0037551562752950194
74002,74001,0.002182577192269118
74002,74002,0.004366075536752064
74002,74003,0.0024045463529633075
74002,74004,0.00373180909248553
74002,74000,0.006238931785404146
74002,74001,0.008790617152795195
74002,74002,0.008598553798856016
74002,74003,0.008029808632804643
74002,74004,0.008383966385969036
74002,74000,0.011218279053889623
74002,74001,0.011558787998364326
74002,74002,0.01041947121387219
74002,74003,0.0104210199785669
74002,74004,0.010906704906466462
74002,74000,0.01158261176473043
74002,74001,0.011925492041395305
74002,74002,0.010133173231447372
74002,74003,0.01247273464317075
74002,74004,0.01177481390249163
74002,74000,0.013170209519316908
74002,74001,0.013384255977181327
74002,74002,0.0121111835008543
74002,74003,0.013176088702061446
74002,74004,0.013723145989125293
74002,74000,0.014051511999267727
74002,74001,0.014294580638081682
74002,74002,0.013845383799922267
74002,74003,0.013712910838883053
74002,74004,0.013502498650199726
74003,74004,0.000587391323084512
74003,74000,0.0031699432666744895
74003,74001,0.0016219795649565787
74003,74002,0.0037632614024179422
74003,74003,0.0018209116116107628
74003,74004,0.0031320989282560656
74003,74000,0.005706667657947736
74003,74001,0.008206717869632799
74003,74002,0.008030941934195977
74003,74003,0.007469518654581596
74003,74004,0.007807297956053218
74003,74000,0.010610418849258063
74003,74001,0.010955787605274162
74003,74002,0.009843423090028603
74003,74003,0.009833397496431707
74003,74004,0.010314737597358329
74003,74000,0.010990931039049225
74003,74001,0.011323212829281105
74003,74002,0.00962643444181299
74003,74003,0.011858949767641897
74003,74004,0.011161498922736575
74003,74000,0.01255796845655692
74003,74001,0.01276505194611512
74003,74002,0.01151233795797465
74003,74003,0.012564553370604097
74003,74004,0.013097857101255063
74003,74000,0.013423278996112115
74003,74001,0.013663343296013075
74003,74002,0.013220792610946362
74003,74003,0.01309054032766172
74003,74004,0.012881104052890911
74004,74000,0.003713122428152768
74004,74001,0.002137915325009618
74004,74002,0.004312633574410154
74004,74003,0.002323404358085963
74004,74004,0.003675857501826849
74004,74000,0.006258912647334572
74004,74001,0.008773282631676994
74004,74002,0.008597945149447088
74004,74003,0.00803312743720641
74004,74004,0.008374651445471474
74004,74000,0.011185023887788309
74004,74001,0.011533126027593557
74004,74002,0.010419998539612648
74004,74003,0.010410400252137941
74004,74004,0.010891529980705224
74004,74000,0.011571737629889082
74004,74001,0.011903344270343232
74004,74002,0.01018903114356957
74004,74003,0.012436715792267993
74004,74004,0.011737026519352975
74004,74000,0.013140378735170441
74004,74001,0.013344685412993497
74004,74002,0.01209479931916236
74004,74003,0.01314742379355697
74004,74004,0.013674390140099957
74004,74000,0.013998322464878843
74004,74001,0.01423652660830577
74004,74002,0.013798410669752079
74004,74003,0.013668472963436592
74004,74004,0.013458834771425489
74000,74001,0.001596921965813435
74000,74002,0.0006576987042901097
74000,74003,0.001465011636643631
74000,74004,0.0002327684299073355
74000,74000,0.002769247077246953
74000,74001,0.005112822019632399
74000,74002,0.004983211704738481
74000,74003,0.004427071674865657
74000,74004,0.004730740449752068
74000,74000,0.0075673904270484715
74000,74001,0.0079406676588079
74000,74002,0.006860878343426184
74000,74003,0.00681947355684742
74000,74004,0.007294883601233311
74000,74000,0.00802821473033248
74000,74001,0.008341968810636582
74000,74002,0.006967749132946974
74000,74003,0.008867873357119513
74000,74004,0.00814059852907559
74000,74000,0.009647125191469373
74000,74001,0.00983330656273196
74000,74002,0.0085689376287052
74000,74003,0.009659887823587392
74000,74004,0.010161389042657034
74000,74000,0.010499593977278256
74000,74001,0.010746020511685888
74000,74002,0.01029958169337659
74000,74003,0.010164180864399689
74000,74004,0.009939679751346612
74001,74002,0.002215825098759519
74001,74003,0.00038551342214123064
74001,74004,0.0015796716576193801
74001,74000,0.004216438164863718
74001,74001,0.006693550669833962
74001,74002,0.006535761373745093
74001,74003,0.00596811204429607
74001,74004,0.00629800303330815
74001,74000,0.009144480670472684
74001,74001,0.009508472527330383
74001,74002,0.008402051391107125
74001,74003,0.008378359441528746
74001,74004,0.008859706837053373
74001,74000,0.009572923293194644
74001,74001,0.009898035285698456
74001,74002,0.008330601398345848
74001,74003,0.010429876415233217
74001,74004,0.009711596693111483
74001,74000,0.011179712107060672
74001,74001,0.011374419434949103
74001,74002,0.01010996208567886
74001,74003,0.011189968634687065
74001,74004,0.011703785062070857
74001,74000,0.012036634717447129
74001,74001,0.012279519129303227
74001,74002,0.011836607473338564
74001,74003,0.011703366202128652
74001,74004,0.011484515163165303
74002,74003,0.0020420256801642793
74002,74004,0.0006445329021277755
74002,74000,0.002405428821206525
74002,74001,0.004547563270267786
74002,74002,0.004457108736992933
74002,74003,0.003922189161853
74002,74004,0.004183139911743383
74002,74000,0.006960463732952547
74002,74001,0.007344582331065026
74002,74002,0.006314701686415452
74002,74003,0.0062507924507436245
74002,74004,0.006717731466236744
74002,74000,0.007454219556938059
74002,74001,0.0077493160732392255
74002,74002,0.006561526193017229
74002,74003,0.008255568636616688
74002,74004,0.007526581127204154
74002,74000,0.009041854440236462
74002,74001,0.009215957663705851
74002,74002,0.00798406066883293
74002,74003,0.009056100234424137
74002,74004,0.00953445279799781
74002,74000,0.009868865741214554
74002,74001,0.01011106589612757
74002,74002,0.009674585697460669
74002,74003,0.009542228313871004
74002,74004,0.009318511188454304
74003,74004,0.001403665298909353
74003,74000,0.004188251744538953
74003,74001,0.006570840023774253
74003,74002,0.006445337202019023
74003,74003,0.005888473748997388
74003,74004,0.006192402440827812
74003,74000,0.00899108921465541
74003,74001,0.009368047481566694
74003,74002,0.008308731667935436
74003,74003,0.008265454503399567
74003,74004,0.008737133903398808
74003,74000,0.00945862781344154
74003,74001,0.009764021858130146
74003,74002,0.008338904865868416
74003,74003,0.0102721819710907
74003,74004,0.0095511035930775
74003,74000,0.01103501586779093
74003,74001,0.01121340315387529
74003,74002,0.009986261654472504
74003,74003,0.011047141117795213
74003,74004,0.011527695399968795
74003,74000,0.011854312379943745
74003,74001,0.012089530614753175
74003,74002,0.011663830440347332
74003,74003,0.011534857913181134
74003,74004,0.011316538566241974
74004,74000,0.0029075125724496186
74004,74001,0.005172667252465776
74004,74002,0.005063961469310164
74004,74003,0.004518471697582294
74004,74004,0.004801709959033015
74004,74000,0.007593098520415544
74004,74001,0.007971808840118388
74004,74002,0.006924560947705791
74004,74003,0.006871715511241881
74004,74004,0.007340990679009756
74004,74000,0.008070926170864638
74004,74001,0.008372718798521231
74004,74002,0.007078658428222869
74004,74003,0.008883159184158357
74004,74004,0.008157946510281773
74004,74000,0.009659867152211338
74004,74001,0.00983784518692345
74004,74002,0.008601716953282672
74004,74003,0.009673178013162875
74004,74004,0.010157183864428859
74004,74000,0.010489837542372758
74004,74001,0.010731053128270713
74004,74002,0.010295419709138729
74004,74003,0.010163054318762046
74004,74004,0.00994103040719911
74000,74001,0.002794600355459774
74000,74002,0.0024732255085932993
74000,74003,0.0018708764073172251
74000,74004,0.0023234525196711184
74000,74000,0.005387667858946651
74000,74001,0.005692252071663718
74000,74002,0.004384323029930795
74000,74003,0.0044324348642404135
74000,74004,0.004946641675319969
74000,74000,0.00567415157984863
74000,74001,0.0060782123602287135
74000,74002,0.004344351269312143
74000,74003,0.0067246583376479535
74000,74004,0.006009351761924735
74000,74000,0.0074934986032717385
74000,74001,0.007748532279455299
74000,74002,0.006279489131782674
74000,74003,0.007501479557648635
74000,74004,0.008152818567552934
74000,74000,0.00853369750947821
74000,74001,0.008825970407277658
74000,74002,0.0082837710462216
74000,74003,0.008122010172931623
74000,74004,0.007883471924478915
74001,74002,0.0005925232989642346
74001,74003,0.0010243518037238307
74001,74004,0.0005200620919254349
74001,74000,0.002631945446306386
74001,74001,0.00297786402489762
74001,74002,0.001936858224518662
74001,74003,0.001826141859895726
74001,74004,0.0022782013224187563
74001,74000,0.003101731049617947
74001,74001,0.0034165720848369557
74001,74002,0.0032226572820490853
74001,74003,0.004005007285320857
74001,74004,0.003267435765920141
74001,74000,0.004879324172648198
74001,74001,0.005081357515905584
74001,74002,0.003692184962900791
74001,74003,0.00489866011329787
74001,74004,0.005461540254950369
74001,74000,0.005846761845395474
74001,74001,0.006139981682182212
74001,74002,0.005608862251797536
74001,74003,0.005444984491522678
74001,74004,0.005193443115089029
74002,74003,0.0006085639341994262
74002,74004,0.00038890584104128137
74002,74000,0.0029922532941407637
74002,74001,0.003267898129019338
74002,74002,0.00197944342319695
74002,74003,0.0019975103492388415
74002,74004,0.0025018680099705734
74002,74000,0.0032699092438662927
74002,74001,0.0036657873181021915
74002,74002,0.0028161449886178556
74002,74003,0.004331620095842215
74002,74004,0.0036275736786360088
74002,74000,0.005139839187544835
74002,74001,0.005392609786069935
74002,74002,0.0038928223204615555
74002,74003,0.005152065783446173
74002,74004,0.005811924505753006
74002,74000,0.006207847992193853
74002,74001,0.00651637910994948
74002,74002,0.005946179751809185
74002,74003,0.005774070576179666
74002,74004,0.005525999214968751
74003,74004,0.0005543544712658446
74003,74000,0.0035769685871731172
74003,74001,0.0038659974085336665
74003,74002,0.002566650082941468
74003,74003,0.0025973398406864633
74003,74004,0.0031059373237109357
74003,74000,0.003863858641071575
74003,74001,0.0042628682671457165
74003,74002,0.003095491352447572
74003,74003,0.00492186200610869
74003,74004,0.004210652517062611
74003,74000,0.005723289533397084
74003,74001,0.0059753679541801
74003,74002,0.00448398559653161
74003,74003,0.005734825011122179
74003,74004,0.006389532552694909
74003,74000,0.006781347349293569
74003,74001,0.007085196032991273
74003,74002,0.006524003491688991
74003,74003,0.006354481124470539
74003,74004,0.0061084916271694194
74004,74000,0.0030843009211176707
74004,74001,0.00340793046420301
74004,74002,0.0022318869780906074
74004,74003,0.002187183117828633
74004,74004,0.0026800592833237484
74004,74000,0.003465958105579096
74004,74001,0.003821585600422799
74004,74002,0.003155704818404615
74004,74003,0.004442542547881685
74004,74004,0.003716359567180288
74004,74000,0.005272152033281974
74004,74001,0.005499196569834826
74004,74002,0.004065999802296596
74004,74003,0.005286522682495462
74004,74004,0.0058948974770702866
74004,74000,0.006282037564902529
74004,74001,0.006577902492223517
74004,74002,0.006034844056622533
74004,74003,0.0058718819054471225
74004,74004,0.005624850810339626
74000,74001,0.0005453897822075664
74000,74002,0.0016065895300193377
74000,74003,0.0012314062738280488
74000,74004,0.0008271972997745722
74000,74000,0.0011756682567456262
74000,74001,0.001026476071665777
74000,74002,0.0038075797894731307
74000,74003,0.001392213830706638
74000,74004,0.0006468617009866669
74000,74000,0.002382529269253977
74000,74001,0.002502275560312555
74000,74002,0.0014403253216369672
74000,74003,0.0024182103192926475
74000,74004,0.00286458385705448
74000,74000,0.003258623992906428
74000,74001,0.003563886279352469
74000,74002,0.003020012061792591
74000,74003,0.0028552288441578504
74000,74004,0.0025945500917417836
74001,74002,0.001595059053162793
74001,74003,0.0013324499513137672
74001,74004,0.0008184128036149453
74001,74000,0.0007246217442533294
74001,74001,0.0005152663842360063
74001,74002,0.003657589460635359
74001,74003,0.0010955908886626574
74001,74004,0.0005962565816544614
74001,74000,0.001987004941317883
74001,74001,0.0021856868139654814
74001,74002,0.0009340804047672207
74001,74003,0.0020170811894729586
74001,74004,0.002619610878573681
74001,74000,0.003030398198518624
74001,74001,0.003364837764547646
74001,74002,0.002751006837874635
74001,74003,0.002564201781196204
74001,74004,0.00230769595955756
74002,74003,0.0004492885298684244
74002,74004,0.0008125225168271711
74002,74000,0.0013585570338825502
74002,74001,0.0018638938725642179
74002,74002,0.002248332126629105
74002,74003,0.002659705944577629
74002,74004,0.0021232531577927405
74002,74000,0.0033327569912715055
74002,74001,0.003661851578928885
74002,74002,0.002014649110480918
74002,74003,0.0033381734389944817
74002,74004,0.004154366332471042
74002,74000,0.0045688353567680745
74002,74001,0.0049132316909715305
74002,74002,0.004259786413484166
74002,74003,0.004066616313648026
74002,74004,0.0038274490029318654
74003,74004,0.0005424776259158712
74003,74000,0.0012894977331279701
74003,74001,0.0016820511988500932
74003,74002,0.002671642065252049
74003,74003,0.002411184256003868
74003,74004,0.0017974009905700836
74003,74000,0.003175741424407308
74003,74001,0.003453992744186704
74003,74002,0.0019084127751570297
74003,74003,0.0031884028965952897
74003,74004,0.003912610600239004
74003,74000,0.004322352447452489
74003,74001,0.00465400421048857
74003,74002,0.004033206857421266
74003,74003,0.003849930795837165
74003,74004,0.0036036142261316136
74004,74000,0.0008800808248090211
74004,74001,0.0011895713716967766
74004,74002,0.002997912218922126
74004,74003,0.0019081412557059047
74004,74004,0.0013301119315995138
74004,74000,0.002714761913635531
74004,74001,0.0029734388107086943
74004,74002,0.001466090233322616
74004,74003,0.0027323752952440835
74004,74004,0.0034273338116601266
74004,74000,0.0038397951881601676
74004,74001,0.004174360275293011
74004,74002,0.0035515084746726897
74004,74003,0.003364542310964317
74004,74004,0.003113007343395352
74000,74001,0.0006134664398549283
74000,74002,0.0031106702203276882
74000,74003,0.0014649606861269046
74000,74004,0.0012480837827649786
74000,74000,0.0019946420288259113
74000,74001,0.0023546755299120076
74000,74002,0.0006674718430572111
74000,74003,0.0019999402072835484
74000,74004,0.0028828233085553827
74000,74000,0.003298652431508587
74000,74001,0.003658258076387417
74000,74002,0.0029665560147303922
74000,74003,0.0027649178260928946
74000,74004,0.002537869155989822
74001,74002,0.0037193851751046994
74001,74003,0.0008549433424212055
74001,74004,0.0007826523826002899
74001,74000,0.001534872591490275
74001,74001,0.0018126033161671416
74001,74002,0.00044346196617352435
74001,74003,0.001556416909161947
74001,74004,0.0023086576848374914
74001,74000,0.0027261345632154828
74001,74001,0.003079183746556211
74001,74002,0.0024104984568255245
74001,74003,0.002214941488149683
74001,74004,0.0019735711741678858
74002,74003,0.004571729300345374
74002,74004,0.004224362679844597
74002,74000,0.004881338185016314
74002,74001,0.00535126287563442
74002,74002,0.003640818053094691
74002,74003,0.00485702416813372
74002,74004,0.005920098657695707
74002,74000,0.006327338891766522
74002,74001,0.006692521998712535
74002,74002,0.005965757806657279
74002,74003,0.005766784272795123
74002,74004,0.005571430516001655
74003,74004,0.0007756131783690098
74003,74000,0.001114034944418725
74003,74001,0.0011390849619918517
74003,74002,0.0010328360253297304
74003,74003,0.0011695184742232143
74003,74004,0.0015304986719423528
74003,74000,0.0019425769339769475
74003,74001,0.0022788494422638144
74003,74002,0.0016701263745721717
74003,74003,0.0014922660085503441
74003,74004,0.001228314995828629
74004,74000,0.001818315958361767
74004,74001,0.0018761148301153971
74004,74002,0.001184399509099602
74004,74003,0.0018640175289880332
74004,74004,0.0022196774488975283
74004,74000,0.002613388831381236
74004,74001,0.0029215437752464117
74004,74002,0.0023785128368381324
74004,74003,0.00221646100942011
74004,74004,0.0019545595436285417
74000,74001,0.0005592392118189386
74000,74002,0.0013377704634335277
74000,74003,9.399223150540403e-05
74000,74004,0.0011435790302045407
74000,74000,0.001503926025751268
74000,74001,0.0018711610329869136
74000,74002,0.0011206142437531256
74000,74003,0.0009355411751372385
74000,74004,0.0008289660057506623
74001,74002,0.0017319978174588028
74001,74003,0.0006225670837745776
74001,74004,0.0005943742697487154
74001,74000,0.0009811940532704108
74001,74001,0.0013525058160895518
74001,74002,0.0006191786119921786
74001,74003,0.00043095220306405045
74001,74004,0.0002865635487087294
74002,74003,0.0013385584693129302
74002,74004,0.002285727967282607
74002,74000,0.002698274977219328
74002,74001,0.0030630276969752152
74002,74002,0.00234791286576198
74002,74003,0.0021492336499077855
74002,74004,0.0019378696883070115
74003,74004,0.0011976247487306677
74003,74000,0.0015507955464919613
74003,74001,0.0019136617699651538
74003,74002,0.0011638028545519377
74003,74003,0.0009890760921750117
74003,74004,0.0008950777231142807
74004,74000,0.00042153523508702147
74004,74001,0.0007801612436649569
74004,74002,0.00022757466959357696
74004,74003,0.0003002651439644309
74004,74004,0.0003815670023568875
74000,74001,0.0003795271868814899
74000,74002,0.00039208633367983174
74000,74003,0.0005916025267736972
74000,74004,0.0007755253079259567
74001,74002,0.000753174750427495
74001,74003,0.000968418605402297
74001,74004,0.00114754037437499
74002,74003,0.0002549114797917312
74002,74004,0.00046891556367988904
74003,74004,0.00027202062315751126
