N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
22,0.8,76000,62946,38350,249629,25413,38349,1.4098495892362504,0.3005809423788317,0.9727891156462585,4.969298458658264,True,20
22,0.8,76001,64435,37666,248168,25825,37666,5.254688636354168,1.1203033814963943,0.9827213822894169,5.27296354009066,True,20
22,0.8,76002,59962,36690,252586,26723,36689,5.099154919024183,1.0871434815441905,0.975929978118162,5.102556133018373,True,20
22,0.8,76003,67434,37903,245152,25862,37899,5.109122018283702,1.0892684742463075,0.97131931166348,4.315503002481673,True,20
22,0.8,76004,98130,47156,214444,16400,47156,0.5242331157347342,0.11176687581197896,0.9577167019027484,4.497268630676691,True,20
22,0.8,76005,63710,38566,248897,25192,38564,5.106505501816013,1.08871063106104,0.9646017699115044,4.979178578986421,True,20
22,0.8,76006,69692,39771,242913,23990,39770,5.153825304736925,1.0987992469415846,0.9811764705882353,5.409035346239708,True,20
22,0.8,76007,70438,39751,242149,23643,39751,1.8533243052384234,0.39513006951609586,0.9711538461538461,5.487489553950202,True,20
22,0.8,76008,81660,40954,230953,22781,40949,5.20100940972665,1.1088589319259923,0.9750566893424036,5.388676616374275,True,20
22,0.8,76009,77924,42932,234641,20335,42932,4.996340344612412,1.0652233406278038,0.9830508474576272,4.991293092814054,True,20
22,0.8,76010,70450,39732,242175,24129,39727,5.27218850264386,1.124034365525484,0.9736842105263158,4.762824085391433,True,20
22,0.8,76011,66698,38126,245948,25595,38124,0.2393658559353833,0.05103297195649756,0.9821428571428571,5.297988430657278,True,20
22,0.8,76012,75686,41165,236968,22260,41163,5.099143467938145,1.0871410401644441,0.9832935560859188,5.7338518474544475,True,20
22,0.8,76013,71198,40721,241394,23170,40720,5.151848542366766,1.0983777997882018,0.9792626728110599,5.189585031103525,True,20
22,0.8,76014,72700,39693,239897,23715,39688,1.0986185808689473,0.23422626844284367,0.9739336492890995,5.4864616473143855,True,20
22,0.8,76015,89906,43690,222710,19293,43687,5.364443629607136,1.1437032246815322,0.9811320754716981,5.875805845630293,True,20
22,0.8,76016,95883,45091,216687,18465,45090,5.172758985501492,1.1028359212438388,0.9739696312364425,5.027644899226622,True,20
22,0.8,76017,66706,38639,245911,24860,38637,5.13290611628397,1.0943392609778366,0.9665924276169265,4.764795414083264,True,20
22,0.8,76018,81670,42829,230949,20690,42829,5.305300713776365,1.1310939126590522,0.9811764705882353,5.545446904247894,True,20
22,0.8,76019,90654,45297,221985,18493,45294,5.231807654582957,1.1154251397918524,0.9773242630385488,5.351014486654082,True,20
