N,n,seed_a,seed_b,d_l2
28,0.8,84000,84001,0.000373236510953061
28,0.8,84000,84002,0.0006345303832264994
28,0.8,84000,84003,0.00136321437571633
28,0.8,84000,84004,0.0005495263468761981
28,0.8,84000,84005,0.00038415152288789894
28,0.8,84000,84006,0.0012483462694487689
28,0.8,84000,84007,0.0007675327777880854
28,0.8,84000,84008,0.0010953637556982787
28,0.8,84000,84009,0.000719139571495595
28,0.8,84000,84010,0.0012459541311659005
28,0.8,84000,84011,0.0003828135764515176
28,0.8,84000,84012,0.0018298787786462183
28,0.8,84000,84013,0.000901079550584137
28,0.8,84000,84014,0.0013990429901642695
28,0.8,84000,84015,0.000592368080990694
28,0.8,84000,84016,0.0003895930237410539
28,0.8,84000,84017,0.0005868471695688412
28,0.8,84000,84018,0.0007059608297783099
28,0.8,84000,84019,0.00034427024825263826
28,0.8,84001,84002,0.000723409846153093
28,0.8,84001,84003,0.0015674914173686866
28,0.8,84001,84004,0.00039842294997014313
28,0.8,84001,84005,0.0004153194771719506
28,0.8,84001,84006,0.0014410367613390941
28,0.8,84001,84007,0.0010632808868243336
28,0.8,84001,84008,0.001169030510924009
28,0.8,84001,84009,0.0007788560839030828
28,0.8,84001,84010,0.0008938750102415876
28,0.8,84001,84011,0.0006373889234349946
28,0.8,84001,84012,0.0020608795757846078
28,0.8,84001,84013,0.001097474141403156
28,0.8,84001,84014,0.0012206836433860302
28,0.8,84001,84015,0.00043419576127563467
28,0.8,84001,84016,0.0006751997738934606
28,0.8,84001,84017,0.0005109148028452242
28,0.8,84001,84018,0.0008812474178534108
28,0.8,84001,84019,0.00016193141731124476
28,0.8,84002,84003,0.0008715294556298454
28,0.8,84002,84004,0.0010749667323822884
28,0.8,84002,84005,0.0003793124634043146
28,0.8,84002,84006,0.0007457324049496847
28,0.8,84002,84007,0.0005826157861472693
28,0.8,84002,84008,0.0005258718423768537
28,0.8,84002,84009,0.0002767494778451668
28,0.8,84002,84010,0.0014714850298127274
28,0.8,84002,84011,0.000348539480659143
28,0.8,84002,84012,0.001375867688859708
28,0.8,84002,84013,0.00044486130365125123
28,0.8,84002,84014,0.0019309790100832272
28,0.8,84002,84015,0.0004886777505357591
28,0.8,84002,84016,0.0004502335783977264
28,0.8,84002,84017,0.0011418142691989718
28,0.8,84002,84018,0.0002597110899573938
28,0.8,84002,84019,0.0007447330928235785
28,0.8,84003,84004,0.0018796135983912537
28,0.8,84003,84005,0.0011924027928118172
28,0.8,84003,84006,0.00014386730149151496
28,0.8,84003,84007,0.0006919415841039
28,0.8,84003,84008,0.0006361035228968257
28,0.8,84003,84009,0.0008960169070074838
28,0.8,84003,84010,0.0023219483774456376
28,0.8,84003,84011,0.0009843900657771371
28,0.8,84003,84012,0.0005089149131830761
28,0.8,84003,84013,0.0004884385686915148
28,0.8,84003,84014,0.002751130251581173
28,0.8,84003,84015,0.0013145222484782248
28,0.8,84003,84016,0.0010310330029505398
28,0.8,84003,84017,0.0019265576766310715
28,0.8,84003,84018,0.000694659745977895
28,0.8,84003,84019,0.001576788895595212
28,0.8,84004,84005,0.0007307991082136165
28,0.8,84004,84006,0.0017619783602449784
28,0.8,84004,84007,0.0013134693872145164
28,0.8,84004,84008,0.0015130686694354374
28,0.8,84004,84009,0.0011092023382034044
28,0.8,84004,84010,0.0008525064208378825
28,0.8,84004,84011,0.0009077650421793116
28,0.8,84004,84012,0.0023594157172597144
28,0.8,84004,84013,0.001413383708432779
28,0.8,84004,84014,0.0008866594220441942
28,0.8,84004,84015,0.0007838115712310286
28,0.8,84004,84016,0.0009271631318230667
28,0.8,84004,84017,0.000319630208213079
28,0.8,84004,84018,0.0011976000632971892
28,0.8,84004,84019,0.00038427038635860817
28,0.8,84005,84006,0.0010719693135087841
28,0.8,84005,84007,0.0007652268142166744
28,0.8,84005,84008,0.000792160647967788
28,0.8,84005,84009,0.00039037592777145866
28,0.8,84005,84010,0.0011767300619697858
28,0.8,84005,84011,0.0003539980338155201
28,0.8,84005,84012,0.0016892539132065446
28,0.8,84005,84013,0.0007311871023953171
28,0.8,84005,84014,0.0016023982407362039
28,0.8,84005,84015,0.00027609845024929516
28,0.8,84005,84016,0.00048014434639443343
28,0.8,84005,84017,0.0008598072502653995
28,0.8,84005,84018,0.000507408078615854
28,0.8,84005,84019,0.0004427579541709778
28,0.8,84006,84007,0.0006091399053243245
28,0.8,84006,84008,0.0005301330569676017
28,0.8,84006,84009,0.0007750061138080001
28,0.8,84006,84010,0.0021958189929552254
28,0.8,84006,84011,0.0008703387243514992
28,0.8,84006,84012,0.0006374338650029044
