N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
22,0.9,92000,309561,32554,0,0,32554,5.220712408489735,1.1130596253766358,1.0,14.69105771462087,False,0
22,0.9,92001,309658,32675,0,0,32675,5.148913870151545,1.0977521255696479,0.9912280701754386,12.319229619948791,False,0
22,0.9,92002,309618,32682,0,0,32682,5.313892458299934,1.1329256787462216,1.0,12.788176093069913,False,0
22,0.9,92003,309714,32853,0,0,32853,0.40035674202583155,0.0853563441977056,1.0,14.103836349840014,False,0
22,0.9,92004,309725,32738,0,0,32738,5.199046789325969,1.108440499850633,1.0,14.71309870832716,False,0
22,0.9,92005,309654,32877,0,0,32877,5.167807399741059,1.1017802396126182,0.9908256880733946,12.827559465685162,False,0
22,0.9,92006,309562,32785,0,0,32785,5.062975224894692,1.079429944838256,1.0,15.314163023868675,False,0
22,0.9,92007,309646,32814,0,0,32814,0.4752718751304301,0.10132830424148193,0.9920318725099602,11.705698883019718,False,0
22,0.9,92008,309599,32624,0,0,32624,5.130019405918554,1.0937238122600186,1.0,13.457681636478625,False,0
22,0.9,92009,309591,32832,0,0,32832,0.23450394856688148,0.049996409822678355,0.9957446808510638,12.908385952660742,False,0
22,0.9,92010,309593,32585,0,0,32585,0.3117471718927223,0.066464720369364,0.9952830188679245,14.566552329807287,False,0
22,0.9,92011,309723,32983,0,0,32983,5.132995154147838,1.094358243914196,0.9771689497716894,14.04224043190144,False,0
22,0.9,92012,309565,32705,0,0,32705,0.5488927806258989,0.11702433403186456,0.996078431372549,12.264224320203638,False,0
22,0.9,92013,309590,32788,0,0,32788,5.052615960358637,1.077221342218252,0.995575221238938,13.469198692433388,False,0
22,0.9,92014,309670,32696,0,0,32696,5.24130607130984,1.117450209042268,0.9955947136563876,13.797749519019101,False,0
22,0.9,92015,309556,32510,0,0,32510,5.3729718947453895,1.1455214569182786,1.0,14.641381793353549,False,0
22,0.9,92016,309618,32784,0,0,32784,0.49721102243006027,0.10600574616199433,1.0,14.783782617387605,False,0
22,0.9,92017,309641,33038,0,0,33038,5.123218262453505,1.092273803601233,1.0,13.671692848008712,False,0
22,0.9,92018,309575,32662,0,0,32662,5.179545891610313,1.1042828944880776,0.9917355371900827,12.847415119071485,False,0
22,0.9,92019,309673,32821,0,0,32821,5.148314873471255,1.0976244190483155,1.0,13.516707407450397,False,0
23,0.9,92000,323896,33974,0,0,33974,5.414736088032088,1.129050522669708,1.0,13.22681686727806,False,0
23,0.9,92001,323972,34503,0,0,34503,5.129783600461073,1.0696338216897319,0.9884615384615385,12.930517857249384,False,0
23,0.9,92002,323947,34215,0,0,34215,5.324720725783613,1.110281022154332,1.0,13.122524617241266,False,0
23,0.9,92003,323877,34101,0,0,34101,0.14038068954061386,0.029271397224489227,1.0,13.625812873575974,False,0
23,0.9,92004,323794,34367,0,0,34367,5.596148508485863,1.1668776272233026,1.0,15.066626966498763,False,0
23,0.9,92005,323857,34253,0,0,34253,0.18261134675044627,0.03807709796784261,0.9958847736625515,13.583395137344011,False,0
23,0.9,92006,323911,34355,0,0,34355,5.360906709677799,1.117826321383107,0.9911504424778761,14.100881160242004,False,0
23,0.9,92007,323846,34169,0,0,34169,5.348699455492866,1.11528093292949,1.0,12.956839739273347,False,0
23,0.9,92008,323947,34293,0,0,34293,5.292963342425319,1.1036591499713915,0.9953917050691244,14.026331845886746,False,0
23,0.9,92009,323814,34224,0,0,34224,4.991498619794816,1.0407994099732136,1.0,14.42740839143992,False,0
23,0.9,92010,323896,34302,0,0,34302,5.205895845467206,1.0855043218597544,1.0,12.880463715296802,False,0
23,0.9,92011,323877,34286,0,0,34286,0.8964404529353177,0.1869207557808665,0.99581589958159,13.935106644972237,False,0
23,0.9,92012,323846,34105,0,0,34105,5.255864251668627,1.0959234548002097,1.0,15.353976424837926,False,0
23,0.9,92013,323960,34364,0,0,34364,5.2205974749667705,1.0885698235205403,1.0,13.05998485418557,False,0
