N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
23,0.8,80013,52476,32995,257221,30524,32995,1.207259799015758,0.25173106960643266,0.9686192468619247,4.928303173753818,False,0
23,0.8,80014,41991,30059,267680,32741,30058,5.398317496624947,1.1256270097028056,0.9854166666666667,5.261871920555523,False,0
23,0.8,80015,50980,34246,258645,28387,34245,5.4298111418249,1.1321938886781953,0.9705215419501134,5.204494542650101,False,0
23,0.8,80016,44983,30517,264643,32735,30514,5.183810973824318,1.0808993077896119,0.9871794871794872,5.50108339444497,False,0
23,0.8,80017,52467,33553,257175,29607,33551,5.315121801444861,1.108279508070259,0.9723404255319149,5.025213250471126,False,0
23,0.8,80018,65915,34338,243705,28364,34334,0.1573710669541571,0.03281413581548275,0.9758241758241758,4.803842854727099,False,0
23,0.8,80019,47989,33532,261699,29712,33529,5.103739422946215,1.064203235275623,0.9790356394129979,5.006590829635718,False,0
24,0.8,80000,38990,29127,284149,36864,29126,5.45320938673118,1.1131317048372475,0.9817813765182186,5.086386900241169,False,0
24,0.8,80001,46484,31702,276674,34063,31700,5.172106987050517,1.0557519177797876,0.9659574468085106,5.338762688941143,False,0
24,0.8,80002,56967,35731,266142,30017,35728,0.06850591922864736,0.013983712205875385,0.9866666666666667,5.084493578834117,False,0
24,0.8,80003,47971,30639,275201,34936,30637,5.415904790127466,1.1055169359422925,0.9899396378269618,5.299048575215818,False,0
24,0.8,80004,46478,32567,276665,32995,32565,5.219971252694374,1.0655221700914939,0.9624217118997912,5.228068699850299,False,0
24,0.8,80005,37503,28486,285641,37469,28481,5.292291264758875,1.0802844307373232,0.98068669527897,5.415453907899134,False,0
24,0.8,80006,38991,28389,284150,37409,28388,5.332121140294565,1.0884146700357402,0.9686274509803922,4.515866969257268,False,0
24,0.8,80007,46478,32129,276661,33599,32128,5.290430123470209,1.0799045268626184,0.9737373737373738,5.129065078080851,False,0
24,0.8,80008,47990,31582,275149,34337,31580,5.520474544541276,1.1268621476791245,0.9847036328871893,4.6057709042829496,False,0
24,0.8,80009,41992,30371,281161,35280,30370,5.38172770923744,1.0985405685190934,0.9715909090909091,4.692941034569433,False,0
24,0.8,80010,43483,31298,279659,34257,31296,5.486726417177528,1.1199733400278211,0.9819639278557114,4.807846337116866,False,0
24,0.8,80011,37488,28510,285655,37008,28509,5.720028862191955,1.1675960021969107,0.9817444219066938,5.2976897089699895,False,0
24,0.8,80012,52489,34529,270707,31058,34529,5.266692887386298,1.0750591838368215,0.9756592292089249,5.132785061219211,False,0
24,0.8,80013,32999,25747,290197,39861,25742,5.31197945666628,1.0843032660815843,0.969639468690702,4.375491741899601,False,0
24,0.8,80014,38978,28983,284255,36908,28981,5.322143150066033,1.0863779213092084,0.984251968503937,4.780684657618463,False,0
24,0.8,80015,44981,30834,278177,34709,30834,0.5323584769213743,0.10866721905854847,0.9702127659574468,5.593976823124858,False,0
24,0.8,80016,40487,29793,282630,35815,29790,5.4380135268347605,1.1100298629248269,0.9807280513918629,5.4774998417757255,False,0
24,0.8,80017,35989,26827,287208,38867,26825,5.416024624338593,1.1055413969982084,0.9780701754385965,5.297287936225029,False,0
24,0.8,80018,34489,26548,288649,38958,26548,5.288223132458239,1.0794540267087656,0.9824561403508771,4.738791710838494,False,0
24,0.8,80019,43482,31061,279708,35017,31060,5.362236609663724,1.0945619644789781,0.9761431411530815,4.9607037909484495,False,0
28,0.8,80000,26997,22650,350175,53700,22649,5.883116149928248,1.1118044476298519,0.9675090252707581,5.490973271218114,False,0
28,0.8,80001,29993,24518,347146,51785,24518,5.910905413050704,1.117056124725549,0.9711375212224108,4.895280296834126,False,0
28,0.8,80002,22498,19373,354664,57283,19371,5.570923259457947,1.0528055369679348,0.9798165137614679,5.218463056232883,False,0
28,0.8,80003,28496,23783,348754,52864,23782,5.71448817940646,1.0799367566234104,0.9863481228668942,4.923655057639424,False,0
28,0.8,80004,25496,21701,351651,54668,21700,5.752778842474838,1.087173011767317,0.9820466786355476,5.191202927838788,False,0
28,0.8,80005,23998,20604,353190,56415,20603,5.711397444009041,1.0793526625355623,0.9762773722627737,5.419027022768181,False,0
28,0.8,80006,24000,20300,353156,56371,20299,5.69705229315847,1.0766416838448254,0.9590163934426229,4.56503734091566,False,0
28,0.8,80007,20996,18298,356196,58402,18298,5.758751919183843,1.0883018171625984,0.9791666666666666,5.128472861365141,False,0
28,0.8,80008,28491,23654,348676,53036,23653,5.5600792636316365,1.0507562143840319,0.9732313575525813,5.733083802114951,False,0
28,0.8,80009,25496,21343,351650,55352,21343,5.824615301602494,1.1007488264758338,0.9836601307189542,4.777576542408064,False,0
28,0.8,80010,22498,19309,354669,57473,19307,5.765150245255614,1.0895109871335276,0.9705372616984402,4.615273177738127,False,0
28,0.8,80011,23997,20414,353193,56287,20413,5.931818703488034,1.121008365125066,0.9927927927927928,5.434872976724575,False,0
28,0.8,80012,26999,22528,350114,53755,22527,0.46127210243341615,0.0871722335550522,0.9637305699481865,4.807130136363782,False,0
28,0.8,80013,19496,17028,357655,59496,17028,0.4385830442770116,0.08288440460047163,0.9776632302405498,5.1844451977381985,False,0
28,0.8,80014,18000,15678,359158,60581,15676,5.659508618715817,1.0695465962820516,0.9688041594454073,4.804350361299006,False,0
28,0.8,80015,20995,18016,356195,58301,18016,5.694130799488312,1.0760895734371048,0.9753521126760564,4.933416366035163,False,0
28,0.8,80016,28498,23616,348618,52627,23614,5.731350300330514,1.0831233979478494,0.9796610169491525,4.951995313943686,False,0
28,0.8,80017,19500,17022,357651,59606,17021,5.787294926653532,1.0936959385507883,0.976897689768977,4.989918431938367,False,0
28,0.8,80018,25499,21653,351631,54963,21651,5.731611788271104,1.0831728145236812,0.9838420107719928,5.3372828066089975,False,0
28,0.8,80019,23999,20530,353190,56263,20528,5.615633302702715,1.0612549409345489,0.986159169550173,5.339817418352423,False,0
