N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
22,0.8,86000,65218,38355,247371,25257,38352,5.046134738912235,1.0758395411630197,0.9770114942528736,5.214030029287626,False,0
22,0.8,86001,63710,37706,248908,25963,37705,5.072032267805612,1.0813609128749277,0.9622222222222222,4.7835109493312356,False,0
22,0.8,86002,74948,40924,237710,23158,40923,0.05764191085175434,0.012289296685700259,0.9755555555555555,5.213420209792244,False,0
22,0.8,86003,77938,42821,234702,20640,42819,5.374179531642008,1.1457789259697349,0.9703196347031964,5.404821633416027,False,0
22,0.8,86004,63706,38301,248905,25279,38300,5.127700362156692,1.0932293904687298,0.9826839826839827,5.289775179711895,False,0
22,0.8,86005,81671,41881,230933,21442,41879,4.908102809829282,1.0464110350025873,0.9563318777292577,4.8978715145359315,False,0
22,0.8,86006,69696,40440,242918,22868,40438,4.920793550367669,1.0491167099764547,0.9779951100244498,5.540851229171624,False,0
22,0.8,86007,60709,37504,251846,25725,37504,5.175363993310488,1.1033913107748285,0.9878296146044625,4.85264271331217,False,0
22,0.8,86008,62950,38024,249661,25472,38022,2.0798534598471967,0.4434262475541172,0.9765807962529274,5.278781122247051,False,0
22,0.8,86009,74178,42160,238448,21238,42157,5.140971090490869,1.096058719256137,0.9670886075949368,5.691618187350489,False,0
22,0.8,86010,78664,42631,233908,20874,42630,5.164520691794188,1.1010795111238936,0.974477958236659,5.337434877785639,False,0
22,0.8,86011,70437,39202,242176,24113,39200,4.935766018031022,1.0523088508078926,0.977116704805492,5.296066427781408,False,0
22,0.8,86012,62968,38216,249650,25732,38212,0.06177019101207529,0.01316944897319734,0.9809725158562368,5.078269746611672,False,0
22,0.8,86013,68961,40964,243638,22604,40961,5.071730428943879,1.0812965606133824,0.9882903981264637,5.799131790306227,False,0
22,0.8,86014,62954,38092,249610,25350,38088,5.2703658120466885,1.1236457665844723,0.9803063457330415,5.255186067580946,False,0
22,0.8,86015,96622,44136,215988,19297,44135,5.420405397014464,1.1556343135813005,0.9697624190064795,4.999169831260405,False,0
22,0.8,86016,71941,40913,240695,22929,40910,5.222319794669561,1.1134023212616349,0.9718614718614719,4.991988718341019,False,0
22,0.8,86017,77172,40923,235429,22706,40923,5.448630388212255,1.1616519019238005,0.9868995633187773,5.399451161381666,False,0
22,0.8,86018,86916,43708,225689,19508,43708,5.027780935871076,1.0719264972067948,0.9787685774946921,4.951176957046494,False,0
22,0.8,86019,88410,44372,224196,19000,44370,5.133071564380553,1.0943745346305478,0.9801587301587301,4.4816513159441955,False,0
23,0.8,86000,50221,33948,276672,32556,33948,5.170603123923188,1.078145280706524,0.9723502304147466,5.82680088313858,False,0
23,0.8,86001,71202,41583,255692,24855,41580,5.073103746150795,1.057815255079384,0.9848484848484849,5.089420444316996,False,0
23,0.8,86002,63703,35981,263184,30979,35976,2.3504220929116935,0.49009688549028513,0.9760348583877996,4.809471824317717,False,0
23,0.8,86003,62203,37113,264640,29635,37110,5.120999320709741,1.0678021727444695,0.9809322033898306,4.903046851651712,False,0
23,0.8,86004,67438,40234,259421,26201,40234,5.261318225191328,1.0970606868935784,0.9727272727272728,5.473178368933273,False,0
23,0.8,86005,45725,31662,281130,34840,31660,5.180630151084272,1.0802360603997518,0.9692982456140351,5.035419090181611,False,0
23,0.8,86006,52479,34392,274347,31838,34392,5.058142436243428,1.054695606310523,0.9754098360655737,4.863650708139521,False,0
23,0.8,86007,49476,33165,277363,33137,33163,0.11860639639848625,0.024731143248451503,0.9820717131474104,4.568841286471786,False,0
23,0.8,86008,65183,36042,261652,30363,36042,5.398981468548329,1.1257654574193598,0.9698189134808853,4.81050568640706,False,0
23,0.8,86009,47220,31882,279647,34880,31880,5.3230493628444595,1.1099325188903977,0.9692307692307692,5.3419099769907525,False,0
23,0.8,86010,56224,35498,270623,31267,35496,5.0437320511306,1.0516908333023849,0.9668737060041408,4.900476280582869,False,0
23,0.8,86011,50970,33042,275943,33301,33040,5.182159513822486,1.0805549545749913,0.9763440860215054,5.34338840192588,False,0
23,0.8,86012,62215,38502,264639,27804,38502,5.296856691879789,1.1044709694516097,0.9776876267748479,4.797568617993774,False,0
23,0.8,86013,62207,37202,264680,29436,37202,5.242850774772463,1.0932099572903606,0.9786780383795309,5.101486523244428,False,0
23,0.8,86014,58486,37550,268359,29069,37548,5.336885909795998,1.112817638370571,0.9868421052631579,5.324859215488896,False,0
23,0.8,86015,65958,40149,260916,26102,40146,5.3749306086944895,1.1207505064693677,0.967948717948718,5.052122858005389,False,0
23,0.8,86016,53224,35526,273642,31422,35524,5.074578618028098,1.0581227871246892,0.9835051546391752,4.781111396615551,False,0
23,0.8,86017,63705,39144,263111,27289,39144,5.289489327612378,1.1029347678082455,0.9719827586206896,5.108387958147608,False,0
23,0.8,86018,55465,36313,271364,29846,36313,5.1572495281456625,1.075360863507418,0.9858012170385395,4.780605775602485,False,0
23,0.8,86019,44982,32160,281910,34189,32158,5.175288503402132,1.079122249863211,0.975609756097561,4.836399931961961,False,0
24,0.8,86000,44988,32195,296172,37344,32193,5.2417206730798345,1.069961751936966,0.9746588693957114,4.870698203588153,False,0
24,0.8,86001,38243,29139,302917,40226,29136,5.333915532295607,1.0887809487691638,0.9836734693877551,5.133918098836793,False,0
24,0.8,86002,41989,30874,299118,38442,30873,0.28624713136304736,0.05842995101457446,0.9787234042553191,5.687127558819589,False,0
24,0.8,86003,39739,29743,301382,40005,29742,5.429418387858145,1.1082753875280755,0.9763948497854077,5.495208285697207,False,0
24,0.8,86004,43483,31438,297634,37912,31437,5.434395285194553,1.109291292442777,0.973630831643002,4.896571037740935,False,0
24,0.8,86005,44220,30364,296868,38944,30362,0.8416724456052073,0.17180566852443233,0.9937759336099585,5.291512637640106,False,0
24,0.8,86006,49476,33508,291634,35871,33505,5.252380903765193,1.07213776241359,0.9791231732776617,5.238187716893238,False,0
24,0.8,86007,41234,30549,299826,38613,30547,5.59805103671003,1.142697382833163,0.9915433403805497,5.369986833474617,False,0
24,0.8,86008,43478,30991,297640,38123,30990,5.38967872766994,1.1001635633603508,0.963855421686747,4.774543365661509,False,0
24,0.8,86009,42743,30990,298373,38233,30989,5.2916365511889065,1.0801507878894816,0.9814432989690721,5.240169150476703,False,0
24,0.8,86010,40488,28920,300694,40553,28919,5.537859344108379,1.130410805030788,0.9763779527559056,4.72003284331731,False,0
24,0.8,86011,42734,31094,298371,38154,31093,5.22800200761779,1.0671614410758035,0.967948717948718,5.164206041510895,False,0
24,0.8,86012,39740,29707,301334,39623,29705,5.492277173116272,1.1211063833392083,0.974155069582505,4.777716070501083,False,0
24,0.8,86013,45727,33236,295414,36397,33236,5.178528100823234,1.0570626221400805,0.9691119691119691,4.80320007973907,False,0
24,0.8,86014,41985,30999,299099,38507,30997,5.239579688808895,1.0695247253527056,0.9722222222222222,4.789647195694811,False,0
24,0.8,86015,39736,29379,301402,39769,29379,5.580676633085175,1.1391508475443248,0.9839034205231388,5.096603712792097,False,0
24,0.8,86016,38238,29122,302876,40199,29120,5.232842789087549,1.0681495614555725,0.9742647058823529,4.443173692215487,False,0
24,0.8,86017,42731,30996,298386,38429,30995,1.007901124723718,0.20573695556253133,0.985200845665962,5.020154866663975,False,0
24,0.8,86018,50975,34463,290063,34593,34460,5.365000376641182,1.0951261160508718,0.9879032258064516,5.110404261582359,False,0
24,0.8,86019,46481,32394,294666,36991,32393,0.10018066543599387,0.020449292700888355,0.9829222011385199,4.434804383601298,False,0
28,0.8,86000,26247,22083,371850,58681,22081,5.670256396561019,1.0715777353766927,0.9715302491103203,5.173986964638168,False,0
28,0.8,86001,26242,22156,371917,58920,22154,5.789650206023483,1.0941410445137147,0.9775862068965517,4.7787176658893,False,0
28,0.8,86002,23246,19712,374910,61315,19710,5.908387985121379,1.116580375565226,0.9573712255772646,4.975607361466868,False,0
28,0.8,86003,21747,18839,376367,61765,18838,5.862817390077125,1.1079683425949167,0.969639468690702,5.251162385033856,False,0
28,0.8,86004,26248,22145,371876,58849,22144,5.768381971135587,1.0901217259180946,0.9819494584837545,5.615967998384027,False,0
28,0.8,86005,24746,21194,373349,59992,21193,5.946736032313949,1.1238274752892623,0.9764065335753176,5.4689564985427905,False,0
28,0.8,86006,24743,21108,373365,59908,21108,5.61294128921191,1.060746198204356,0.9877622377622378,5.25875448931594,False,0
28,0.8,86007,23244,19900,374830,61197,19899,5.69348902447907,1.0759682893605254,0.9884169884169884,6.245451727542714,False,0
28,0.8,86008,26995,22871,371072,57679,22869,5.784302786523613,1.0931304772171009,0.9759450171821306,4.923054811235146,False,0
28,0.8,86009,21747,18853,376367,62117,18852,5.891009646445157,1.113296178255459,0.9823008849557522,4.986759497033568,False,0
28,0.8,86010,26251,22242,371855,58642,22240,5.810746518749392,1.0981278728746577,0.9860383944153578,4.786841814137898,False,0
28,0.8,86011,26994,22436,371114,58300,22436,5.873683825962373,1.1100219059513448,0.9774859287054409,5.564756757332759,False,0
28,0.8,86012,25496,21563,372627,58943,13876,5.696613401890642,1.0765587411914488,0.9838709677419355,5.135332868669435,False,0
28,0.8,86013,22497,19455,375635,60982,19453,5.956286128621067,1.1256322738482158,0.9607508532423208,4.930626069580482,False,0
28,0.8,86014,26999,22803,371103,57966,22801,5.714857998548206,1.0800066458719197,0.9835164835164835,5.213255349561881,False,0
28,0.8,86015,24748,21104,373358,59518,21103,5.754427509685139,1.0874845805839717,0.9674657534246576,5.066031445342068,False,0
28,0.8,86016,25500,21643,372579,59401,21641,5.754184152138935,1.0874385903306196,0.9731663685152058,5.197203931950069,False,0
28,0.8,86017,26250,22014,371801,58957,22013,5.850675909649008,1.1056738184691342,0.9693877551020408,4.898367300698759,False,0
28,0.8,86018,24748,21221,373329,59120,21219,5.680068461325311,1.0734320413205765,0.9720767888307156,4.868281246473005,False,0
28,0.8,86019,19500,17026,378655,63627,17023,5.75479304652271,1.0875536605530607,0.9773913043478261,4.984496284033608,False,0
