N,n,seed,core_edges_count,core_events_count,halo_edges_count,halo_events_count,ball_comp_size,Q_clock,L,S_perc,S_junc_w,trace_enabled,bins_logged
8,0.7,90000,113636,34512,0,0,34512,1.032355667704754,0.3649928466151988,0.935064935064935,2.6614047773135865,False,0
8,0.7,90001,113671,34695,0,0,34695,0.6708568308174458,0.2371837071381662,0.9673469387755103,2.3172798199123967,False,0
8,0.7,90002,113684,34515,0,0,34515,1.2081246246964563,0.42713655732065847,0.9368029739776952,2.1161009361273733,False,0
8,0.7,90003,110684,34561,2984,139,34561,0.8060644910508337,0.2849868338478638,0.9736842105263158,2.968857935704021,False,0
8,0.7,90004,112162,34453,1494,71,34453,1.1661160304282587,0.41228427638308,0.9657794676806084,2.4659621847752478,False,0
8,0.7,90005,112143,34474,1492,83,34474,1.214024011827354,0.4292223056432097,0.9789915966386554,2.848451553226576,False,0
8,0.7,90006,112877,34714,744,39,34714,1.221936186170283,0.43201968170911736,0.9429824561403509,2.745351638832095,False,0
8,0.7,90007,113667,34687,0,0,34687,0.770401716753803,0.27237813907718594,0.9512195121951219,2.694631419923893,False,0
8,0.7,90008,111442,34498,2241,141,34498,0.48643572971705207,0.17198100154717705,0.9426229508196722,2.69936819133653,False,0
8,0.7,90009,112927,34602,746,35,34602,0.8661575693480487,0.30623294543103124,0.921875,2.2246124256491067,False,0
8,0.7,90010,112940,34634,745,28,34634,1.7014518280186035,0.601554062727101,0.9433198380566802,2.717271450988495,False,0
8,0.7,90011,113676,34576,0,0,34576,0.7673986267631419,0.27131638642873096,0.9313725490196079,2.9391832298613365,False,0
8,0.7,90012,113651,34470,0,0,34470,0.869581968923781,0.3074436535117776,0.9746835443037974,2.8191634790727718,False,0
8,0.7,90013,113715,34585,0,0,34585,0.7633658609561685,0.26989058840420693,0.9515418502202643,2.553605517420406,False,0
8,0.7,90014,113630,34754,0,0,34754,1.1698570093155707,0.413606912152827,0.9288537549407114,2.551852329629072,False,0
8,0.7,90015,113690,34572,0,0,34572,1.338687841572916,0.4732976253340957,0.9604743083003953,2.7040741609307943,False,0
8,0.7,90016,113659,34527,0,0,34527,1.214692473314527,0.4294586424684807,0.9592592592592593,2.457830237578855,False,0
8,0.7,90017,112908,34576,743,35,34576,0.8242483513266771,0.2914157993024626,0.9344978165938864,2.8226160554306032,False,0
8,0.7,90018,113648,34795,0,0,34795,1.074057617623139,0.3797367124031947,0.9276595744680851,2.847695461596882,False,0
8,0.7,90019,113667,34566,0,0,34566,1.3705927273869354,0.4845777058901335,0.9285714285714286,2.113953060616447,False,0
10,0.7,90000,119744,40983,22430,2130,40983,1.105800696629527,0.34968488395501846,0.95,2.7510190198361637,False,0
10,0.7,90001,119755,41662,22422,1800,41662,1.031080944616358,0.32605642369856186,0.9509803921568627,2.4251167237102234,False,0
10,0.7,90002,125695,41957,16445,1045,41957,0.7939948175552962,0.2510832073844581,0.9411764705882353,2.193006673700992,False,0
10,0.7,90003,117510,41105,24653,2068,41104,0.9259203600625137,0.2928017269720749,0.9470404984423676,2.497038305231086,False,0
10,0.7,90004,121988,41270,20170,1707,41270,1.155367698966313,0.3653593463721317,0.9357798165137615,2.3255970401609267,False,0
10,0.7,90005,123499,41637,18685,1434,41637,2.3221000906445273,0.7343125241320156,0.9470198675496688,2.5601336772408216,False,0
10,0.7,90006,120473,41495,21663,1782,41495,1.175294825238977,0.3716608569964716,0.974025974025974,2.610622442354216,False,0
10,0.7,90007,122730,41947,19434,1716,41947,0.5343051062483185,0.168962110120295,0.9583333333333334,2.6123318454461364,False,0
10,0.7,90008,119755,41774,22407,1460,41774,0.6903738225574669,0.21831537162385262,0.9331210191082803,2.547117796148744,False,0
10,0.7,90009,122009,41243,20165,1944,41240,0.6097397504825292,0.19281663914675437,0.9529780564263323,2.7027647199165674,False,0
10,0.7,90010,114524,40578,27640,2899,40575,1.2472308948754187,0.39440903959363527,0.9470404984423676,2.312044497355611,False,0
10,0.7,90011,125706,42348,16435,985,42348,0.6641619143605535,0.21002643845170424,0.9370629370629371,2.9090074913280315,False,0
10,0.7,90012,117518,41365,24663,2139,41365,1.5609424548382465,0.4936133453743376,0.947565543071161,3.2944087995051254,False,0
10,0.7,90013,115271,40771,26905,2374,40771,1.1068776702944172,0.35002545293112564,0.9403508771929825,2.8886572828267325,False,0
10,0.7,90014,112280,41198,29886,2311,41198,1.4361932825007457,0.4541641932936002,0.9393939393939394,2.8119104376185122,False,0
10,0.7,90015,113022,40768,29143,2704,40768,1.6860846180079792,0.5331867720680168,0.9771241830065359,2.694870400721592,False,0
10,0.7,90016,119009,41716,23159,1755,41716,1.0027920675004995,0.3171106952850891,0.9698996655518395,2.675231157492157,False,0
10,0.7,90017,106297,39887,35861,3268,39886,1.1864819535572118,0.37519853759269073,0.9259259259259259,2.768885372448917,False,0
10,0.7,90018,124955,41806,17188,1164,41806,0.8646920799940117,0.2734396447489592,0.953125,2.4996861245972175,False,0
10,0.7,90019,125743,42293,16442,1067,42293,0.8228057080254297,0.2601940109147842,0.9421768707482994,2.6576593748805677,False,0
12,0.7,90000,67454,37247,103219,14621,37245,0.5383718424109631,0.15541456407004217,0.9126760563380282,2.475621285322165,False,0
12,0.7,90001,54709,32573,115953,19487,32572,1.2313661502925382,0.35546478917119506,0.962059620596206,2.5054552077475587,False,0
12,0.7,90002,70423,37240,100253,14188,37240,0.7429534102371488,0.21447217569788415,0.9586776859504132,2.530429259389842,False,0
