N_a,n_a,seed_a,N_b,n_b,seed_b,d_l2
28,0.8,94000,28,0.8,94001,0.0005832054542832805
28,0.8,94000,28,0.8,94002,0.0011159926843305828
28,0.8,94000,28,0.8,94003,0.0007237846649012446
28,0.8,94000,28,0.8,94004,0.0009891621069979312
28,0.8,94000,28,0.8,94005,0.000669038325849243
28,0.8,94000,28,0.8,94006,0.00122962777206492
28,0.8,94000,28,0.8,94007,0.0014105148136036609
28,0.8,94000,28,0.8,94008,0.0012203805170834115
28,0.8,94000,28,0.8,94009,0.0006181446927809741
28,0.8,94000,28,0.8,94010,0.0009509766672073976
28,0.8,94000,28,0.8,94011,0.001152335138719361
28,0.8,94000,28,0.8,94012,0.0008383706993124944
28,0.8,94000,28,0.8,94013,0.0003464638102581406
28,0.8,94000,28,0.8,94014,0.0009375893981622314
28,0.8,94000,28,0.8,94015,0.00022691202044607567
28,0.8,94000,28,0.8,94016,0.0005935334006973059
28,0.8,94000,28,0.8,94017,0.0008513850718239886
28,0.8,94000,28,0.8,94018,0.0003600753215994768
28,0.8,94000,28,0.8,94019,0.0005628692926287067
28,0.8,94000,28,0.8,94020,0.0008171845883697168
28,0.8,94000,28,0.8,94021,0.0022259511135000846
28,0.8,94000,28,0.8,94022,0.0005146530785926444
28,0.8,94000,28,0.8,94023,0.0008131289444204757
28,0.8,94000,28,0.8,94024,0.0011586424934135252
28,0.8,94000,28,0.8,94025,0.0008536389501879668
28,0.8,94000,28,0.8,94026,0.0012497110833083465
28,0.8,94000,28,0.8,94027,0.0011512404123006333
28,0.8,94000,28,0.8,94028,0.001046351900780669
28,0.8,94000,28,0.8,94029,0.0010278533170384112
28,0.8,94000,28,0.8,94030,0.0007981891956310165
28,0.8,94000,28,0.8,94031,0.0005709910997130136
28,0.8,94000,28,0.8,94032,0.0007983249090362899
28,0.8,94000,28,0.8,94033,0.0007491125747964595
28,0.8,94000,28,0.8,94034,0.0007008463956548097
28,0.8,94000,28,0.8,94035,0.00037599393410989895
28,0.8,94000,28,0.8,94036,0.001251623290888127
28,0.8,94000,28,0.8,94037,0.0012148981974908562
28,0.8,94000,28,0.8,94038,0.0004481327011191968
28,0.8,94000,28,0.8,94039,0.0010763754374184511
28,0.8,94000,28,0.8,94040,0.0006846291397775102
28,0.8,94000,28,0.8,94041,0.0008372143476749596
28,0.8,94000,28,0.8,94042,0.0006407139992695777
28,0.8,94000,28,0.8,94043,0.0011092097142556708
28,0.8,94000,28,0.8,94044,0.0009009658754639084
28,0.8,94000,28,0.8,94045,0.0005027142036380835
28,0.8,94000,28,0.8,94046,0.0009262138126229703
28,0.8,94000,28,0.8,94047,0.0007657307489383613
28,0.8,94000,28,0.8,94048,0.0013522882414922362
28,0.8,94000,28,0.8,94049,0.0008687899907032484
28,0.8,94000,28,0.8,94050,0.0011673357188150219
28,0.8,94000,28,0.8,94051,0.0005050016525381388
28,0.8,94000,28,0.8,94052,0.0005368183585344552
28,0.8,94000,28,0.8,94053,0.0003250626059647675
28,0.8,94000,28,0.8,94054,0.0004553121714181229
28,0.8,94000,28,0.8,94055,0.0007551079058503383
28,0.8,94000,28,0.8,94056,0.0009339595051102876
28,0.8,94000,28,0.8,94057,0.0010661035775637539
28,0.8,94000,28,0.8,94058,0.0005926429750322895
28,0.8,94000,28,0.8,94059,0.0016413854929168009
28,0.8,94000,28,0.8,94060,0.0009314956401876299
28,0.8,94000,28,0.8,94061,0.0014992543405134041
28,0.8,94000,28,0.8,94062,0.00020396829674876812
28,0.8,94000,28,0.8,94063,0.0008160201051965602
28,0.8,94000,28,0.8,94064,0.0008864588932119925
28,0.8,94000,28,0.8,94065,0.001003206096668652
28,0.8,94000,28,0.8,94066,0.0010995785965751254
28,0.8,94000,28,0.8,94067,0.0005913087574202689
28,0.8,94000,28,0.8,94068,0.0011673451789280065
28,0.8,94000,28,0.8,94069,0.0003713654077294278
28,0.8,94000,28,0.8,94070,0.0009460846040161763
28,0.8,94000,28,0.8,94071,0.0013925252922694941
28,0.8,94000,28,0.8,94072,0.0007676431854967115
28,0.8,94000,28,0.8,94073,0.0021536635374710335
28,0.8,94000,28,0.8,94074,0.0005325059102484655
28,0.8,94000,28,0.8,94075,0.0007187588563828202
28,0.8,94000,28,0.8,94076,0.00209340119497155
28,0.8,94000,28,0.8,94077,0.0010069322897795672
28,0.8,94000,28,0.8,94078,0.0018283869371336849
28,0.8,94000,28,0.8,94079,0.001357776876697186
28,0.8,94000,28,0.8,94080,0.0011759028585389183
28,0.8,94000,28,0.8,94081,0.00045620817733677563
28,0.8,94000,28,0.8,94082,0.000842388596393136
28,0.8,94000,28,0.8,94083,0.00044786618292110003
28,0.8,94000,28,0.8,94084,0.0005860941248063055
28,0.8,94000,28,0.8,94085,0.0010222696326478602
28,0.8,94000,28,0.8,94086,0.0010408903022335564
28,0.8,94000,28,0.8,94087,0.0015676918157608057
28,0.8,94000,28,0.8,94088,0.0011009792335680158
28,0.8,94000,28,0.8,94089,0.00072571290486174
28,0.8,94000,28,0.8,94090,0.0010346123281134954
28,0.8,94000,28,0.8,94091,0.00020693871117764243
28,0.8,94000,28,0.8,94092,0.0013793322737057326
28,0.8,94000,28,0.8,94093,0.0008340178740743624
28,0.8,94000,28,0.8,94094,0.0008484719180466788
28,0.8,94000,28,0.8,94095,0.0012872389035613824
28,0.8,94000,28,0.8,94096,0.0006770554165094044
28,0.8,94000,28,0.8,94097,0.0011081144312319565
28,0.8,94000,28,0.8,94098,0.00020791670483222787
28,0.8,94000,28,0.8,94099,0.0010933938537726511
28,0.8,94001,28,0.8,94002,0.0007601940495766226
28,0.8,94001,28,0.8,94003,0.0005834039681066738
28,0.8,94001,28,0.8,94004,0.0009033487825787819
28,0.8,94001,28,0.8,94005,0.0002924958759427603
28,0.8,94001,28,0.8,94006,0.0009491847264278673
28,0.8,94001,28,0.8,94007,0.0008309657774870951
28,0.8,94001,28,0.8,94008,0.0006586068197740482
28,0.8,94001,28,0.8,94009,0.0010497296640663522
28,0.8,94001,28,0.8,94010,0.0005052484856533959
28,0.8,94001,28,0.8,94011,0.0007201686301209914
28,0.8,94001,28,0.8,94012,0.0005150077895333432
28,0.8,94001,28,0.8,94013,0.0004031707046888113
28,0.8,94001,28,0.8,94014,0.00036641093950969423
28,0.8,94001,28,0.8,94015,0.0004645164687518859
28,0.8,94001,28,0.8,94016,0.00037567430741702114
28,0.8,94001,28,0.8,94017,0.0006902281699779336
28,0.8,94001,28,0.8,94018,0.0002875662217469348
28,0.8,94001,28,0.8,94019,0.00012032916269142135
28,0.8,94001,28,0.8,94020,0.0005066589776055945
28,0.8,94001,28,0.8,94021,0.002168002894199547
28,0.8,94001,28,0.8,94022,0.00035990532917825013
28,0.8,94001,28,0.8,94023,0.0005207835681477467
28,0.8,94001,28,0.8,94024,0.0008383612925770105
28,0.8,94001,28,0.8,94025,0.0004905707973231384
28,0.8,94001,28,0.8,94026,0.0013409062678945603
28,0.8,94001,28,0.8,94027,0.0011176106530644914
28,0.8,94001,28,0.8,94028,0.0004786022376935789
28,0.8,94001,28,0.8,94029,0.0007206772443552151
28,0.8,94001,28,0.8,94030,0.00034474520609381734
28,0.8,94001,28,0.8,94031,0.0005315420970380451
28,0.8,94001,28,0.8,94032,0.0008882612041632162
28,0.8,94001,28,0.8,94033,0.0002336705852030742
28,0.8,94001,28,0.8,94034,0.000722704488551731
28,0.8,94001,28,0.8,94035,0.0004201957031928529
28,0.8,94001,28,0.8,94036,0.0013797416870053262
28,0.8,94001,28,0.8,94037,0.0012378548182244767
28,0.8,94001,28,0.8,94038,0.0007856249217607609
28,0.8,94001,28,0.8,94039,0.0005048664758705775
28,0.8,94001,28,0.8,94040,0.00011335818694374852
28,0.8,94001,28,0.8,94041,0.0005367529724620859
