N,n,seed_a,seed_b,d_l2
14,0.7,90000,90001,0.0007219046846497246
14,0.7,90000,90002,0.0028703946941815417
14,0.7,90000,90003,0.000505687785490575
14,0.7,90000,90004,0.0014800478216443027
14,0.7,90000,90005,0.0021835032837096667
14,0.7,90000,90006,0.0014904393725103608
14,0.7,90000,90007,0.0016066735756435962
14,0.7,90000,90008,0.000533263145816125
14,0.7,90000,90009,0.001001499802764216
14,0.7,90000,90010,0.0008801694805535737
14,0.7,90000,90011,0.0015127880793143894
14,0.7,90000,90012,0.0012264738084937852
14,0.7,90000,90013,0.0011589573200232626
14,0.7,90000,90014,0.0018427498230482978
14,0.7,90000,90015,0.0006900992767985135
14,0.7,90000,90016,0.00126830536657138
14,0.7,90000,90017,0.003609931216174395
14,0.7,90000,90018,0.0007569909664219812
14,0.7,90000,90019,0.0017248265458014447
14,0.7,90001,90002,0.0028330880859667234
14,0.7,90001,90003,0.0003838246126313744
14,0.7,90001,90004,0.0014321249423731891
14,0.7,90001,90005,0.002130754858053716
14,0.7,90001,90006,0.001493625510931713
14,0.7,90001,90007,0.0015384792545814674
14,0.7,90001,90008,0.0004356806066194536
14,0.7,90001,90009,0.0008478275946803802
14,0.7,90001,90010,0.0004993018003924701
14,0.7,90001,90011,0.0013807062491110495
14,0.7,90001,90012,0.0014501338716985102
14,0.7,90001,90013,0.0009738712885747192
14,0.7,90001,90014,0.0016608886500773575
14,0.7,90001,90015,0.0008392125091530247
14,0.7,90001,90016,0.0011904964807466962
14,0.7,90001,90017,0.0035264069960102328
14,0.7,90001,90018,0.0007869983197095268
14,0.7,90001,90019,0.0016174875157185678
14,0.7,90002,90003,0.0025878517999129227
14,0.7,90002,90004,0.0014307683506922376
14,0.7,90002,90005,0.0007421456954227319
14,0.7,90002,90006,0.0014147600817849177
14,0.7,90002,90007,0.0013126147297450811
14,0.7,90002,90008,0.0025241255399000373
14,0.7,90002,90009,0.0020496134991572087
14,0.7,90002,90010,0.0023597975290713426
14,0.7,90002,90011,0.0014555256964507528
14,0.7,90002,90012,0.001703020833929653
14,0.7,90002,90013,0.001868194102312214
14,0.7,90002,90014,0.0012319797868058763
14,0.7,90002,90015,0.002192419140152986
14,0.7,90002,90016,0.0016802956358545442
14,0.7,90002,90017,0.000753470780562288
14,0.7,90002,90018,0.003494314285605653
14,0.7,90002,90019,0.0012225395092057112
14,0.7,90003,90004,0.0011718185809222602
14,0.7,90003,90005,0.0018883880192641746
14,0.7,90003,90006,0.0012212598430989823
14,0.7,90003,90007,0.0012921503622268387
14,0.7,90003,90008,0.00015245427953155613
14,0.7,90003,90009,0.0006412396447911446
14,0.7,90003,90010,0.0004223660850514431
14,0.7,90003,90011,0.0011584873882802325
14,0.7,90003,90012,0.001100666704749794
14,0.7,90003,90013,0.0007637376452426672
14,0.7,90003,90014,0.0014717251929180827
14,0.7,90003,90015,0.0004916669815911871
14,0.7,90003,90016,0.0009470784566106332
14,0.7,90003,90017,0.00330477927014862
14,0.7,90003,90018,0.0009186561294411822
14,0.7,90003,90019,0.0013886360884472495
14,0.7,90004,90005,0.0007299601469542955
14,0.7,90004,90006,0.00017459058040978796
14,0.7,90004,90007,0.00016997809742715664
14,0.7,90004,90008,0.0010985916663719699
14,0.7,90004,90009,0.0006464226758084486
14,0.7,90004,90010,0.0009670646886706885
14,0.7,90004,90011,0.00021558718349498355
14,0.7,90004,90012,0.0005572997441002123
14,0.7,90004,90013,0.0005050892413197465
14,0.7,90004,90014,0.00043312945527162816
14,0.7,90004,90015,0.0008001027301589313
14,0.7,90004,90016,0.00030620608517309205
14,0.7,90004,90017,0.0021492992853600263
14,0.7,90004,90018,0.00208266080250471
14,0.7,90004,90019,0.0003036190284930534
14,0.7,90005,90006,0.0007002501345339791
14,0.7,90005,90007,0.0005996732580275853
14,0.7,90005,90008,0.0018179227478728323
14,0.7,90005,90009,0.001325379225327075
14,0.7,90005,90010,0.001647711625517775
14,0.7,90005,90011,0.0007585081928800561
14,0.7,90005,90012,0.0010743892558339814
14,0.7,90005,90013,0.0011643672545947681
14,0.7,90005,90014,0.0005571558099658891
14,0.7,90005,90015,0.0014969759692775697
14,0.7,90005,90016,0.0009613168438739971
14,0.7,90005,90017,0.0014438576268538251
14,0.7,90005,90018,0.0028014427035058533
14,0.7,90005,90019,0.0005285846127871381
14,0.7,90006,90007,0.0001991198051034172
14,0.7,90006,90008,0.0011417826272207866
14,0.7,90006,90009,0.0006775944846319282
14,0.7,90006,90010,0.001026472906621102
14,0.7,90006,90011,0.00032030981471892173
14,0.7,90006,90012,0.0005016858677265132
14,0.7,90006,90013,0.0005775819453853103
14,0.7,90006,90014,0.0005023888685918275
14,0.7,90006,90015,0.0008092411587463361
14,0.7,90006,90016,0.00032482842040884065
14,0.7,90006,90017,0.002137896377400023
14,0.7,90006,90018,0.0021256452601712194
